"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-09-15,1,2023-09-15,0,"fdom",17.6781139764429,"total"
"2",2023-09-16,1,2023-09-15,-1,"fdom",18.7026197402598,"total"
"3",2023-09-17,1,2023-09-15,-2,"fdom",19.2978632859826,"total"
"4",2023-09-18,1,2023-09-15,-3,"fdom",18.5164744504964,"total"
"5",2023-09-19,1,2023-09-15,-4,"fdom",18.449672102444,"total"
"6",2023-09-20,1,2023-09-15,-5,"fdom",18.7585947074566,"total"
"7",2023-09-21,1,2023-09-15,-6,"fdom",18.6081414172776,"total"
"8",2023-09-22,1,2023-09-15,-7,"fdom",17.5951266922381,"total"
"9",2023-09-23,1,2023-09-15,-8,"fdom",17.2557121311193,"total"
"10",2023-09-24,1,2023-09-15,-9,"fdom",17.4617675582701,"total"
"11",2023-09-25,1,2023-09-15,-10,"fdom",18.106011550367,"total"
"12",2023-09-26,1,2023-09-15,-11,"fdom",17.9743002031615,"total"
"13",2023-09-27,1,2023-09-15,-12,"fdom",17.5428037353619,"total"
"14",2023-09-28,1,2023-09-15,-13,"fdom",16.7319157992717,"total"
"15",2023-09-29,1,2023-09-15,-14,"fdom",16.5736899802203,"total"
"16",2023-09-30,1,2023-09-15,-15,"fdom",16.926153648516,"total"
"17",2023-10-01,1,2023-09-15,-16,"fdom",17.357573257192,"total"
"18",2023-09-15,2,2023-09-15,0,"fdom",17.6609234249498,"total"
"19",2023-09-16,2,2023-09-15,-1,"fdom",18.3421015810948,"total"
"20",2023-09-17,2,2023-09-15,-2,"fdom",19.4066944767151,"total"
"21",2023-09-18,2,2023-09-15,-3,"fdom",19.0375821388685,"total"
"22",2023-09-19,2,2023-09-15,-4,"fdom",18.8373680840665,"total"
"23",2023-09-20,2,2023-09-15,-5,"fdom",18.3392475300113,"total"
"24",2023-09-21,2,2023-09-15,-6,"fdom",17.9221334706442,"total"
"25",2023-09-22,2,2023-09-15,-7,"fdom",17.9515261630127,"total"
"26",2023-09-23,2,2023-09-15,-8,"fdom",18.4542359164228,"total"
"27",2023-09-24,2,2023-09-15,-9,"fdom",17.9505318243618,"total"
"28",2023-09-25,2,2023-09-15,-10,"fdom",17.4260971422055,"total"
"29",2023-09-26,2,2023-09-15,-11,"fdom",17.8873415790043,"total"
"30",2023-09-27,2,2023-09-15,-12,"fdom",17.4830085930796,"total"
"31",2023-09-28,2,2023-09-15,-13,"fdom",17.8689715966504,"total"
"32",2023-09-29,2,2023-09-15,-14,"fdom",18.4648039220515,"total"
"33",2023-09-30,2,2023-09-15,-15,"fdom",19.108769893861,"total"
"34",2023-10-01,2,2023-09-15,-16,"fdom",18.978080711356,"total"
"35",2023-09-15,3,2023-09-15,0,"fdom",17.4776652303362,"total"
"36",2023-09-16,3,2023-09-15,-1,"fdom",16.549745814078,"total"
"37",2023-09-17,3,2023-09-15,-2,"fdom",16.5980232661785,"total"
"38",2023-09-18,3,2023-09-15,-3,"fdom",15.84739271861,"total"
"39",2023-09-19,3,2023-09-15,-4,"fdom",15.5205964210798,"total"
"40",2023-09-20,3,2023-09-15,-5,"fdom",15.3426797432251,"total"
"41",2023-09-21,3,2023-09-15,-6,"fdom",14.7579774029758,"total"
"42",2023-09-22,3,2023-09-15,-7,"fdom",15.0260142501115,"total"
"43",2023-09-23,3,2023-09-15,-8,"fdom",14.5534948552974,"total"
"44",2023-09-24,3,2023-09-15,-9,"fdom",13.4664747359753,"total"
"45",2023-09-25,3,2023-09-15,-10,"fdom",12.4694919955135,"total"
"46",2023-09-26,3,2023-09-15,-11,"fdom",12.6382525216374,"total"
"47",2023-09-27,3,2023-09-15,-12,"fdom",11.1202180529807,"total"
"48",2023-09-28,3,2023-09-15,-13,"fdom",10.2840697089416,"total"
"49",2023-09-29,3,2023-09-15,-14,"fdom",10.8247579747457,"total"
"50",2023-09-30,3,2023-09-15,-15,"fdom",10.1705162959947,"total"
"51",2023-10-01,3,2023-09-15,-16,"fdom",9.80125560970644,"total"
"52",2023-09-15,4,2023-09-15,0,"fdom",17.6055599487188,"total"
"53",2023-09-16,4,2023-09-15,-1,"fdom",17.4154234939781,"total"
"54",2023-09-17,4,2023-09-15,-2,"fdom",18.5499171454756,"total"
"55",2023-09-18,4,2023-09-15,-3,"fdom",18.6477940778338,"total"
"56",2023-09-19,4,2023-09-15,-4,"fdom",18.607589950068,"total"
"57",2023-09-20,4,2023-09-15,-5,"fdom",18.2163468299152,"total"
"58",2023-09-21,4,2023-09-15,-6,"fdom",18.8445956899299,"total"
"59",2023-09-22,4,2023-09-15,-7,"fdom",19.8665524490303,"total"
"60",2023-09-23,4,2023-09-15,-8,"fdom",20.1967504343309,"total"
"61",2023-09-24,4,2023-09-15,-9,"fdom",20.0858943391768,"total"
"62",2023-09-25,4,2023-09-15,-10,"fdom",19.8823580928847,"total"
"63",2023-09-26,4,2023-09-15,-11,"fdom",20.0941215598468,"total"
"64",2023-09-27,4,2023-09-15,-12,"fdom",20.8727673827408,"total"
"65",2023-09-28,4,2023-09-15,-13,"fdom",21.1758527956131,"total"
"66",2023-09-29,4,2023-09-15,-14,"fdom",21.8755068414685,"total"
"67",2023-09-30,4,2023-09-15,-15,"fdom",22.1899519886192,"total"
"68",2023-10-01,4,2023-09-15,-16,"fdom",22.1685950867335,"total"
"69",2023-09-15,5,2023-09-15,0,"fdom",17.5385242113698,"total"
"70",2023-09-16,5,2023-09-15,-1,"fdom",17.5609193611703,"total"
"71",2023-09-17,5,2023-09-15,-2,"fdom",17.6335390014907,"total"
"72",2023-09-18,5,2023-09-15,-3,"fdom",16.6777197728924,"total"
"73",2023-09-19,5,2023-09-15,-4,"fdom",16.188306578228,"total"
"74",2023-09-20,5,2023-09-15,-5,"fdom",15.2514890830215,"total"
"75",2023-09-21,5,2023-09-15,-6,"fdom",14.2431471361832,"total"
"76",2023-09-22,5,2023-09-15,-7,"fdom",13.7595462950079,"total"
"77",2023-09-23,5,2023-09-15,-8,"fdom",12.403637749382,"total"
"78",2023-09-24,5,2023-09-15,-9,"fdom",13.0583671612272,"total"
"79",2023-09-25,5,2023-09-15,-10,"fdom",13.2341528939469,"total"
"80",2023-09-26,5,2023-09-15,-11,"fdom",13.139816493542,"total"
"81",2023-09-27,5,2023-09-15,-12,"fdom",12.818069624586,"total"
"82",2023-09-28,5,2023-09-15,-13,"fdom",11.0163329874489,"total"
"83",2023-09-29,5,2023-09-15,-14,"fdom",10.6212283319358,"total"
"84",2023-09-30,5,2023-09-15,-15,"fdom",10.8713854144219,"total"
"85",2023-10-01,5,2023-09-15,-16,"fdom",9.95474627630518,"total"
"86",2023-09-15,6,2023-09-15,0,"fdom",17.6762736190607,"total"
"87",2023-09-16,6,2023-09-15,-1,"fdom",17.7049451040278,"total"
"88",2023-09-17,6,2023-09-15,-2,"fdom",18.3282506123869,"total"
"89",2023-09-18,6,2023-09-15,-3,"fdom",18.9411114263129,"total"
"90",2023-09-19,6,2023-09-15,-4,"fdom",19.1595041793595,"total"
"91",2023-09-20,6,2023-09-15,-5,"fdom",19.2696640684712,"total"
"92",2023-09-21,6,2023-09-15,-6,"fdom",19.4858769231806,"total"
"93",2023-09-22,6,2023-09-15,-7,"fdom",19.1615956931537,"total"
"94",2023-09-23,6,2023-09-15,-8,"fdom",19.9970083508413,"total"
"95",2023-09-24,6,2023-09-15,-9,"fdom",20.1662392449028,"total"
"96",2023-09-25,6,2023-09-15,-10,"fdom",19.4355744247749,"total"
"97",2023-09-26,6,2023-09-15,-11,"fdom",19.3553992991111,"total"
"98",2023-09-27,6,2023-09-15,-12,"fdom",20.0327891473996,"total"
"99",2023-09-28,6,2023-09-15,-13,"fdom",20.7994476841521,"total"
"100",2023-09-29,6,2023-09-15,-14,"fdom",21.5275594552081,"total"
"101",2023-09-30,6,2023-09-15,-15,"fdom",21.1445197700221,"total"
"102",2023-10-01,6,2023-09-15,-16,"fdom",21.1125084398806,"total"
"103",2023-09-15,7,2023-09-15,0,"fdom",17.555891898814,"total"
"104",2023-09-16,7,2023-09-15,-1,"fdom",17.4145488391607,"total"
"105",2023-09-17,7,2023-09-15,-2,"fdom",17.6313220517561,"total"
"106",2023-09-18,7,2023-09-15,-3,"fdom",17.9141783701033,"total"
"107",2023-09-19,7,2023-09-15,-4,"fdom",18.7193320732834,"total"
"108",2023-09-20,7,2023-09-15,-5,"fdom",18.54931318715,"total"
"109",2023-09-21,7,2023-09-15,-6,"fdom",18.9439960535445,"total"
"110",2023-09-22,7,2023-09-15,-7,"fdom",19.0781220950794,"total"
"111",2023-09-23,7,2023-09-15,-8,"fdom",18.3128476773824,"total"
"112",2023-09-24,7,2023-09-15,-9,"fdom",19.0624407516543,"total"
"113",2023-09-25,7,2023-09-15,-10,"fdom",20.1959703664221,"total"
"114",2023-09-26,7,2023-09-15,-11,"fdom",20.6468984925299,"total"
"115",2023-09-27,7,2023-09-15,-12,"fdom",21.1618919504477,"total"
"116",2023-09-28,7,2023-09-15,-13,"fdom",21.0961028965473,"total"
"117",2023-09-29,7,2023-09-15,-14,"fdom",20.808041174444,"total"
"118",2023-09-30,7,2023-09-15,-15,"fdom",21.669134394553,"total"
"119",2023-10-01,7,2023-09-15,-16,"fdom",22.332179883002,"total"
"120",2023-09-15,8,2023-09-15,0,"fdom",17.5374423043619,"total"
"121",2023-09-16,8,2023-09-15,-1,"fdom",17.7659707929719,"total"
"122",2023-09-17,8,2023-09-15,-2,"fdom",18.3927982967746,"total"
