"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-02,1,2023-01-02,0,"fdom",17.1485053201986,"total"
"2",2023-01-03,1,2023-01-02,-1,"fdom",17.327917751617,"total"
"3",2023-01-04,1,2023-01-02,-2,"fdom",17.2487592008549,"total"
"4",2023-01-05,1,2023-01-02,-3,"fdom",16.7331042744243,"total"
"5",2023-01-06,1,2023-01-02,-4,"fdom",16.3051622095012,"total"
"6",2023-01-07,1,2023-01-02,-5,"fdom",15.3270217548103,"total"
"7",2023-01-08,1,2023-01-02,-6,"fdom",14.9656642380622,"total"
"8",2023-01-09,1,2023-01-02,-7,"fdom",14.2261457022047,"total"
"9",2023-01-10,1,2023-01-02,-8,"fdom",12.9527482449626,"total"
"10",2023-01-11,1,2023-01-02,-9,"fdom",12.1437712265294,"total"
"11",2023-01-12,1,2023-01-02,-10,"fdom",12.5469005699212,"total"
"12",2023-01-13,1,2023-01-02,-11,"fdom",12.2712527639357,"total"
"13",2023-01-14,1,2023-01-02,-12,"fdom",11.7886703683931,"total"
"14",2023-01-15,1,2023-01-02,-13,"fdom",12.0011832586475,"total"
"15",2023-01-16,1,2023-01-02,-14,"fdom",12.1053395391317,"total"
"16",2023-01-17,1,2023-01-02,-15,"fdom",11.1162167605498,"total"
"17",2023-01-18,1,2023-01-02,-16,"fdom",11.6863389861534,"total"
"18",2023-01-02,2,2023-01-02,0,"fdom",17.4762646454002,"total"
"19",2023-01-03,2,2023-01-02,-1,"fdom",17.9704113967083,"total"
"20",2023-01-04,2,2023-01-02,-2,"fdom",17.9688910888232,"total"
"21",2023-01-05,2,2023-01-02,-3,"fdom",18.1160758170219,"total"
"22",2023-01-06,2,2023-01-02,-4,"fdom",17.3991320693804,"total"
"23",2023-01-07,2,2023-01-02,-5,"fdom",17.3630835077959,"total"
"24",2023-01-08,2,2023-01-02,-6,"fdom",17.4070982740119,"total"
"25",2023-01-09,2,2023-01-02,-7,"fdom",16.8526470058645,"total"
"26",2023-01-10,2,2023-01-02,-8,"fdom",17.2048887063497,"total"
"27",2023-01-11,2,2023-01-02,-9,"fdom",17.0826356140759,"total"
"28",2023-01-12,2,2023-01-02,-10,"fdom",16.900397993072,"total"
"29",2023-01-13,2,2023-01-02,-11,"fdom",16.2854283893153,"total"
"30",2023-01-14,2,2023-01-02,-12,"fdom",16.5977152466774,"total"
"31",2023-01-15,2,2023-01-02,-13,"fdom",17.4369776575708,"total"
"32",2023-01-16,2,2023-01-02,-14,"fdom",18.2193840705486,"total"
"33",2023-01-17,2,2023-01-02,-15,"fdom",19.1397786836072,"total"
"34",2023-01-18,2,2023-01-02,-16,"fdom",19.8360766745383,"total"
"35",2023-01-02,3,2023-01-02,0,"fdom",17.4562026591772,"total"
"36",2023-01-03,3,2023-01-02,-1,"fdom",16.6086186685376,"total"
"37",2023-01-04,3,2023-01-02,-2,"fdom",15.2519307237713,"total"
"38",2023-01-05,3,2023-01-02,-3,"fdom",14.0723062474379,"total"
