"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-08-18,1,2023-08-18,0,"fdom",18.6057115969203,"total"
"2",2023-08-19,1,2023-08-18,-1,"fdom",18.0865157682528,"total"
"3",2023-08-20,1,2023-08-18,-2,"fdom",18.4652087048984,"total"
"4",2023-08-21,1,2023-08-18,-3,"fdom",17.7031195906903,"total"
"5",2023-08-22,1,2023-08-18,-4,"fdom",17.4693993014214,"total"
"6",2023-08-23,1,2023-08-18,-5,"fdom",17.8794018423326,"total"
"7",2023-08-24,1,2023-08-18,-6,"fdom",17.0737553726877,"total"
"8",2023-08-25,1,2023-08-18,-7,"fdom",17.1506160026334,"total"
"9",2023-08-26,1,2023-08-18,-8,"fdom",16.6983145376401,"total"
"10",2023-08-27,1,2023-08-18,-9,"fdom",15.6565285907971,"total"
"11",2023-08-28,1,2023-08-18,-10,"fdom",15.3639393449593,"total"
"12",2023-08-29,1,2023-08-18,-11,"fdom",15.8645758500533,"total"
"13",2023-08-30,1,2023-08-18,-12,"fdom",16.4119011589914,"total"
"14",2023-08-31,1,2023-08-18,-13,"fdom",16.7044381406402,"total"
"15",2023-09-01,1,2023-08-18,-14,"fdom",16.6797985267695,"total"
"16",2023-09-02,1,2023-08-18,-15,"fdom",16.8475811443723,"total"
"17",2023-09-03,1,2023-08-18,-16,"fdom",16.143166516081,"total"
"18",2023-08-18,2,2023-08-18,0,"fdom",18.8042835408803,"total"
"19",2023-08-19,2,2023-08-18,-1,"fdom",18.8453079202788,"total"
"20",2023-08-20,2,2023-08-18,-2,"fdom",18.4780874749805,"total"
"21",2023-08-21,2,2023-08-18,-3,"fdom",18.3005981361717,"total"
"22",2023-08-22,2,2023-08-18,-4,"fdom",19.3820336330411,"total"
"23",2023-08-23,2,2023-08-18,-5,"fdom",19.100629466244,"total"
"24",2023-08-24,2,2023-08-18,-6,"fdom",19.9127300265155,"total"
"25",2023-08-25,2,2023-08-18,-7,"fdom",20.4358648714781,"total"
"26",2023-08-26,2,2023-08-18,-8,"fdom",20.9615023325096,"total"
"27",2023-08-27,2,2023-08-18,-9,"fdom",21.2990181007764,"total"
"28",2023-08-28,2,2023-08-18,-10,"fdom",21.4354508908841,"total"
"29",2023-08-29,2,2023-08-18,-11,"fdom",21.5855846014427,"total"
"30",2023-08-30,2,2023-08-18,-12,"fdom",21.5368384967801,"total"
"31",2023-08-31,2,2023-08-18,-13,"fdom",22.1581420855193,"total"
"32",2023-09-01,2,2023-08-18,-14,"fdom",22.6855940390361,"total"
"33",2023-09-02,2,2023-08-18,-15,"fdom",22.8033474674637,"total"
"34",2023-09-03,2,2023-08-18,-16,"fdom",23.1247398286805,"total"
"35",2023-08-18,3,2023-08-18,0,"fdom",18.7655292084129,"total"
"36",2023-08-19,3,2023-08-18,-1,"fdom",18.6469696808004,"total"
"37",2023-08-20,3,2023-08-18,-2,"fdom",17.826044058198,"total"
"38",2023-08-21,3,2023-08-18,-3,"fdom",17.4347601846282,"total"
"39",2023-08-22,3,2023-08-18,-4,"fdom",17.0500449101677,"total"
"40",2023-08-23,3,2023-08-18,-5,"fdom",17.0662255729931,"total"
"41",2023-08-24,3,2023-08-18,-6,"fdom",16.094868115649,"total"
"42",2023-08-25,3,2023-08-18,-7,"fdom",15.8771399942443,"total"
"43",2023-08-26,3,2023-08-18,-8,"fdom",15.4143196806679,"total"
"44",2023-08-27,3,2023-08-18,-9,"fdom",14.1064596748409,"total"
"45",2023-08-28,3,2023-08-18,-10,"fdom",13.0233010622671,"total"
"46",2023-08-29,3,2023-08-18,-11,"fdom",12.7409137060754,"total"
"47",2023-08-30,3,2023-08-18,-12,"fdom",12.7019159229972,"total"
