"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-07-06,1,2023-07-06,0,"fdom",19.8739903341294,"total"
"2",2023-07-07,1,2023-07-06,-1,"fdom",20.135118030656,"total"
"3",2023-07-08,1,2023-07-06,-2,"fdom",20.1263679738075,"total"
"4",2023-07-09,1,2023-07-06,-3,"fdom",19.5890171900446,"total"
"5",2023-07-10,1,2023-07-06,-4,"fdom",18.9179988910206,"total"
"6",2023-07-11,1,2023-07-06,-5,"fdom",17.672878110873,"total"
"7",2023-07-12,1,2023-07-06,-6,"fdom",17.0635637443899,"total"
"8",2023-07-13,1,2023-07-06,-7,"fdom",16.603782825725,"total"
"9",2023-07-14,1,2023-07-06,-8,"fdom",16.6649686431024,"total"
"10",2023-07-15,1,2023-07-06,-9,"fdom",16.1225263852427,"total"
"11",2023-07-16,1,2023-07-06,-10,"fdom",15.8006587208899,"total"
"12",2023-07-17,1,2023-07-06,-11,"fdom",16.1131838164606,"total"
"13",2023-07-18,1,2023-07-06,-12,"fdom",16.4517191585823,"total"
"14",2023-07-19,1,2023-07-06,-13,"fdom",16.0652274541429,"total"
"15",2023-07-20,1,2023-07-06,-14,"fdom",17.332372535212,"total"
"16",2023-07-21,1,2023-07-06,-15,"fdom",17.8345929456201,"total"
"17",2023-07-22,1,2023-07-06,-16,"fdom",17.7366621406938,"total"
"18",2023-07-06,2,2023-07-06,0,"fdom",19.8131014211406,"total"
"19",2023-07-07,2,2023-07-06,-1,"fdom",20.3786025044821,"total"
"20",2023-07-08,2,2023-07-06,-2,"fdom",20.1645861912218,"total"
"21",2023-07-09,2,2023-07-06,-3,"fdom",20.0535874743149,"total"
"22",2023-07-10,2,2023-07-06,-4,"fdom",19.7756209778538,"total"
"23",2023-07-11,2,2023-07-06,-5,"fdom",20.5280028167168,"total"
"24",2023-07-12,2,2023-07-06,-6,"fdom",21.1441188492483,"total"
"25",2023-07-13,2,2023-07-06,-7,"fdom",20.3045870508362,"total"
"26",2023-07-14,2,2023-07-06,-8,"fdom",21.0777394799608,"total"
"27",2023-07-15,2,2023-07-06,-9,"fdom",20.3984341197558,"total"
"28",2023-07-16,2,2023-07-06,-10,"fdom",20.200297263584,"total"
