"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-07-28,1,2023-07-28,0,"fdom",21.1398996130872,"total"
"2",2023-07-29,1,2023-07-28,-1,"fdom",20.6535013697151,"total"
"3",2023-07-30,1,2023-07-28,-2,"fdom",21.4508376306093,"total"
"4",2023-07-31,1,2023-07-28,-3,"fdom",22.0865830904053,"total"
"5",2023-08-01,1,2023-07-28,-4,"fdom",20.6668242105087,"total"
"6",2023-08-02,1,2023-07-28,-5,"fdom",20.7531910095914,"total"
"7",2023-08-03,1,2023-07-28,-6,"fdom",21.3766826693845,"total"
"8",2023-08-04,1,2023-07-28,-7,"fdom",20.9596033010628,"total"
"9",2023-08-05,1,2023-07-28,-8,"fdom",21.4022803959881,"total"
"10",2023-08-06,1,2023-07-28,-9,"fdom",20.5084616591827,"total"
"11",2023-08-07,1,2023-07-28,-10,"fdom",21.1991337194811,"total"
"12",2023-08-08,1,2023-07-28,-11,"fdom",20.7415833830854,"total"
"13",2023-08-09,1,2023-07-28,-12,"fdom",21.4533668350992,"total"
"14",2023-08-10,1,2023-07-28,-13,"fdom",21.6086285560708,"total"
"15",2023-08-11,1,2023-07-28,-14,"fdom",20.539264664675,"total"
"16",2023-08-12,1,2023-07-28,-15,"fdom",20.3525966563381,"total"
"17",2023-08-13,1,2023-07-28,-16,"fdom",19.261727575221,"total"
"18",2023-07-28,2,2023-07-28,0,"fdom",21.4072553546891,"total"
"19",2023-07-29,2,2023-07-28,-1,"fdom",22.2903429677137,"total"
"20",2023-07-30,2,2023-07-28,-2,"fdom",22.1499800829238,"total"
"21",2023-07-31,2,2023-07-28,-3,"fdom",21.7494004270786,"total"
"22",2023-08-01,2,2023-07-28,-4,"fdom",21.6682730054636,"total"
"23",2023-08-02,2,2023-07-28,-5,"fdom",20.8547765591212,"total"
"24",2023-08-03,2,2023-07-28,-6,"fdom",20.9841252447765,"total"
"25",2023-08-04,2,2023-07-28,-7,"fdom",21.5974869033132,"total"
"26",2023-08-05,2,2023-07-28,-8,"fdom",21.381001981474,"total"
"27",2023-08-06,2,2023-07-28,-9,"fdom",20.7608938403486,"total"
"28",2023-08-07,2,2023-07-28,-10,"fdom",20.6620684102508,"total"
"29",2023-08-08,2,2023-07-28,-11,"fdom",20.5306987422589,"total"
"30",2023-08-09,2,2023-07-28,-12,"fdom",20.9078780916742,"total"
"31",2023-08-10,2,2023-07-28,-13,"fdom",20.8156229715553,"total"
"32",2023-08-11,2,2023-07-28,-14,"fdom",20.7248306046906,"total"
"33",2023-08-12,2,2023-07-28,-15,"fdom",20.8014230864951,"total"
"34",2023-08-13,2,2023-07-28,-16,"fdom",21.1522686711881,"total"
"35",2023-07-28,3,2023-07-28,0,"fdom",21.265517596863,"total"
"36",2023-07-29,3,2023-07-28,-1,"fdom",21.1204269872365,"total"
"37",2023-07-30,3,2023-07-28,-2,"fdom",20.4695994729464,"total"
"38",2023-07-31,3,2023-07-28,-3,"fdom",20.5798566295138,"total"
"39",2023-08-01,3,2023-07-28,-4,"fdom",19.628403085648,"total"
"40",2023-08-02,3,2023-07-28,-5,"fdom",18.9470007857013,"total"
"41",2023-08-03,3,2023-07-28,-6,"fdom",18.1000456007316,"total"
"42",2023-08-04,3,2023-07-28,-7,"fdom",17.4457370510756,"total"
"43",2023-08-05,3,2023-07-28,-8,"fdom",15.9112046382123,"total"
"44",2023-08-06,3,2023-07-28,-9,"fdom",15.8379210117762,"total"
"45",2023-08-07,3,2023-07-28,-10,"fdom",15.7462848461661,"total"
"46",2023-08-08,3,2023-07-28,-11,"fdom",15.996289906256,"total"
"47",2023-08-09,3,2023-07-28,-12,"fdom",16.0546809038718,"total"
"48",2023-08-10,3,2023-07-28,-13,"fdom",16.4184289512678,"total"
"49",2023-08-11,3,2023-07-28,-14,"fdom",15.4173690099973,"total"
"50",2023-08-12,3,2023-07-28,-15,"fdom",14.8211997747133,"total"
"51",2023-08-13,3,2023-07-28,-16,"fdom",13.733378996526,"total"
"52",2023-07-28,4,2023-07-28,0,"fdom",21.2428168554978,"total"
"53",2023-07-29,4,2023-07-28,-1,"fdom",21.195314826108,"total"
"54",2023-07-30,4,2023-07-28,-2,"fdom",21.3593027241702,"total"
"55",2023-07-31,4,2023-07-28,-3,"fdom",21.3562036862089,"total"
"56",2023-08-01,4,2023-07-28,-4,"fdom",22.4525791753118,"total"
"57",2023-08-02,4,2023-07-28,-5,"fdom",22.2625572001402,"total"
"58",2023-08-03,4,2023-07-28,-6,"fdom",21.7691355824445,"total"
"59",2023-08-04,4,2023-07-28,-7,"fdom",22.2031570231615,"total"
"60",2023-08-05,4,2023-07-28,-8,"fdom",22.8265974377071,"total"
"61",2023-08-06,4,2023-07-28,-9,"fdom",23.3087916174085,"total"
"62",2023-08-07,4,2023-07-28,-10,"fdom",24.1346814223358,"total"
"63",2023-08-08,4,2023-07-28,-11,"fdom",25.4773613014642,"total"
"64",2023-08-09,4,2023-07-28,-12,"fdom",26.3575004461493,"total"
"65",2023-08-10,4,2023-07-28,-13,"fdom",26.8250845911893,"total"
"66",2023-08-11,4,2023-07-28,-14,"fdom",27.4189263939487,"total"
"67",2023-08-12,4,2023-07-28,-15,"fdom",27.4549517071574,"total"
"68",2023-08-13,4,2023-07-28,-16,"fdom",28.7603143647438,"total"
"69",2023-07-28,5,2023-07-28,0,"fdom",21.2775396321776,"total"
"70",2023-07-29,5,2023-07-28,-1,"fdom",20.6645577677039,"total"
"71",2023-07-30,5,2023-07-28,-2,"fdom",20.0029104262263,"total"
"72",2023-07-31,5,2023-07-28,-3,"fdom",18.7008168762773,"total"
"73",2023-08-01,5,2023-07-28,-4,"fdom",17.6147172886427,"total"
"74",2023-08-02,5,2023-07-28,-5,"fdom",17.7993455268294,"total"
"75",2023-08-03,5,2023-07-28,-6,"fdom",17.7102966293833,"total"
"76",2023-08-04,5,2023-07-28,-7,"fdom",16.8412294330095,"total"
"77",2023-08-05,5,2023-07-28,-8,"fdom",17.4558887013624,"total"
"78",2023-08-06,5,2023-07-28,-9,"fdom",17.8774312321941,"total"
"79",2023-08-07,5,2023-07-28,-10,"fdom",18.1898534815983,"total"
"80",2023-08-08,5,2023-07-28,-11,"fdom",18.6590794152612,"total"
"81",2023-08-09,5,2023-07-28,-12,"fdom",18.1194084760233,"total"
"82",2023-08-10,5,2023-07-28,-13,"fdom",17.5452690994505,"total"
"83",2023-08-11,5,2023-07-28,-14,"fdom",16.9862986954057,"total"
"84",2023-08-12,5,2023-07-28,-15,"fdom",16.2054728435652,"total"
"85",2023-08-13,5,2023-07-28,-16,"fdom",15.7536049065824,"total"
