"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-22,1,2023-01-22,0,"fdom",15.8708333333333,"driver"
"2",2023-01-23,1,2023-01-22,-1,"fdom",15.8883675623838,"driver"
"3",2023-01-24,1,2023-01-22,-2,"fdom",15.9116600895094,"driver"
"4",2023-01-25,1,2023-01-22,-3,"fdom",15.9256387146819,"driver"
"5",2023-01-26,1,2023-01-22,-4,"fdom",15.9304787808657,"driver"
"6",2023-01-27,1,2023-01-22,-5,"fdom",15.9507882833663,"driver"
"7",2023-01-28,1,2023-01-22,-6,"fdom",15.9558700508143,"driver"
"8",2023-01-29,1,2023-01-22,-7,"fdom",15.9569847437563,"driver"
"9",2023-01-30,1,2023-01-22,-8,"fdom",15.9692628495833,"driver"
"10",2023-01-31,1,2023-01-22,-9,"fdom",15.9895146846868,"driver"
"11",2023-02-01,1,2023-01-22,-10,"fdom",16.011371737457,"driver"
"12",2023-02-02,1,2023-01-22,-11,"fdom",16.035406481849,"driver"
"13",2023-02-03,1,2023-01-22,-12,"fdom",16.0627059749707,"driver"
"14",2023-02-04,1,2023-01-22,-13,"fdom",16.0910585870289,"driver"
"15",2023-02-05,1,2023-01-22,-14,"fdom",16.0992009240326,"driver"
"16",2023-02-06,1,2023-01-22,-15,"fdom",16.0942568256625,"driver"
"17",2023-02-07,1,2023-01-22,-16,"fdom",16.1028752396368,"driver"
"18",2023-01-22,2,2023-01-22,0,"fdom",15.8708333333333,"driver"
"19",2023-01-23,2,2023-01-22,-1,"fdom",15.879758142898,"driver"
"20",2023-01-24,2,2023-01-22,-2,"fdom",15.8929946840491,"driver"
"21",2023-01-25,2,2023-01-22,-3,"fdom",15.9112379530014,"driver"
"22",2023-01-26,2,2023-01-22,-4,"fdom",15.9351132678879,"driver"
"23",2023-01-27,2,2023-01-22,-5,"fdom",15.9314926532096,"driver"
"24",2023-01-28,2,2023-01-22,-6,"fdom",15.9275372698593,"driver"
"25",2023-01-29,2,2023-01-22,-7,"fdom",15.9325908305895,"driver"
"26",2023-01-30,2,2023-01-22,-8,"fdom",15.9517409836459,"driver"
"27",2023-01-31,2,2023-01-22,-9,"fdom",15.9773787197035,"driver"
"28",2023-02-01,2,2023-01-22,-10,"fdom",16.005065394763,"driver"
"29",2023-02-02,2,2023-01-22,-11,"fdom",16.0313274385139,"driver"
"30",2023-02-03,2,2023-01-22,-12,"fdom",16.0528572485012,"driver"
"31",2023-02-04,2,2023-01-22,-13,"fdom",16.0802047367271,"driver"
"32",2023-02-05,2,2023-01-22,-14,"fdom",16.1098832483195,"driver"
"33",2023-02-06,2,2023-01-22,-15,"fdom",16.1375533615657,"driver"
"34",2023-02-07,2,2023-01-22,-16,"fdom",16.1556616293064,"driver"
"35",2023-01-22,3,2023-01-22,0,"fdom",15.8708333333333,"driver"
"36",2023-01-23,3,2023-01-22,-1,"fdom",15.8961695780164,"driver"
"37",2023-01-24,3,2023-01-22,-2,"fdom",15.9032937060092,"driver"
"38",2023-01-25,3,2023-01-22,-3,"fdom",15.9085773680056,"driver"
"39",2023-01-26,3,2023-01-22,-4,"fdom",15.9163888057299,"driver"
"40",2023-01-27,3,2023-01-22,-5,"fdom",15.9295816485357,"driver"
"41",2023-01-28,3,2023-01-22,-6,"fdom",15.943413071464,"driver"
"42",2023-01-29,3,2023-01-22,-7,"fdom",15.9465104356654,"driver"
"43",2023-01-30,3,2023-01-22,-8,"fdom",15.9521940653608,"driver"
"44",2023-01-31,3,2023-01-22,-9,"fdom",15.9659990601944,"driver"
"45",2023-02-01,3,2023-01-22,-10,"fdom",15.9992734753092,"driver"
"46",2023-02-02,3,2023-01-22,-11,"fdom",16.0134418810496,"driver"
"47",2023-02-03,3,2023-01-22,-12,"fdom",16.0199592748876,"driver"
"48",2023-02-04,3,2023-01-22,-13,"fdom",16.0386368327944,"driver"
"49",2023-02-05,3,2023-01-22,-14,"fdom",16.053451448708,"driver"
"50",2023-02-06,3,2023-01-22,-15,"fdom",16.0633163456212,"driver"
"51",2023-02-07,3,2023-01-22,-16,"fdom",16.0679037053896,"driver"
"52",2023-01-22,4,2023-01-22,0,"fdom",15.8708333333333,"driver"
"53",2023-01-23,4,2023-01-22,-1,"fdom",15.8876135620487,"driver"
"54",2023-01-24,4,2023-01-22,-2,"fdom",15.8991954113113,"driver"
"55",2023-01-25,4,2023-01-22,-3,"fdom",15.9069521928951,"driver"
"56",2023-01-26,4,2023-01-22,-4,"fdom",15.9087231503151,"driver"
"57",2023-01-27,4,2023-01-22,-5,"fdom",15.9094429412804,"driver"
"58",2023-01-28,4,2023-01-22,-6,"fdom",15.9031431401467,"driver"
"59",2023-01-29,4,2023-01-22,-7,"fdom",15.9067218600903,"driver"
"60",2023-01-30,4,2023-01-22,-8,"fdom",15.9227220004291,"driver"
"61",2023-01-31,4,2023-01-22,-9,"fdom",15.9405136406229,"driver"
"62",2023-02-01,4,2023-01-22,-10,"fdom",15.972607467871,"driver"
"63",2023-02-02,4,2023-01-22,-11,"fdom",15.986109809914,"driver"
"64",2023-02-03,4,2023-01-22,-12,"fdom",15.9967321126081,"driver"
"65",2023-02-04,4,2023-01-22,-13,"fdom",16.0113112724472,"driver"
"66",2023-02-05,4,2023-01-22,-14,"fdom",16.0254347931193,"driver"
"67",2023-02-06,4,2023-01-22,-15,"fdom",16.0444182242704,"driver"
"68",2023-02-07,4,2023-01-22,-16,"fdom",16.0546887979992,"driver"
"69",2023-01-22,5,2023-01-22,0,"fdom",15.8708333333333,"driver"
"70",2023-01-23,5,2023-01-22,-1,"fdom",15.8871704668084,"driver"
"71",2023-01-24,5,2023-01-22,-2,"fdom",15.8952356292195,"driver"
"72",2023-01-25,5,2023-01-22,-3,"fdom",15.8836355574148,"driver"
"73",2023-01-26,5,2023-01-22,-4,"fdom",15.8923142537541,"driver"
"74",2023-01-27,5,2023-01-22,-5,"fdom",15.8996308962587,"driver"
"75",2023-01-28,5,2023-01-22,-6,"fdom",15.9082750947254,"driver"
"76",2023-01-29,5,2023-01-22,-7,"fdom",15.9176607892069,"driver"
"77",2023-01-30,5,2023-01-22,-8,"fdom",15.9295403092268,"driver"
"78",2023-01-31,5,2023-01-22,-9,"fdom",15.9457427240856,"driver"
"79",2023-02-01,5,2023-01-22,-10,"fdom",15.9616067054676,"driver"
"80",2023-02-02,5,2023-01-22,-11,"fdom",15.9755205475594,"driver"
"81",2023-02-03,5,2023-01-22,-12,"fdom",16.0021947551898,"driver"
"82",2023-02-04,5,2023-01-22,-13,"fdom",16.0177055290223,"driver"
"83",2023-02-05,5,2023-01-22,-14,"fdom",16.0319497952162,"driver"
"84",2023-02-06,5,2023-01-22,-15,"fdom",16.0417769425073,"driver"
"85",2023-02-07,5,2023-01-22,-16,"fdom",16.0566381896766,"driver"
"86",2023-01-22,6,2023-01-22,0,"fdom",15.8708333333333,"driver"
"87",2023-01-23,6,2023-01-22,-1,"fdom",15.8869112300823,"driver"
"88",2023-01-24,6,2023-01-22,-2,"fdom",15.8975012273187,"driver"
"89",2023-01-25,6,2023-01-22,-3,"fdom",15.9118146663072,"driver"
"90",2023-01-26,6,2023-01-22,-4,"fdom",15.9194967166077,"driver"
"91",2023-01-27,6,2023-01-22,-5,"fdom",15.9374248799895,"driver"
"92",2023-01-28,6,2023-01-22,-6,"fdom",15.9419857000766,"driver"
"93",2023-01-29,6,2023-01-22,-7,"fdom",15.9308922444671,"driver"
"94",2023-01-30,6,2023-01-22,-8,"fdom",15.9312347841334,"driver"
"95",2023-01-31,6,2023-01-22,-9,"fdom",15.9368316283372,"driver"
"96",2023-02-01,6,2023-01-22,-10,"fdom",15.9465420582957,"driver"
"97",2023-02-02,6,2023-01-22,-11,"fdom",15.9581633849234,"driver"
"98",2023-02-03,6,2023-01-22,-12,"fdom",15.9793074807861,"driver"
"99",2023-02-04,6,2023-01-22,-13,"fdom",15.9852044321349,"driver"
"100",2023-02-05,6,2023-01-22,-14,"fdom",16.0016843416934,"driver"
"101",2023-02-06,6,2023-01-22,-15,"fdom",16.0238369338038,"driver"
"102",2023-02-07,6,2023-01-22,-16,"fdom",16.0466642614663,"driver"
"103",2023-01-22,7,2023-01-22,0,"fdom",15.8708333333333,"driver"
"104",2023-01-23,7,2023-01-22,-1,"fdom",15.8869556863939,"driver"
"105",2023-01-24,7,2023-01-22,-2,"fdom",15.8998639527142,"driver"
"106",2023-01-25,7,2023-01-22,-3,"fdom",15.9139354828368,"driver"
"107",2023-01-26,7,2023-01-22,-4,"fdom",15.9295469013388,"driver"
