"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-07,1,2023-01-07,0,"fdom",16.6929861111111,"driver"
"2",2023-01-08,1,2023-01-07,-1,"fdom",16.7074424221983,"driver"
"3",2023-01-09,1,2023-01-07,-2,"fdom",16.7010649938604,"driver"
"4",2023-01-10,1,2023-01-07,-3,"fdom",16.6872347879296,"driver"
"5",2023-01-11,1,2023-01-07,-4,"fdom",16.6976775482672,"driver"
"6",2023-01-12,1,2023-01-07,-5,"fdom",16.6989822551959,"driver"
"7",2023-01-13,1,2023-01-07,-6,"fdom",16.7051232139611,"driver"
"8",2023-01-14,1,2023-01-07,-7,"fdom",16.7076870380585,"driver"
"9",2023-01-15,1,2023-01-07,-8,"fdom",16.7166144648934,"driver"
"10",2023-01-16,1,2023-01-07,-9,"fdom",16.7075881008312,"driver"
"11",2023-01-17,1,2023-01-07,-10,"fdom",16.6936260171747,"driver"
"12",2023-01-18,1,2023-01-07,-11,"fdom",16.6916092607199,"driver"
"13",2023-01-19,1,2023-01-07,-12,"fdom",16.7006804735205,"driver"
"14",2023-01-20,1,2023-01-07,-13,"fdom",16.7032345908128,"driver"
"15",2023-01-21,1,2023-01-07,-14,"fdom",16.7059326548999,"driver"
"16",2023-01-22,1,2023-01-07,-15,"fdom",16.7015588183554,"driver"
"17",2023-01-23,1,2023-01-07,-16,"fdom",16.6991373236691,"driver"
"18",2023-01-07,2,2023-01-07,0,"fdom",16.6929861111111,"driver"
"19",2023-01-08,2,2023-01-07,-1,"fdom",16.6978861762973,"driver"
"20",2023-01-09,2,2023-01-07,-2,"fdom",16.7105009222417,"driver"
"21",2023-01-10,2,2023-01-07,-3,"fdom",16.7314271126004,"driver"
"22",2023-01-11,2,2023-01-07,-4,"fdom",16.7425944028584,"driver"
"23",2023-01-12,2,2023-01-07,-5,"fdom",16.7494283153234,"driver"
"24",2023-01-13,2,2023-01-07,-6,"fdom",16.7544361753377,"driver"
"25",2023-01-14,2,2023-01-07,-7,"fdom",16.755100679222,"driver"
"26",2023-01-15,2,2023-01-07,-8,"fdom",16.7592053446308,"driver"
"27",2023-01-16,2,2023-01-07,-9,"fdom",16.7567680843581,"driver"
"28",2023-01-17,2,2023-01-07,-10,"fdom",16.7540463721721,"driver"
"29",2023-01-18,2,2023-01-07,-11,"fdom",16.7695415801369,"driver"
"30",2023-01-19,2,2023-01-07,-12,"fdom",16.7756006474643,"driver"
"31",2023-01-20,2,2023-01-07,-13,"fdom",16.7920998598635,"driver"
"32",2023-01-21,2,2023-01-07,-14,"fdom",16.7981068841526,"driver"
"33",2023-01-22,2,2023-01-07,-15,"fdom",16.8116135482164,"driver"
"34",2023-01-23,2,2023-01-07,-16,"fdom",16.8395247072685,"driver"
"35",2023-01-07,3,2023-01-07,0,"fdom",16.6929861111111,"driver"
"36",2023-01-08,3,2023-01-07,-1,"fdom",16.6857036961822,"driver"
"37",2023-01-09,3,2023-01-07,-2,"fdom",16.6792099214378,"driver"
"38",2023-01-10,3,2023-01-07,-3,"fdom",16.6863931183234,"driver"
"39",2023-01-11,3,2023-01-07,-4,"fdom",16.6953286942537,"driver"
"40",2023-01-12,3,2023-01-07,-5,"fdom",16.7067553281978,"driver"
"41",2023-01-13,3,2023-01-07,-6,"fdom",16.713649665138,"driver"
"42",2023-01-14,3,2023-01-07,-7,"fdom",16.7068322938998,"driver"
"43",2023-01-15,3,2023-01-07,-8,"fdom",16.6908542844834,"driver"
"44",2023-01-16,3,2023-01-07,-9,"fdom",16.6798585235145,"driver"
"45",2023-01-17,3,2023-01-07,-10,"fdom",16.6826897037758,"driver"
"46",2023-01-18,3,2023-01-07,-11,"fdom",16.6854550616866,"driver"
"47",2023-01-19,3,2023-01-07,-12,"fdom",16.6842502304726,"driver"
"48",2023-01-20,3,2023-01-07,-13,"fdom",16.6780733782757,"driver"
"49",2023-01-21,3,2023-01-07,-14,"fdom",16.6894162951954,"driver"
"50",2023-01-22,3,2023-01-07,-15,"fdom",16.7040662532624,"driver"
"51",2023-01-23,3,2023-01-07,-16,"fdom",16.7345239156236,"driver"
"52",2023-01-07,4,2023-01-07,0,"fdom",16.6929861111111,"driver"
"53",2023-01-08,4,2023-01-07,-1,"fdom",16.6960905077929,"driver"
"54",2023-01-09,4,2023-01-07,-2,"fdom",16.6852136555714,"driver"
"55",2023-01-10,4,2023-01-07,-3,"fdom",16.6824916732699,"driver"
"56",2023-01-11,4,2023-01-07,-4,"fdom",16.6789954403994,"driver"
"57",2023-01-12,4,2023-01-07,-5,"fdom",16.6798908002177,"driver"
"58",2023-01-13,4,2023-01-07,-6,"fdom",16.6819352415812,"driver"
"59",2023-01-14,4,2023-01-07,-7,"fdom",16.678042586589,"driver"
"60",2023-01-15,4,2023-01-07,-8,"fdom",16.6756460166319,"driver"
"61",2023-01-16,4,2023-01-07,-9,"fdom",16.6703847848172,"driver"
"62",2023-01-17,4,2023-01-07,-10,"fdom",16.6782823901976,"driver"
"63",2023-01-18,4,2023-01-07,-11,"fdom",16.6691722446235,"driver"
"64",2023-01-19,4,2023-01-07,-12,"fdom",16.6743372695558,"driver"
"65",2023-01-20,4,2023-01-07,-13,"fdom",16.6816076594216,"driver"
"66",2023-01-21,4,2023-01-07,-14,"fdom",16.6928857076501,"driver"
"67",2023-01-22,4,2023-01-07,-15,"fdom",16.7030491459162,"driver"
"68",2023-01-23,4,2023-01-07,-16,"fdom",16.7142942792868,"driver"
"69",2023-01-07,5,2023-01-07,0,"fdom",16.6929861111111,"driver"
"70",2023-01-08,5,2023-01-07,-1,"fdom",16.6824634468709,"driver"
"71",2023-01-09,5,2023-01-07,-2,"fdom",16.6771822717629,"driver"
"72",2023-01-10,5,2023-01-07,-3,"fdom",16.6801033701548,"driver"
"73",2023-01-11,5,2023-01-07,-4,"fdom",16.6899478036186,"driver"
"74",2023-01-12,5,2023-01-07,-5,"fdom",16.7031800430955,"driver"
"75",2023-01-13,5,2023-01-07,-6,"fdom",16.7123989969788,"driver"
"76",2023-01-14,5,2023-01-07,-7,"fdom",16.7168681042284,"driver"
"77",2023-01-15,5,2023-01-07,-8,"fdom",16.72641755446,"driver"
"78",2023-01-16,5,2023-01-07,-9,"fdom",16.7281327648801,"driver"
"79",2023-01-17,5,2023-01-07,-10,"fdom",16.7462649723585,"driver"
"80",2023-01-18,5,2023-01-07,-11,"fdom",16.7629432128402,"driver"
"81",2023-01-19,5,2023-01-07,-12,"fdom",16.7789664086965,"driver"
"82",2023-01-20,5,2023-01-07,-13,"fdom",16.7992728880012,"driver"
"83",2023-01-21,5,2023-01-07,-14,"fdom",16.8158672075743,"driver"
"84",2023-01-22,5,2023-01-07,-15,"fdom",16.8466427152498,"driver"
"85",2023-01-23,5,2023-01-07,-16,"fdom",16.8827747906313,"driver"
"86",2023-01-07,6,2023-01-07,0,"fdom",16.6929861111111,"driver"
"87",2023-01-08,6,2023-01-07,-1,"fdom",16.6953017847657,"driver"
"88",2023-01-09,6,2023-01-07,-2,"fdom",16.6881276843899,"driver"
"89",2023-01-10,6,2023-01-07,-3,"fdom",16.6904012087422,"driver"
"90",2023-01-11,6,2023-01-07,-4,"fdom",16.694371721704,"driver"
"91",2023-01-12,6,2023-01-07,-5,"fdom",16.7129877688099,"driver"
"92",2023-01-13,6,2023-01-07,-6,"fdom",16.7272917368669,"driver"
"93",2023-01-14,6,2023-01-07,-7,"fdom",16.7506029993205,"driver"
"94",2023-01-15,6,2023-01-07,-8,"fdom",16.7687348644104,"driver"
"95",2023-01-16,6,2023-01-07,-9,"fdom",16.7809512541373,"driver"
"96",2023-01-17,6,2023-01-07,-10,"fdom",16.8070350109693,"driver"
"97",2023-01-18,6,2023-01-07,-11,"fdom",16.8211806678829,"driver"
"98",2023-01-19,6,2023-01-07,-12,"fdom",16.8318890191725,"driver"
"99",2023-01-20,6,2023-01-07,-13,"fdom",16.8532079699307,"driver"
"100",2023-01-21,6,2023-01-07,-14,"fdom",16.8829774514702,"driver"
"101",2023-01-22,6,2023-01-07,-15,"fdom",16.9023755608273,"driver"
