"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-03,1,2023-01-03,0,"fdom",17.3659574468085,"driver"
"2",2023-01-04,1,2023-01-03,-1,"fdom",17.3482133344974,"driver"
"3",2023-01-05,1,2023-01-03,-2,"fdom",17.3348144299338,"driver"
"4",2023-01-06,1,2023-01-03,-3,"fdom",17.3290533468104,"driver"
"5",2023-01-07,1,2023-01-03,-4,"fdom",17.3245109761009,"driver"
"6",2023-01-08,1,2023-01-03,-5,"fdom",17.3235481124851,"driver"
"7",2023-01-09,1,2023-01-03,-6,"fdom",17.3139720519491,"driver"
"8",2023-01-10,1,2023-01-03,-7,"fdom",17.3152927299937,"driver"
"9",2023-01-11,1,2023-01-03,-8,"fdom",17.3359608641726,"driver"
"10",2023-01-12,1,2023-01-03,-9,"fdom",17.3210165848212,"driver"
"11",2023-01-13,1,2023-01-03,-10,"fdom",17.2861496615719,"driver"
"12",2023-01-14,1,2023-01-03,-11,"fdom",17.2459886698186,"driver"
"13",2023-01-15,1,2023-01-03,-12,"fdom",17.2135052955926,"driver"
"14",2023-01-16,1,2023-01-03,-13,"fdom",17.2012350819827,"driver"
"15",2023-01-17,1,2023-01-03,-14,"fdom",17.1975076061274,"driver"
"16",2023-01-18,1,2023-01-03,-15,"fdom",17.1861416664384,"driver"
"17",2023-01-19,1,2023-01-03,-16,"fdom",17.1806542314297,"driver"
"18",2023-01-03,2,2023-01-03,0,"fdom",17.3659574468085,"driver"
"19",2023-01-04,2,2023-01-03,-1,"fdom",17.3502951612534,"driver"
"20",2023-01-05,2,2023-01-03,-2,"fdom",17.3327731341655,"driver"
"21",2023-01-06,2,2023-01-03,-3,"fdom",17.3153698245164,"driver"
"22",2023-01-07,2,2023-01-03,-4,"fdom",17.312294596088,"driver"
"23",2023-01-08,2,2023-01-03,-5,"fdom",17.3091262152608,"driver"
"24",2023-01-09,2,2023-01-03,-6,"fdom",17.3194496143171,"driver"
"25",2023-01-10,2,2023-01-03,-7,"fdom",17.3248537782595,"driver"
"26",2023-01-11,2,2023-01-03,-8,"fdom",17.3118604280639,"driver"
"27",2023-01-12,2,2023-01-03,-9,"fdom",17.3065088497437,"driver"
"28",2023-01-13,2,2023-01-03,-10,"fdom",17.2964544113028,"driver"
"29",2023-01-14,2,2023-01-03,-11,"fdom",17.2971324830177,"driver"
"30",2023-01-15,2,2023-01-03,-12,"fdom",17.2833941937453,"driver"
"31",2023-01-16,2,2023-01-03,-13,"fdom",17.277126267056,"driver"
"32",2023-01-17,2,2023-01-03,-14,"fdom",17.2573414842188,"driver"
"33",2023-01-18,2,2023-01-03,-15,"fdom",17.2221424407689,"driver"
"34",2023-01-19,2,2023-01-03,-16,"fdom",17.1872921280971,"driver"
"35",2023-01-03,3,2023-01-03,0,"fdom",17.3659574468085,"driver"
"36",2023-01-04,3,2023-01-03,-1,"fdom",17.3479016832236,"driver"
"37",2023-01-05,3,2023-01-03,-2,"fdom",17.3270363879397,"driver"
"38",2023-01-06,3,2023-01-03,-3,"fdom",17.3247194350271,"driver"
"39",2023-01-07,3,2023-01-03,-4,"fdom",17.3019534490757,"driver"
"40",2023-01-08,3,2023-01-03,-5,"fdom",17.3041471312615,"driver"
"41",2023-01-09,3,2023-01-03,-6,"fdom",17.3045929011188,"driver"
"42",2023-01-10,3,2023-01-03,-7,"fdom",17.2895741362956,"driver"
"43",2023-01-11,3,2023-01-03,-8,"fdom",17.2810898154746,"driver"
"44",2023-01-12,3,2023-01-03,-9,"fdom",17.278761595796,"driver"
"45",2023-01-13,3,2023-01-03,-10,"fdom",17.2665300299414,"driver"
"46",2023-01-14,3,2023-01-03,-11,"fdom",17.2638573894025,"driver"
"47",2023-01-15,3,2023-01-03,-12,"fdom",17.2623206069092,"driver"
"48",2023-01-16,3,2023-01-03,-13,"fdom",17.2412207755519,"driver"
"49",2023-01-17,3,2023-01-03,-14,"fdom",17.2080233110924,"driver"
