"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-20,1,2023-01-20,0,"fdom",16.0267132867133,"driver"
"2",2023-01-21,1,2023-01-20,-1,"fdom",16.0399398771762,"driver"
"3",2023-01-22,1,2023-01-20,-2,"fdom",16.0537957405515,"driver"
"4",2023-01-23,1,2023-01-20,-3,"fdom",16.0724100015621,"driver"
"5",2023-01-24,1,2023-01-20,-4,"fdom",16.0829653585301,"driver"
"6",2023-01-25,1,2023-01-20,-5,"fdom",16.0988160746536,"driver"
"7",2023-01-26,1,2023-01-20,-6,"fdom",16.1205984911258,"driver"
"8",2023-01-27,1,2023-01-20,-7,"fdom",16.1302278550575,"driver"
"9",2023-01-28,1,2023-01-20,-8,"fdom",16.132390509218,"driver"
"10",2023-01-29,1,2023-01-20,-9,"fdom",16.1275342770956,"driver"
"11",2023-01-30,1,2023-01-20,-10,"fdom",16.1228832336366,"driver"
"12",2023-01-31,1,2023-01-20,-11,"fdom",16.1497932180718,"driver"
"13",2023-02-01,1,2023-01-20,-12,"fdom",16.1659273868083,"driver"
"14",2023-02-02,1,2023-01-20,-13,"fdom",16.1785471769324,"driver"
"15",2023-02-03,1,2023-01-20,-14,"fdom",16.1907493520458,"driver"
"16",2023-02-04,1,2023-01-20,-15,"fdom",16.1974506312513,"driver"
"17",2023-02-05,1,2023-01-20,-16,"fdom",16.1975906098524,"driver"
"18",2023-01-20,2,2023-01-20,0,"fdom",16.0267132867133,"driver"
"19",2023-01-21,2,2023-01-20,-1,"fdom",16.0329088636622,"driver"
"20",2023-01-22,2,2023-01-20,-2,"fdom",16.0438166100626,"driver"
"21",2023-01-23,2,2023-01-20,-3,"fdom",16.0537353297009,"driver"
"22",2023-01-24,2,2023-01-20,-4,"fdom",16.0636628376207,"driver"
"23",2023-01-25,2,2023-01-20,-5,"fdom",16.0729797365725,"driver"
"24",2023-01-26,2,2023-01-20,-6,"fdom",16.0989858531714,"driver"
"25",2023-01-27,2,2023-01-20,-7,"fdom",16.1112388942762,"driver"
"26",2023-01-28,2,2023-01-20,-8,"fdom",16.1094575983506,"driver"
"27",2023-01-29,2,2023-01-20,-9,"fdom",16.1150607164388,"driver"
"28",2023-01-30,2,2023-01-20,-10,"fdom",16.1179493249038,"driver"
"29",2023-01-31,2,2023-01-20,-11,"fdom",16.13277695976,"driver"
"30",2023-02-01,2,2023-01-20,-12,"fdom",16.1386362576053,"driver"
"31",2023-02-02,2,2023-01-20,-13,"fdom",16.1458040001236,"driver"
"32",2023-02-03,2,2023-01-20,-14,"fdom",16.1302507382776,"driver"
"33",2023-02-04,2,2023-01-20,-15,"fdom",16.1408547286686,"driver"
"34",2023-02-05,2,2023-01-20,-16,"fdom",16.1521911118484,"driver"
"35",2023-01-20,3,2023-01-20,0,"fdom",16.0267132867133,"driver"
"36",2023-01-21,3,2023-01-20,-1,"fdom",16.0223283546778,"driver"
"37",2023-01-22,3,2023-01-20,-2,"fdom",16.0254523928876,"driver"
"38",2023-01-23,3,2023-01-20,-3,"fdom",16.0329426430414,"driver"
"39",2023-01-24,3,2023-01-20,-4,"fdom",16.0280249487813,"driver"
"40",2023-01-25,3,2023-01-20,-5,"fdom",16.0384593848043,"driver"
"41",2023-01-26,3,2023-01-20,-6,"fdom",16.0471385171848,"driver"
"42",2023-01-27,3,2023-01-20,-7,"fdom",16.0621812028057,"driver"
"43",2023-01-28,3,2023-01-20,-8,"fdom",16.0785789434383,"driver"
"44",2023-01-29,3,2023-01-20,-9,"fdom",16.0814595646947,"driver"
"45",2023-01-30,3,2023-01-20,-10,"fdom",16.1087691424251,"driver"
"46",2023-01-31,3,2023-01-20,-11,"fdom",16.1114229623702,"driver"
"47",2023-02-01,3,2023-01-20,-12,"fdom",16.1227297087686,"driver"
"48",2023-02-02,3,2023-01-20,-13,"fdom",16.1323969499229,"driver"
"49",2023-02-03,3,2023-01-20,-14,"fdom",16.1315263383501,"driver"
"50",2023-02-04,3,2023-01-20,-15,"fdom",16.1570611877667,"driver"
"51",2023-02-05,3,2023-01-20,-16,"fdom",16.1800336942443,"driver"
"52",2023-01-20,4,2023-01-20,0,"fdom",16.0267132867133,"driver"
"53",2023-01-21,4,2023-01-20,-1,"fdom",16.0381849842024,"driver"
"54",2023-01-22,4,2023-01-20,-2,"fdom",16.040533954493,"driver"
"55",2023-01-23,4,2023-01-20,-3,"fdom",16.0454676111692,"driver"
"56",2023-01-24,4,2023-01-20,-4,"fdom",16.0482488802757,"driver"
"57",2023-01-25,4,2023-01-20,-5,"fdom",16.0521209483885,"driver"
"58",2023-01-26,4,2023-01-20,-6,"fdom",16.0591677944422,"driver"
"59",2023-01-27,4,2023-01-20,-7,"fdom",16.0673011295737,"driver"
"60",2023-01-28,4,2023-01-20,-8,"fdom",16.061019684781,"driver"
"61",2023-01-29,4,2023-01-20,-9,"fdom",16.0616098791306,"driver"
"62",2023-01-30,4,2023-01-20,-10,"fdom",16.0629197053842,"driver"
"63",2023-01-31,4,2023-01-20,-11,"fdom",16.0572332226459,"driver"
"64",2023-02-01,4,2023-01-20,-12,"fdom",16.0616768117232,"driver"
"65",2023-02-02,4,2023-01-20,-13,"fdom",16.0626969443586,"driver"
"66",2023-02-03,4,2023-01-20,-14,"fdom",16.0659713424601,"driver"
"67",2023-02-04,4,2023-01-20,-15,"fdom",16.0726857847187,"driver"
"68",2023-02-05,4,2023-01-20,-16,"fdom",16.0812875337074,"driver"
"69",2023-01-20,5,2023-01-20,0,"fdom",16.0267132867133,"driver"
"70",2023-01-21,5,2023-01-20,-1,"fdom",16.0482802105828,"driver"
"71",2023-01-22,5,2023-01-20,-2,"fdom",16.0564077564821,"driver"
"72",2023-01-23,5,2023-01-20,-3,"fdom",16.0720060403527,"driver"
"73",2023-01-24,5,2023-01-20,-4,"fdom",16.0791238929157,"driver"
"74",2023-01-25,5,2023-01-20,-5,"fdom",16.0883126840129,"driver"
"75",2023-01-26,5,2023-01-20,-6,"fdom",16.1091208022243,"driver"
"76",2023-01-27,5,2023-01-20,-7,"fdom",16.1179866851491,"driver"
"77",2023-01-28,5,2023-01-20,-8,"fdom",16.1140203724298,"driver"
"78",2023-01-29,5,2023-01-20,-9,"fdom",16.117892863602,"driver"
"79",2023-01-30,5,2023-01-20,-10,"fdom",16.1175571430534,"driver"
"80",2023-01-31,5,2023-01-20,-11,"fdom",16.1203004132547,"driver"
"81",2023-02-01,5,2023-01-20,-12,"fdom",16.1242596882776,"driver"
"82",2023-02-02,5,2023-01-20,-13,"fdom",16.124009299657,"driver"
"83",2023-02-03,5,2023-01-20,-14,"fdom",16.1261175450595,"driver"
"84",2023-02-04,5,2023-01-20,-15,"fdom",16.1397477878143,"driver"
"85",2023-02-05,5,2023-01-20,-16,"fdom",16.1493652958419,"driver"
"86",2023-01-20,6,2023-01-20,0,"fdom",16.0267132867133,"driver"
"87",2023-01-21,6,2023-01-20,-1,"fdom",16.0352389632004,"driver"
"88",2023-01-22,6,2023-01-20,-2,"fdom",16.0319290584197,"driver"
"89",2023-01-23,6,2023-01-20,-3,"fdom",16.0497928264397,"driver"
"90",2023-01-24,6,2023-01-20,-4,"fdom",16.0727961680655,"driver"
"91",2023-01-25,6,2023-01-20,-5,"fdom",16.1000473254155,"driver"
