"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-31,1,2023-01-31,0,"fdom",15.1287323943662,"driver"
"2",2023-02-01,1,2023-01-31,-1,"fdom",15.1728824077857,"driver"
"3",2023-02-02,1,2023-01-31,-2,"fdom",15.2002653245283,"driver"
"4",2023-02-03,1,2023-01-31,-3,"fdom",15.2276041361023,"driver"
"5",2023-02-04,1,2023-01-31,-4,"fdom",15.2672856045763,"driver"
"6",2023-02-05,1,2023-01-31,-5,"fdom",15.2932060058414,"driver"
"7",2023-02-06,1,2023-01-31,-6,"fdom",15.3197429658808,"driver"
"8",2023-02-07,1,2023-01-31,-7,"fdom",15.3508710362489,"driver"
"9",2023-02-08,1,2023-01-31,-8,"fdom",15.3911145272171,"driver"
"10",2023-02-09,1,2023-01-31,-9,"fdom",15.423498878667,"driver"
"11",2023-02-10,1,2023-01-31,-10,"fdom",15.447096454322,"driver"
"12",2023-02-11,1,2023-01-31,-11,"fdom",15.4861240311021,"driver"
"13",2023-02-12,1,2023-01-31,-12,"fdom",15.518284628304,"driver"
"14",2023-02-13,1,2023-01-31,-13,"fdom",15.5494365710614,"driver"
"15",2023-02-14,1,2023-01-31,-14,"fdom",15.5836448181089,"driver"
"16",2023-02-15,1,2023-01-31,-15,"fdom",15.6143905731261,"driver"
"17",2023-02-16,1,2023-01-31,-16,"fdom",15.6448268002631,"driver"
"18",2023-01-31,2,2023-01-31,0,"fdom",15.1287323943662,"driver"
"19",2023-02-01,2,2023-01-31,-1,"fdom",15.176838120497,"driver"
"20",2023-02-02,2,2023-01-31,-2,"fdom",15.2227560574568,"driver"
"21",2023-02-03,2,2023-01-31,-3,"fdom",15.2654861981202,"driver"
"22",2023-02-04,2,2023-01-31,-4,"fdom",15.2875583771864,"driver"
"23",2023-02-05,2,2023-01-31,-5,"fdom",15.3285954977126,"driver"
"24",2023-02-06,2,2023-01-31,-6,"fdom",15.3558389892572,"driver"
"25",2023-02-07,2,2023-01-31,-7,"fdom",15.3942380248033,"driver"
"26",2023-02-08,2,2023-01-31,-8,"fdom",15.4335149500973,"driver"
"27",2023-02-09,2,2023-01-31,-9,"fdom",15.4779176125519,"driver"
"28",2023-02-10,2,2023-01-31,-10,"fdom",15.5145265525811,"driver"
"29",2023-02-11,2,2023-01-31,-11,"fdom",15.544917987179,"driver"
"30",2023-02-12,2,2023-01-31,-12,"fdom",15.5582529479945,"driver"
"31",2023-02-13,2,2023-01-31,-13,"fdom",15.5669639184277,"driver"
"32",2023-02-14,2,2023-01-31,-14,"fdom",15.5834010431185,"driver"
"33",2023-02-15,2,2023-01-31,-15,"fdom",15.6260649801252,"driver"
"34",2023-02-16,2,2023-01-31,-16,"fdom",15.6689508077882,"driver"
"35",2023-01-31,3,2023-01-31,0,"fdom",15.1287323943662,"driver"
"36",2023-02-01,3,2023-01-31,-1,"fdom",15.1542856867937,"driver"
"37",2023-02-02,3,2023-01-31,-2,"fdom",15.1996250723908,"driver"
"38",2023-02-03,3,2023-01-31,-3,"fdom",15.2291312538037,"driver"
"39",2023-02-04,3,2023-01-31,-4,"fdom",15.2572691636033,"driver"
"40",2023-02-05,3,2023-01-31,-5,"fdom",15.2942963761092,"driver"
"41",2023-02-06,3,2023-01-31,-6,"fdom",15.3177330452606,"driver"
"42",2023-02-07,3,2023-01-31,-7,"fdom",15.3435538560193,"driver"
"43",2023-02-08,3,2023-01-31,-8,"fdom",15.3692900519889,"driver"
"44",2023-02-09,3,2023-01-31,-9,"fdom",15.3972406742682,"driver"
"45",2023-02-10,3,2023-01-31,-10,"fdom",15.4331282285905,"driver"
"46",2023-02-11,3,2023-01-31,-11,"fdom",15.4704030218133,"driver"
"47",2023-02-12,3,2023-01-31,-12,"fdom",15.500645071583,"driver"
"48",2023-02-13,3,2023-01-31,-13,"fdom",15.5290445097131,"driver"
"49",2023-02-14,3,2023-01-31,-14,"fdom",15.5518267191457,"driver"
"50",2023-02-15,3,2023-01-31,-15,"fdom",15.5829001055738,"driver"
"51",2023-02-16,3,2023-01-31,-16,"fdom",15.6191798090245,"driver"
"52",2023-01-31,4,2023-01-31,0,"fdom",15.1287323943662,"driver"
"53",2023-02-01,4,2023-01-31,-1,"fdom",15.1760384193636,"driver"
"54",2023-02-02,4,2023-01-31,-2,"fdom",15.220799995836,"driver"
"55",2023-02-03,4,2023-01-31,-3,"fdom",15.2666782946532,"driver"
"56",2023-02-04,4,2023-01-31,-4,"fdom",15.3036037040832,"driver"
"57",2023-02-05,4,2023-01-31,-5,"fdom",15.3500974051487,"driver"
"58",2023-02-06,4,2023-01-31,-6,"fdom",15.3982098512444,"driver"
"59",2023-02-07,4,2023-01-31,-7,"fdom",15.4542344526739,"driver"
"60",2023-02-08,4,2023-01-31,-8,"fdom",15.4893064300721,"driver"
"61",2023-02-09,4,2023-01-31,-9,"fdom",15.5146112986126,"driver"
"62",2023-02-10,4,2023-01-31,-10,"fdom",15.5338877920143,"driver"
"63",2023-02-11,4,2023-01-31,-11,"fdom",15.5655775675974,"driver"
"64",2023-02-12,4,2023-01-31,-12,"fdom",15.599997335354,"driver"
"65",2023-02-13,4,2023-01-31,-13,"fdom",15.6315303457783,"driver"
"66",2023-02-14,4,2023-01-31,-14,"fdom",15.6692445051035,"driver"
"67",2023-02-15,4,2023-01-31,-15,"fdom",15.6993526733537,"driver"
"68",2023-02-16,4,2023-01-31,-16,"fdom",15.7369866396387,"driver"
"69",2023-01-31,5,2023-01-31,0,"fdom",15.1287323943662,"driver"
