"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-05,1,2023-01-05,0,"fdom",17.0109929078014,"driver"
"2",2023-01-06,1,2023-01-05,-1,"fdom",17.0111680554578,"driver"
"3",2023-01-07,1,2023-01-05,-2,"fdom",17.0139581549175,"driver"
"4",2023-01-08,1,2023-01-05,-3,"fdom",17.0083599119358,"driver"
"5",2023-01-09,1,2023-01-05,-4,"fdom",17.0007247350518,"driver"
"6",2023-01-10,1,2023-01-05,-5,"fdom",16.9981021976083,"driver"
"7",2023-01-11,1,2023-01-05,-6,"fdom",17.0012694231553,"driver"
"8",2023-01-12,1,2023-01-05,-7,"fdom",17.0232946982588,"driver"
"9",2023-01-13,1,2023-01-05,-8,"fdom",17.0408842603787,"driver"
"10",2023-01-14,1,2023-01-05,-9,"fdom",17.0389694961827,"driver"
"11",2023-01-15,1,2023-01-05,-10,"fdom",17.0421023447728,"driver"
"12",2023-01-16,1,2023-01-05,-11,"fdom",17.0343053103578,"driver"
"13",2023-01-17,1,2023-01-05,-12,"fdom",17.0437138095181,"driver"
"14",2023-01-18,1,2023-01-05,-13,"fdom",17.0512735109841,"driver"
"15",2023-01-19,1,2023-01-05,-14,"fdom",17.0689892974789,"driver"
"16",2023-01-20,1,2023-01-05,-15,"fdom",17.0761235710797,"driver"
"17",2023-01-21,1,2023-01-05,-16,"fdom",17.0747799743691,"driver"
"18",2023-01-05,2,2023-01-05,0,"fdom",17.0109929078014,"driver"
"19",2023-01-06,2,2023-01-05,-1,"fdom",17.0081424211749,"driver"
"20",2023-01-07,2,2023-01-05,-2,"fdom",16.9875828824937,"driver"
"21",2023-01-08,2,2023-01-05,-3,"fdom",16.974082300941,"driver"
"22",2023-01-09,2,2023-01-05,-4,"fdom",16.9628130153263,"driver"
"23",2023-01-10,2,2023-01-05,-5,"fdom",16.9679638407043,"driver"
"24",2023-01-11,2,2023-01-05,-6,"fdom",16.9600295836933,"driver"
"25",2023-01-12,2,2023-01-05,-7,"fdom",16.9626504911574,"driver"
"26",2023-01-13,2,2023-01-05,-8,"fdom",16.9617666398208,"driver"
"27",2023-01-14,2,2023-01-05,-9,"fdom",16.9475991508985,"driver"
"28",2023-01-15,2,2023-01-05,-10,"fdom",16.9447911039597,"driver"
"29",2023-01-16,2,2023-01-05,-11,"fdom",16.9396764345293,"driver"
"30",2023-01-17,2,2023-01-05,-12,"fdom",16.9231414900384,"driver"
"31",2023-01-18,2,2023-01-05,-13,"fdom",16.9230588059982,"driver"
"32",2023-01-19,2,2023-01-05,-14,"fdom",16.9154550746665,"driver"
"33",2023-01-20,2,2023-01-05,-15,"fdom",16.9150262448727,"driver"
"34",2023-01-21,2,2023-01-05,-16,"fdom",16.9222434720905,"driver"
"35",2023-01-05,3,2023-01-05,0,"fdom",17.0109929078014,"driver"
"36",2023-01-06,3,2023-01-05,-1,"fdom",16.9953590514106,"driver"
"37",2023-01-07,3,2023-01-05,-2,"fdom",16.9789114004951,"driver"
"38",2023-01-08,3,2023-01-05,-3,"fdom",16.9564961877639,"driver"
"39",2023-01-09,3,2023-01-05,-4,"fdom",16.9478728081894,"driver"
"40",2023-01-10,3,2023-01-05,-5,"fdom",16.9393983258524,"driver"
"41",2023-01-11,3,2023-01-05,-6,"fdom",16.9278577638682,"driver"
"42",2023-01-12,3,2023-01-05,-7,"fdom",16.9173483802681,"driver"
"43",2023-01-13,3,2023-01-05,-8,"fdom",16.9219026427317,"driver"
"44",2023-01-14,3,2023-01-05,-9,"fdom",16.9120591081597,"driver"
"45",2023-01-15,3,2023-01-05,-10,"fdom",16.9055490905735,"driver"
"46",2023-01-16,3,2023-01-05,-11,"fdom",16.8832808708856,"driver"
"47",2023-01-17,3,2023-01-05,-12,"fdom",16.8730148752159,"driver"
"48",2023-01-18,3,2023-01-05,-13,"fdom",16.8634116480517,"driver"
"49",2023-01-19,3,2023-01-05,-14,"fdom",16.8538680075039,"driver"
"50",2023-01-20,3,2023-01-05,-15,"fdom",16.8589332097684,"driver"
"51",2023-01-21,3,2023-01-05,-16,"fdom",16.8412256015553,"driver"
"52",2023-01-05,4,2023-01-05,0,"fdom",17.0109929078014,"driver"
"53",2023-01-06,4,2023-01-05,-1,"fdom",17.002805919094,"driver"
"54",2023-01-07,4,2023-01-05,-2,"fdom",16.9936103830277,"driver"
"55",2023-01-08,4,2023-01-05,-3,"fdom",16.9834528532779,"driver"
"56",2023-01-09,4,2023-01-05,-4,"fdom",16.9708810991149,"driver"
"57",2023-01-10,4,2023-01-05,-5,"fdom",16.966570726892,"driver"
"58",2023-01-11,4,2023-01-05,-6,"fdom",16.9619222399334,"driver"
"59",2023-01-12,4,2023-01-05,-7,"fdom",16.9627730383416,"driver"
"60",2023-01-13,4,2023-01-05,-8,"fdom",16.9544513818605,"driver"
"61",2023-01-14,4,2023-01-05,-9,"fdom",16.9492178643416,"driver"
"62",2023-01-15,4,2023-01-05,-10,"fdom",16.9411249148283,"driver"
"63",2023-01-16,4,2023-01-05,-11,"fdom",16.9436707199921,"driver"
"64",2023-01-17,4,2023-01-05,-12,"fdom",16.9389485096527,"driver"
"65",2023-01-18,4,2023-01-05,-13,"fdom",16.9516922288251,"driver"
"66",2023-01-19,4,2023-01-05,-14,"fdom",16.9595512097513,"driver"
"67",2023-01-20,4,2023-01-05,-15,"fdom",16.9709687291579,"driver"
"68",2023-01-21,4,2023-01-05,-16,"fdom",16.9872251477703,"driver"
"69",2023-01-05,5,2023-01-05,0,"fdom",17.0109929078014,"driver"
"70",2023-01-06,5,2023-01-05,-1,"fdom",17.014026454817,"driver"
"71",2023-01-07,5,2023-01-05,-2,"fdom",17.0202800912209,"driver"
"72",2023-01-08,5,2023-01-05,-3,"fdom",17.0272413073357,"driver"
"73",2023-01-09,5,2023-01-05,-4,"fdom",17.0307303555856,"driver"
"74",2023-01-10,5,2023-01-05,-5,"fdom",17.0436082473381,"driver"
"75",2023-01-11,5,2023-01-05,-6,"fdom",17.0656947658352,"driver"
"76",2023-01-12,5,2023-01-05,-7,"fdom",17.0735642179104,"driver"
"77",2023-01-13,5,2023-01-05,-8,"fdom",17.0732335388859,"driver"
"78",2023-01-14,5,2023-01-05,-9,"fdom",17.0686041556306,"driver"
"79",2023-01-15,5,2023-01-05,-10,"fdom",17.074726579514,"driver"
"80",2023-01-16,5,2023-01-05,-11,"fdom",17.0771297253597,"driver"
"81",2023-01-17,5,2023-01-05,-12,"fdom",17.0700890364777,"driver"
"82",2023-01-18,5,2023-01-05,-13,"fdom",17.0694981793048,"driver"
"83",2023-01-19,5,2023-01-05,-14,"fdom",17.0673976462734,"driver"
"84",2023-01-20,5,2023-01-05,-15,"fdom",17.0798211927145,"driver"
"85",2023-01-21,5,2023-01-05,-16,"fdom",17.0688724468034,"driver"
"86",2023-01-05,6,2023-01-05,0,"fdom",17.0109929078014,"driver"
"87",2023-01-06,6,2023-01-05,-1,"fdom",17.0060353061227,"driver"
"88",2023-01-07,6,2023-01-05,-2,"fdom",16.987557365024,"driver"
"89",2023-01-08,6,2023-01-05,-3,"fdom",16.9755723277571,"driver"
"90",2023-01-09,6,2023-01-05,-4,"fdom",16.9729288682103,"driver"
"91",2023-01-10,6,2023-01-05,-5,"fdom",16.9595082962632,"driver"
"92",2023-01-11,6,2023-01-05,-6,"fdom",16.9464073935737,"driver"
"93",2023-01-12,6,2023-01-05,-7,"fdom",16.9269227208065,"driver"
"94",2023-01-13,6,2023-01-05,-8,"fdom",16.9161575897505,"driver"
"95",2023-01-14,6,2023-01-05,-9,"fdom",16.9057942512629,"driver"
"96",2023-01-15,6,2023-01-05,-10,"fdom",16.8975170068649,"driver"
"97",2023-01-16,6,2023-01-05,-11,"fdom",16.8932382330347,"driver"
"98",2023-01-17,6,2023-01-05,-12,"fdom",16.8957992730713,"driver"
"99",2023-01-18,6,2023-01-05,-13,"fdom",16.8994695650261,"driver"
"100",2023-01-19,6,2023-01-05,-14,"fdom",16.9088196632918,"driver"
"101",2023-01-20,6,2023-01-05,-15,"fdom",16.9112228298787,"driver"
"102",2023-01-21,6,2023-01-05,-16,"fdom",16.9348592664551,"driver"
"103",2023-01-05,7,2023-01-05,0,"fdom",17.0109929078014,"driver"
"104",2023-01-06,7,2023-01-05,-1,"fdom",16.9998839458457,"driver"
