"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-17,1,2023-01-17,0,"fdom",16.3538461538462,"driver"
"2",2023-01-18,1,2023-01-17,-1,"fdom",16.3633216910384,"driver"
"3",2023-01-19,1,2023-01-17,-2,"fdom",16.3834719166552,"driver"
"4",2023-01-20,1,2023-01-17,-3,"fdom",16.3992844692717,"driver"
"5",2023-01-21,1,2023-01-17,-4,"fdom",16.4286731640934,"driver"
"6",2023-01-22,1,2023-01-17,-5,"fdom",16.4511392126853,"driver"
"7",2023-01-23,1,2023-01-17,-6,"fdom",16.4699005825561,"driver"
"8",2023-01-24,1,2023-01-17,-7,"fdom",16.4893183483911,"driver"
"9",2023-01-25,1,2023-01-17,-8,"fdom",16.5196534580924,"driver"
"10",2023-01-26,1,2023-01-17,-9,"fdom",16.5274147195314,"driver"
"11",2023-01-27,1,2023-01-17,-10,"fdom",16.5231639954914,"driver"
"12",2023-01-28,1,2023-01-17,-11,"fdom",16.5130648675011,"driver"
"13",2023-01-29,1,2023-01-17,-12,"fdom",16.5036859385826,"driver"
"14",2023-01-30,1,2023-01-17,-13,"fdom",16.4905066241392,"driver"
"15",2023-01-31,1,2023-01-17,-14,"fdom",16.4842469985107,"driver"
"16",2023-02-01,1,2023-01-17,-15,"fdom",16.4881424397986,"driver"
"17",2023-02-02,1,2023-01-17,-16,"fdom",16.505873558968,"driver"
"18",2023-01-17,2,2023-01-17,0,"fdom",16.3538461538462,"driver"
"19",2023-01-18,2,2023-01-17,-1,"fdom",16.3501205549219,"driver"
"20",2023-01-19,2,2023-01-17,-2,"fdom",16.3596272978348,"driver"
"21",2023-01-20,2,2023-01-17,-3,"fdom",16.3741349513808,"driver"
"22",2023-01-21,2,2023-01-17,-4,"fdom",16.3978756761914,"driver"
"23",2023-01-22,2,2023-01-17,-5,"fdom",16.4232602368418,"driver"
"24",2023-01-23,2,2023-01-17,-6,"fdom",16.4517337907349,"driver"
"25",2023-01-24,2,2023-01-17,-7,"fdom",16.4657834822231,"driver"
"26",2023-01-25,2,2023-01-17,-8,"fdom",16.481358553145,"driver"
"27",2023-01-26,2,2023-01-17,-9,"fdom",16.4983275959699,"driver"
"28",2023-01-27,2,2023-01-17,-10,"fdom",16.5124032668831,"driver"
"29",2023-01-28,2,2023-01-17,-11,"fdom",16.5137868436548,"driver"
"30",2023-01-29,2,2023-01-17,-12,"fdom",16.5096724650143,"driver"
"31",2023-01-30,2,2023-01-17,-13,"fdom",16.5144329001203,"driver"
"32",2023-01-31,2,2023-01-17,-14,"fdom",16.5106180439741,"driver"
"33",2023-02-01,2,2023-01-17,-15,"fdom",16.5163387453119,"driver"
"34",2023-02-02,2,2023-01-17,-16,"fdom",16.5221783778192,"driver"
"35",2023-01-17,3,2023-01-17,0,"fdom",16.3538461538462,"driver"
"36",2023-01-18,3,2023-01-17,-1,"fdom",16.3649152429896,"driver"
"37",2023-01-19,3,2023-01-17,-2,"fdom",16.3956255939282,"driver"
"38",2023-01-20,3,2023-01-17,-3,"fdom",16.4135043822955,"driver"
"39",2023-01-21,3,2023-01-17,-4,"fdom",16.4278039912664,"driver"
"40",2023-01-22,3,2023-01-17,-5,"fdom",16.4416328009217,"driver"
"41",2023-01-23,3,2023-01-17,-6,"fdom",16.4544526276054,"driver"
"42",2023-01-24,3,2023-01-17,-7,"fdom",16.4684895179844,"driver"
"43",2023-01-25,3,2023-01-17,-8,"fdom",16.4965299988053,"driver"
"44",2023-01-26,3,2023-01-17,-9,"fdom",16.4931972223518,"driver"
"45",2023-01-27,3,2023-01-17,-10,"fdom",16.496927820843,"driver"
"46",2023-01-28,3,2023-01-17,-11,"fdom",16.5090805961326,"driver"
"47",2023-01-29,3,2023-01-17,-12,"fdom",16.5218622795148,"driver"
"48",2023-01-30,3,2023-01-17,-13,"fdom",16.5335364446902,"driver"
"49",2023-01-31,3,2023-01-17,-14,"fdom",16.5418299941778,"driver"
"50",2023-02-01,3,2023-01-17,-15,"fdom",16.5485710410575,"driver"
"51",2023-02-02,3,2023-01-17,-16,"fdom",16.5557357308414,"driver"
"52",2023-01-17,4,2023-01-17,0,"fdom",16.3538461538462,"driver"
"53",2023-01-18,4,2023-01-17,-1,"fdom",16.3683699058378,"driver"
"54",2023-01-19,4,2023-01-17,-2,"fdom",16.3744949683292,"driver"
"55",2023-01-20,4,2023-01-17,-3,"fdom",16.3771343566338,"driver"
"56",2023-01-21,4,2023-01-17,-4,"fdom",16.3949967617122,"driver"
"57",2023-01-22,4,2023-01-17,-5,"fdom",16.3957171889386,"driver"
"58",2023-01-23,4,2023-01-17,-6,"fdom",16.4018602493051,"driver"
"59",2023-01-24,4,2023-01-17,-7,"fdom",16.4017511347635,"driver"
"60",2023-01-25,4,2023-01-17,-8,"fdom",16.4125441379685,"driver"
"61",2023-01-26,4,2023-01-17,-9,"fdom",16.4392056124596,"driver"
"62",2023-01-27,4,2023-01-17,-10,"fdom",16.4396974814384,"driver"
"63",2023-01-28,4,2023-01-17,-11,"fdom",16.4337792466608,"driver"
"64",2023-01-29,4,2023-01-17,-12,"fdom",16.4303479826062,"driver"
"65",2023-01-30,4,2023-01-17,-13,"fdom",16.4298420305393,"driver"
"66",2023-01-31,4,2023-01-17,-14,"fdom",16.4266743713033,"driver"
"67",2023-02-01,4,2023-01-17,-15,"fdom",16.4303213329837,"driver"
"68",2023-02-02,4,2023-01-17,-16,"fdom",16.4467750210684,"driver"
"69",2023-01-17,5,2023-01-17,0,"fdom",16.3538461538462,"driver"
"70",2023-01-18,5,2023-01-17,-1,"fdom",16.3482748253025,"driver"
"71",2023-01-19,5,2023-01-17,-2,"fdom",16.3622189926969,"driver"
"72",2023-01-20,5,2023-01-17,-3,"fdom",16.3783917035623,"driver"
"73",2023-01-21,5,2023-01-17,-4,"fdom",16.3904315303444,"driver"
"74",2023-01-22,5,2023-01-17,-5,"fdom",16.3966231353939,"driver"
"75",2023-01-23,5,2023-01-17,-6,"fdom",16.3964183059145,"driver"
"76",2023-01-24,5,2023-01-17,-7,"fdom",16.3903539468102,"driver"
"77",2023-01-25,5,2023-01-17,-8,"fdom",16.3905308864164,"driver"
"78",2023-01-26,5,2023-01-17,-9,"fdom",16.3953854507549,"driver"
"79",2023-01-27,5,2023-01-17,-10,"fdom",16.4108978833487,"driver"
"80",2023-01-28,5,2023-01-17,-11,"fdom",16.4190505134374,"driver"
"81",2023-01-29,5,2023-01-17,-12,"fdom",16.4203009636619,"driver"
"82",2023-01-30,5,2023-01-17,-13,"fdom",16.4248852027021,"driver"
"83",2023-01-31,5,2023-01-17,-14,"fdom",16.4474539978449,"driver"
"84",2023-02-01,5,2023-01-17,-15,"fdom",16.4699039965448,"driver"
"85",2023-02-02,5,2023-01-17,-16,"fdom",16.4708014825679,"driver"
"86",2023-01-17,6,2023-01-17,0,"fdom",16.3538461538462,"driver"
"87",2023-01-18,6,2023-01-17,-1,"fdom",16.3515922777057,"driver"
"88",2023-01-19,6,2023-01-17,-2,"fdom",16.3696344252681,"driver"
"89",2023-01-20,6,2023-01-17,-3,"fdom",16.3708326178396,"driver"
"90",2023-01-21,6,2023-01-17,-4,"fdom",16.3832425215219,"driver"
"91",2023-01-22,6,2023-01-17,-5,"fdom",16.3986007660038,"driver"
"92",2023-01-23,6,2023-01-17,-6,"fdom",16.4130502070658,"driver"
"93",2023-01-24,6,2023-01-17,-7,"fdom",16.4243275748559,"driver"
"94",2023-01-25,6,2023-01-17,-8,"fdom",16.4438131569004,"driver"
"95",2023-01-26,6,2023-01-17,-9,"fdom",16.4649011813169,"driver"
"96",2023-01-27,6,2023-01-17,-10,"fdom",16.4833131266134,"driver"
"97",2023-01-28,6,2023-01-17,-11,"fdom",16.4986659319999,"driver"
"98",2023-01-29,6,2023-01-17,-12,"fdom",16.4935153913222,"driver"
"99",2023-01-30,6,2023-01-17,-13,"fdom",16.501510877569,"driver"
"100",2023-01-31,6,2023-01-17,-14,"fdom",16.5065236776175,"driver"
"101",2023-02-01,6,2023-01-17,-15,"fdom",16.5109388199362,"driver"
"102",2023-02-02,6,2023-01-17,-16,"fdom",16.5174183177801,"driver"
"103",2023-01-17,7,2023-01-17,0,"fdom",16.3538461538462,"driver"
"104",2023-01-18,7,2023-01-17,-1,"fdom",16.3583616021637,"driver"
"105",2023-01-19,7,2023-01-17,-2,"fdom",16.3589156595219,"driver"
"106",2023-01-20,7,2023-01-17,-3,"fdom",16.3763442758026,"driver"
"107",2023-01-21,7,2023-01-17,-4,"fdom",16.4035570201351,"driver"
"108",2023-01-22,7,2023-01-17,-5,"fdom",16.4285101370556,"driver"
"109",2023-01-23,7,2023-01-17,-6,"fdom",16.4494101413043,"driver"
"110",2023-01-24,7,2023-01-17,-7,"fdom",16.4872505062724,"driver"
"111",2023-01-25,7,2023-01-17,-8,"fdom",16.519764847835,"driver"
"112",2023-01-26,7,2023-01-17,-9,"fdom",16.5441618152971,"driver"
"113",2023-01-27,7,2023-01-17,-10,"fdom",16.5495888198418,"driver"
"114",2023-01-28,7,2023-01-17,-11,"fdom",16.534296626485,"driver"
"115",2023-01-29,7,2023-01-17,-12,"fdom",16.5311668956917,"driver"
"116",2023-01-30,7,2023-01-17,-13,"fdom",16.5149151362168,"driver"
"117",2023-01-31,7,2023-01-17,-14,"fdom",16.505110600512,"driver"
"118",2023-02-01,7,2023-01-17,-15,"fdom",16.493445628534,"driver"
"119",2023-02-02,7,2023-01-17,-16,"fdom",16.4895909228002,"driver"
"120",2023-01-17,8,2023-01-17,0,"fdom",16.3538461538462,"driver"
"121",2023-01-18,8,2023-01-17,-1,"fdom",16.3499780686371,"driver"
"122",2023-01-19,8,2023-01-17,-2,"fdom",16.3650015932969,"driver"
"123",2023-01-20,8,2023-01-17,-3,"fdom",16.3925844160097,"driver"
"124",2023-01-21,8,2023-01-17,-4,"fdom",16.4199440879579,"driver"
"125",2023-01-22,8,2023-01-17,-5,"fdom",16.4360324354852,"driver"
"126",2023-01-23,8,2023-01-17,-6,"fdom",16.448145639511,"driver"
"127",2023-01-24,8,2023-01-17,-7,"fdom",16.4464887220631,"driver"
"128",2023-01-25,8,2023-01-17,-8,"fdom",16.4489426111713,"driver"
"129",2023-01-26,8,2023-01-17,-9,"fdom",16.4598132994563,"driver"
"130",2023-01-27,8,2023-01-17,-10,"fdom",16.4869773827493,"driver"
"131",2023-01-28,8,2023-01-17,-11,"fdom",16.4924399436829,"driver"
"132",2023-01-29,8,2023-01-17,-12,"fdom",16.4732045679364,"driver"
"133",2023-01-30,8,2023-01-17,-13,"fdom",16.4697567241883,"driver"
"134",2023-01-31,8,2023-01-17,-14,"fdom",16.4622175123299,"driver"
"135",2023-02-01,8,2023-01-17,-15,"fdom",16.4690639500848,"driver"
"136",2023-02-02,8,2023-01-17,-16,"fdom",16.483093662677,"driver"
"137",2023-01-17,9,2023-01-17,0,"fdom",16.3538461538462,"driver"
"138",2023-01-18,9,2023-01-17,-1,"fdom",16.3529212786108,"driver"
"139",2023-01-19,9,2023-01-17,-2,"fdom",16.3651890345132,"driver"
"140",2023-01-20,9,2023-01-17,-3,"fdom",16.3776150935303,"driver"
"141",2023-01-21,9,2023-01-17,-4,"fdom",16.396019907458,"driver"
"142",2023-01-22,9,2023-01-17,-5,"fdom",16.4079640403032,"driver"
"143",2023-01-23,9,2023-01-17,-6,"fdom",16.4224917143234,"driver"
"144",2023-01-24,9,2023-01-17,-7,"fdom",16.4417850904895,"driver"
"145",2023-01-25,9,2023-01-17,-8,"fdom",16.4464281422767,"driver"
"146",2023-01-26,9,2023-01-17,-9,"fdom",16.4423275633114,"driver"
"147",2023-01-27,9,2023-01-17,-10,"fdom",16.4483282580269,"driver"
"148",2023-01-28,9,2023-01-17,-11,"fdom",16.4524066275161,"driver"
"149",2023-01-29,9,2023-01-17,-12,"fdom",16.4644248043219,"driver"
"150",2023-01-30,9,2023-01-17,-13,"fdom",16.4777404696614,"driver"
"151",2023-01-31,9,2023-01-17,-14,"fdom",16.4851261791628,"driver"
"152",2023-02-01,9,2023-01-17,-15,"fdom",16.4819903399307,"driver"
"153",2023-02-02,9,2023-01-17,-16,"fdom",16.4735068271028,"driver"
"154",2023-01-17,10,2023-01-17,0,"fdom",16.3538461538462,"driver"
"155",2023-01-18,10,2023-01-17,-1,"fdom",16.3670941250533,"driver"
"156",2023-01-19,10,2023-01-17,-2,"fdom",16.3873117299142,"driver"
"157",2023-01-20,10,2023-01-17,-3,"fdom",16.4203116556795,"driver"
"158",2023-01-21,10,2023-01-17,-4,"fdom",16.4355615692008,"driver"
"159",2023-01-22,10,2023-01-17,-5,"fdom",16.4497780858169,"driver"
"160",2023-01-23,10,2023-01-17,-6,"fdom",16.458115375812,"driver"
"161",2023-01-24,10,2023-01-17,-7,"fdom",16.4780001217618,"driver"
"162",2023-01-25,10,2023-01-17,-8,"fdom",16.4841500390554,"driver"
"163",2023-01-26,10,2023-01-17,-9,"fdom",16.479222000162,"driver"
"164",2023-01-27,10,2023-01-17,-10,"fdom",16.4842368906797,"driver"
"165",2023-01-28,10,2023-01-17,-11,"fdom",16.4748804183665,"driver"
"166",2023-01-29,10,2023-01-17,-12,"fdom",16.4606945959613,"driver"
"167",2023-01-30,10,2023-01-17,-13,"fdom",16.4621512465751,"driver"
"168",2023-01-31,10,2023-01-17,-14,"fdom",16.4773308960138,"driver"
"169",2023-02-01,10,2023-01-17,-15,"fdom",16.4778206237423,"driver"
"170",2023-02-02,10,2023-01-17,-16,"fdom",16.4670200961804,"driver"
"171",2023-01-17,11,2023-01-17,0,"fdom",16.3538461538462,"driver"
"172",2023-01-18,11,2023-01-17,-1,"fdom",16.3483323827872,"driver"
"173",2023-01-19,11,2023-01-17,-2,"fdom",16.3496461044527,"driver"
"174",2023-01-20,11,2023-01-17,-3,"fdom",16.3537422359814,"driver"
"175",2023-01-21,11,2023-01-17,-4,"fdom",16.3694381846385,"driver"
"176",2023-01-22,11,2023-01-17,-5,"fdom",16.3830562762458,"driver"
"177",2023-01-23,11,2023-01-17,-6,"fdom",16.3870509447884,"driver"
"178",2023-01-24,11,2023-01-17,-7,"fdom",16.3927587850423,"driver"
"179",2023-01-25,11,2023-01-17,-8,"fdom",16.4077912329867,"driver"
"180",2023-01-26,11,2023-01-17,-9,"fdom",16.4397315852357,"driver"
"181",2023-01-27,11,2023-01-17,-10,"fdom",16.4475443204461,"driver"
"182",2023-01-28,11,2023-01-17,-11,"fdom",16.460100114675,"driver"
"183",2023-01-29,11,2023-01-17,-12,"fdom",16.4422533341054,"driver"
"184",2023-01-30,11,2023-01-17,-13,"fdom",16.4264985559387,"driver"
"185",2023-01-31,11,2023-01-17,-14,"fdom",16.4212780324822,"driver"
"186",2023-02-01,11,2023-01-17,-15,"fdom",16.4129902603733,"driver"
"187",2023-02-02,11,2023-01-17,-16,"fdom",16.3999483782802,"driver"
"188",2023-01-17,12,2023-01-17,0,"fdom",16.3538461538462,"driver"
"189",2023-01-18,12,2023-01-17,-1,"fdom",16.3519829090543,"driver"
"190",2023-01-19,12,2023-01-17,-2,"fdom",16.3609742573166,"driver"
"191",2023-01-20,12,2023-01-17,-3,"fdom",16.3749112342395,"driver"
"192",2023-01-21,12,2023-01-17,-4,"fdom",16.3858379417622,"driver"
"193",2023-01-22,12,2023-01-17,-5,"fdom",16.3963893450128,"driver"
"194",2023-01-23,12,2023-01-17,-6,"fdom",16.4055317162278,"driver"
"195",2023-01-24,12,2023-01-17,-7,"fdom",16.4153470064957,"driver"
"196",2023-01-25,12,2023-01-17,-8,"fdom",16.4216292077403,"driver"
"197",2023-01-26,12,2023-01-17,-9,"fdom",16.4375322253129,"driver"
"198",2023-01-27,12,2023-01-17,-10,"fdom",16.4614471048934,"driver"
"199",2023-01-28,12,2023-01-17,-11,"fdom",16.4793077173896,"driver"
"200",2023-01-29,12,2023-01-17,-12,"fdom",16.4961495138143,"driver"
"201",2023-01-30,12,2023-01-17,-13,"fdom",16.5134062467824,"driver"
"202",2023-01-31,12,2023-01-17,-14,"fdom",16.5394269178256,"driver"
"203",2023-02-01,12,2023-01-17,-15,"fdom",16.5631429964549,"driver"
"204",2023-02-02,12,2023-01-17,-16,"fdom",16.5932419090212,"driver"
"205",2023-01-17,13,2023-01-17,0,"fdom",16.3538461538462,"driver"
"206",2023-01-18,13,2023-01-17,-1,"fdom",16.3591019512757,"driver"
"207",2023-01-19,13,2023-01-17,-2,"fdom",16.3694424726005,"driver"
"208",2023-01-20,13,2023-01-17,-3,"fdom",16.3832887214105,"driver"
"209",2023-01-21,13,2023-01-17,-4,"fdom",16.397745608703,"driver"
