"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-21,1,2023-01-21,0,"fdom",16.0063692696655,"total"
"2",2023-01-22,1,2023-01-21,-1,"fdom",16.6162387134823,"total"
"3",2023-01-23,1,2023-01-21,-2,"fdom",17.0375556311069,"total"
"4",2023-01-24,1,2023-01-21,-3,"fdom",17.4000309956278,"total"
"5",2023-01-25,1,2023-01-21,-4,"fdom",16.9388711815071,"total"
"6",2023-01-26,1,2023-01-21,-5,"fdom",16.4931521839167,"total"
"7",2023-01-27,1,2023-01-21,-6,"fdom",15.28696725085,"total"
"8",2023-01-28,1,2023-01-21,-7,"fdom",15.0269769018882,"total"
"9",2023-01-29,1,2023-01-21,-8,"fdom",14.841080175444,"total"
"10",2023-01-30,1,2023-01-21,-9,"fdom",14.7064475260882,"total"
"11",2023-01-31,1,2023-01-21,-10,"fdom",15.3085619838546,"total"
"12",2023-02-01,1,2023-01-21,-11,"fdom",14.6964828098757,"total"
"13",2023-02-02,1,2023-01-21,-12,"fdom",14.6946923364513,"total"
"14",2023-02-03,1,2023-01-21,-13,"fdom",15.2702767831852,"total"
"15",2023-02-04,1,2023-01-21,-14,"fdom",15.301189538731,"total"
"16",2023-02-05,1,2023-01-21,-15,"fdom",15.6768688328813,"total"
"17",2023-02-06,1,2023-01-21,-16,"fdom",14.7828497853931,"total"
"18",2023-01-21,2,2023-01-21,0,"fdom",15.8596354345953,"total"
"19",2023-01-22,2,2023-01-21,-1,"fdom",14.7981819019664,"total"
"20",2023-01-23,2,2023-01-21,-2,"fdom",13.7192593406011,"total"
"21",2023-01-24,2,2023-01-21,-3,"fdom",13.5829702689346,"total"
"22",2023-01-25,2,2023-01-21,-4,"fdom",12.9358857514242,"total"
"23",2023-01-26,2,2023-01-21,-5,"fdom",12.3072677540695,"total"
"24",2023-01-27,2,2023-01-21,-6,"fdom",12.1824381970024,"total"
"25",2023-01-28,2,2023-01-21,-7,"fdom",12.1523630744147,"total"
"26",2023-01-29,2,2023-01-21,-8,"fdom",11.7228508882498,"total"
"27",2023-01-30,2,2023-01-21,-9,"fdom",10.4103316012212,"total"
"28",2023-01-31,2,2023-01-21,-10,"fdom",10.2315323856054,"total"
"29",2023-02-01,2,2023-01-21,-11,"fdom",9.66740967477597,"total"
"30",2023-02-02,2,2023-01-21,-12,"fdom",9.88300832242874,"total"
"31",2023-02-03,2,2023-01-21,-13,"fdom",10.170177377934,"total"
"32",2023-02-04,2,2023-01-21,-14,"fdom",9.49244381917033,"total"
"33",2023-02-05,2,2023-01-21,-15,"fdom",9.89347936833593,"total"
"34",2023-02-06,2,2023-01-21,-16,"fdom",9.24748400797986,"total"
"35",2023-01-21,3,2023-01-21,0,"fdom",15.8386682557194,"total"
"36",2023-01-22,3,2023-01-21,-1,"fdom",16.1183215028962,"total"
"37",2023-01-23,3,2023-01-21,-2,"fdom",16.7653909547879,"total"
"38",2023-01-24,3,2023-01-21,-3,"fdom",16.0166740338855,"total"
"39",2023-01-25,3,2023-01-21,-4,"fdom",16.7165156970581,"total"
"40",2023-01-26,3,2023-01-21,-5,"fdom",16.8660841500982,"total"
"41",2023-01-27,3,2023-01-21,-6,"fdom",17.051215532031,"total"
"42",2023-01-28,3,2023-01-21,-7,"fdom",16.9334261746672,"total"
"43",2023-01-29,3,2023-01-21,-8,"fdom",17.2809105697176,"total"
"44",2023-01-30,3,2023-01-21,-9,"fdom",17.1100569281825,"total"
"45",2023-01-31,3,2023-01-21,-10,"fdom",16.571521053424,"total"
"46",2023-02-01,3,2023-01-21,-11,"fdom",16.2563507703187,"total"
"47",2023-02-02,3,2023-01-21,-12,"fdom",15.5490234383265,"total"
"48",2023-02-03,3,2023-01-21,-13,"fdom",15.252833667107,"total"
"49",2023-02-04,3,2023-01-21,-14,"fdom",15.0003685100562,"total"
"50",2023-02-05,3,2023-01-21,-15,"fdom",15.2196067197906,"total"
"51",2023-02-06,3,2023-01-21,-16,"fdom",15.1945207716873,"total"
"52",2023-01-21,4,2023-01-21,0,"fdom",15.8924216219019,"total"
"53",2023-01-22,4,2023-01-21,-1,"fdom",16.1801047718214,"total"
"54",2023-01-23,4,2023-01-21,-2,"fdom",15.9652341579502,"total"
"55",2023-01-24,4,2023-01-21,-3,"fdom",15.4815965874184,"total"
"56",2023-01-25,4,2023-01-21,-4,"fdom",15.4809479298644,"total"
"57",2023-01-26,4,2023-01-21,-5,"fdom",15.1617467945673,"total"
"58",2023-01-27,4,2023-01-21,-6,"fdom",14.7082211534735,"total"
"59",2023-01-28,4,2023-01-21,-7,"fdom",14.0646510514441,"total"
"60",2023-01-29,4,2023-01-21,-8,"fdom",13.7155527752878,"total"
"61",2023-01-30,4,2023-01-21,-9,"fdom",13.3503503162543,"total"
"62",2023-01-31,4,2023-01-21,-10,"fdom",12.2554042583319,"total"
"63",2023-02-01,4,2023-01-21,-11,"fdom",12.6164741426605,"total"
"64",2023-02-02,4,2023-01-21,-12,"fdom",12.4052640763525,"total"
"65",2023-02-03,4,2023-01-21,-13,"fdom",12.3932859927007,"total"
"66",2023-02-04,4,2023-01-21,-14,"fdom",12.6970742963646,"total"
"67",2023-02-05,4,2023-01-21,-15,"fdom",11.9970330367764,"total"
"68",2023-02-06,4,2023-01-21,-16,"fdom",11.7867858689201,"total"
"69",2023-01-21,5,2023-01-21,0,"fdom",15.7709898342534,"total"
"70",2023-01-22,5,2023-01-21,-1,"fdom",15.7581364994808,"total"
"71",2023-01-23,5,2023-01-21,-2,"fdom",15.2630417053797,"total"
"72",2023-01-24,5,2023-01-21,-3,"fdom",16.2297785995389,"total"
"73",2023-01-25,5,2023-01-21,-4,"fdom",15.9731782687491,"total"
"74",2023-01-26,5,2023-01-21,-5,"fdom",16.1602497624961,"total"
"75",2023-01-27,5,2023-01-21,-6,"fdom",15.8440159185285,"total"
"76",2023-01-28,5,2023-01-21,-7,"fdom",15.8386395720836,"total"
"77",2023-01-29,5,2023-01-21,-8,"fdom",16.447493340991,"total"
"78",2023-01-30,5,2023-01-21,-9,"fdom",15.464611552762,"total"
"79",2023-01-31,5,2023-01-21,-10,"fdom",15.0571563080226,"total"
"80",2023-02-01,5,2023-01-21,-11,"fdom",14.355289947747,"total"
"81",2023-02-02,5,2023-01-21,-12,"fdom",14.3714197278089,"total"
"82",2023-02-03,5,2023-01-21,-13,"fdom",14.251863039484,"total"
"83",2023-02-04,5,2023-01-21,-14,"fdom",14.9301992147129,"total"
"84",2023-02-05,5,2023-01-21,-15,"fdom",15.7117700360977,"total"
"85",2023-02-06,5,2023-01-21,-16,"fdom",15.7385001246808,"total"
"86",2023-01-21,6,2023-01-21,0,"fdom",15.7530177239063,"total"
"87",2023-01-22,6,2023-01-21,-1,"fdom",15.3607738639915,"total"
"88",2023-01-23,6,2023-01-21,-2,"fdom",15.5476591818391,"total"
"89",2023-01-24,6,2023-01-21,-3,"fdom",15.8239486613318,"total"
"90",2023-01-25,6,2023-01-21,-4,"fdom",15.5284268775999,"total"
"91",2023-01-26,6,2023-01-21,-5,"fdom",16.8006981233126,"total"
"92",2023-01-27,6,2023-01-21,-6,"fdom",17.5345818910017,"total"
"93",2023-01-28,6,2023-01-21,-7,"fdom",17.642452001445,"total"
"94",2023-01-29,6,2023-01-21,-8,"fdom",17.8506822428159,"total"
"95",2023-01-30,6,2023-01-21,-9,"fdom",18.1425139754295,"total"
"96",2023-01-31,6,2023-01-21,-10,"fdom",17.8633459962672,"total"
"97",2023-02-01,6,2023-01-21,-11,"fdom",18.15912358928,"total"
"98",2023-02-02,6,2023-01-21,-12,"fdom",18.0847887392506,"total"
"99",2023-02-03,6,2023-01-21,-13,"fdom",18.4791811140902,"total"
"100",2023-02-04,6,2023-01-21,-14,"fdom",18.92155947514,"total"
"101",2023-02-05,6,2023-01-21,-15,"fdom",19.1079924105037,"total"
"102",2023-02-06,6,2023-01-21,-16,"fdom",18.4320704389535,"total"
"103",2023-01-21,7,2023-01-21,0,"fdom",15.899823115494,"total"
"104",2023-01-22,7,2023-01-21,-1,"fdom",15.9619345209915,"total"
"105",2023-01-23,7,2023-01-21,-2,"fdom",16.8742197033913,"total"
"106",2023-01-24,7,2023-01-21,-3,"fdom",16.5940964514003,"total"
"107",2023-01-25,7,2023-01-21,-4,"fdom",16.5967639271466,"total"
"108",2023-01-26,7,2023-01-21,-5,"fdom",16.9590235449163,"total"
"109",2023-01-27,7,2023-01-21,-6,"fdom",17.3747460537514,"total"
"110",2023-01-28,7,2023-01-21,-7,"fdom",17.2974648020469,"total"
"111",2023-01-29,7,2023-01-21,-8,"fdom",16.9007129706135,"total"
"112",2023-01-30,7,2023-01-21,-9,"fdom",16.8147920122934,"total"
"113",2023-01-31,7,2023-01-21,-10,"fdom",16.5389063156203,"total"
"114",2023-02-01,7,2023-01-21,-11,"fdom",16.6193708164055,"total"
"115",2023-02-02,7,2023-01-21,-12,"fdom",16.3223741222832,"total"
"116",2023-02-03,7,2023-01-21,-13,"fdom",16.7041451590483,"total"
"117",2023-02-04,7,2023-01-21,-14,"fdom",15.6408736748454,"total"
"118",2023-02-05,7,2023-01-21,-15,"fdom",15.5485343860084,"total"
"119",2023-02-06,7,2023-01-21,-16,"fdom",14.533075485246,"total"
"120",2023-01-21,8,2023-01-21,0,"fdom",15.9138306021133,"total"
"121",2023-01-22,8,2023-01-21,-1,"fdom",15.7683252286917,"total"
"122",2023-01-23,8,2023-01-21,-2,"fdom",15.8748091118181,"total"
"123",2023-01-24,8,2023-01-21,-3,"fdom",15.508826093488,"total"
"124",2023-01-25,8,2023-01-21,-4,"fdom",16.2339106043,"total"
"125",2023-01-26,8,2023-01-21,-5,"fdom",16.4061705718516,"total"
"126",2023-01-27,8,2023-01-21,-6,"fdom",15.9225034735843,"total"
"127",2023-01-28,8,2023-01-21,-7,"fdom",16.4115696622003,"total"
"128",2023-01-29,8,2023-01-21,-8,"fdom",16.4656044159854,"total"
"129",2023-01-30,8,2023-01-21,-9,"fdom",15.5861866163426,"total"
"130",2023-01-31,8,2023-01-21,-10,"fdom",15.1892056364917,"total"
"131",2023-02-01,8,2023-01-21,-11,"fdom",15.8351959611681,"total"
"132",2023-02-02,8,2023-01-21,-12,"fdom",16.2709127758342,"total"
"133",2023-02-03,8,2023-01-21,-13,"fdom",16.244339247176,"total"
"134",2023-02-04,8,2023-01-21,-14,"fdom",16.4302910635528,"total"
"135",2023-02-05,8,2023-01-21,-15,"fdom",15.7725207574226,"total"
"136",2023-02-06,8,2023-01-21,-16,"fdom",15.2974635246824,"total"
"137",2023-01-21,9,2023-01-21,0,"fdom",15.9340881590908,"total"
"138",2023-01-22,9,2023-01-21,-1,"fdom",17.0374862662561,"total"
"139",2023-01-23,9,2023-01-21,-2,"fdom",17.3952512816106,"total"
"140",2023-01-24,9,2023-01-21,-3,"fdom",17.9260057298405,"total"
"141",2023-01-25,9,2023-01-21,-4,"fdom",17.2834089926719,"total"
"142",2023-01-26,9,2023-01-21,-5,"fdom",17.6398992380521,"total"
"143",2023-01-27,9,2023-01-21,-6,"fdom",17.1820379422328,"total"
"144",2023-01-28,9,2023-01-21,-7,"fdom",16.9892591796523,"total"
"145",2023-01-29,9,2023-01-21,-8,"fdom",16.3795485458552,"total"
"146",2023-01-30,9,2023-01-21,-9,"fdom",17.0898926759045,"total"
"147",2023-01-31,9,2023-01-21,-10,"fdom",16.2766241645139,"total"
"148",2023-02-01,9,2023-01-21,-11,"fdom",16.0440679324415,"total"
"149",2023-02-02,9,2023-01-21,-12,"fdom",15.8345197255859,"total"
"150",2023-02-03,9,2023-01-21,-13,"fdom",15.8575421063908,"total"
"151",2023-02-04,9,2023-01-21,-14,"fdom",15.6451884289167,"total"
"152",2023-02-05,9,2023-01-21,-15,"fdom",16.8217158440228,"total"
"153",2023-02-06,9,2023-01-21,-16,"fdom",16.9799846739451,"total"
"154",2023-01-21,10,2023-01-21,0,"fdom",15.8730995694138,"total"
"155",2023-01-22,10,2023-01-21,-1,"fdom",15.0875872144469,"total"
"156",2023-01-23,10,2023-01-21,-2,"fdom",15.0746215133733,"total"
"157",2023-01-24,10,2023-01-21,-3,"fdom",15.041347626085,"total"
"158",2023-01-25,10,2023-01-21,-4,"fdom",15.4161267248527,"total"
"159",2023-01-26,10,2023-01-21,-5,"fdom",15.0411634527505,"total"
"160",2023-01-27,10,2023-01-21,-6,"fdom",13.9363706063777,"total"
"161",2023-01-28,10,2023-01-21,-7,"fdom",14.1818064349522,"total"
"162",2023-01-29,10,2023-01-21,-8,"fdom",13.3304601708515,"total"
"163",2023-01-30,10,2023-01-21,-9,"fdom",12.1045566657304,"total"
"164",2023-01-31,10,2023-01-21,-10,"fdom",11.8908581318403,"total"
"165",2023-02-01,10,2023-01-21,-11,"fdom",11.8576955873879,"total"
"166",2023-02-02,10,2023-01-21,-12,"fdom",11.639896157747,"total"
"167",2023-02-03,10,2023-01-21,-13,"fdom",11.6964082512038,"total"
"168",2023-02-04,10,2023-01-21,-14,"fdom",12.422958789412,"total"
"169",2023-02-05,10,2023-01-21,-15,"fdom",11.6182232653286,"total"
"170",2023-02-06,10,2023-01-21,-16,"fdom",10.5263313411451,"total"
"171",2023-01-21,11,2023-01-21,0,"fdom",16.0816292163668,"total"
"172",2023-01-22,11,2023-01-21,-1,"fdom",15.8581241017117,"total"
"173",2023-01-23,11,2023-01-21,-2,"fdom",16.0910524120968,"total"
"174",2023-01-24,11,2023-01-21,-3,"fdom",16.1422876223402,"total"
"175",2023-01-25,11,2023-01-21,-4,"fdom",16.5348426580252,"total"
"176",2023-01-26,11,2023-01-21,-5,"fdom",14.9401382704444,"total"
"177",2023-01-27,11,2023-01-21,-6,"fdom",15.0810676173158,"total"
"178",2023-01-28,11,2023-01-21,-7,"fdom",14.3527135389817,"total"
"179",2023-01-29,11,2023-01-21,-8,"fdom",14.1894743141315,"total"
"180",2023-01-30,11,2023-01-21,-9,"fdom",13.6040259175639,"total"
"181",2023-01-31,11,2023-01-21,-10,"fdom",14.1457422658939,"total"
"182",2023-02-01,11,2023-01-21,-11,"fdom",13.970562526606,"total"
"183",2023-02-02,11,2023-01-21,-12,"fdom",13.1206721949709,"total"
"184",2023-02-03,11,2023-01-21,-13,"fdom",12.821817484284,"total"
"185",2023-02-04,11,2023-01-21,-14,"fdom",12.9127593204551,"total"
"186",2023-02-05,11,2023-01-21,-15,"fdom",12.6478239770764,"total"
"187",2023-02-06,11,2023-01-21,-16,"fdom",12.7101573007094,"total"
"188",2023-01-21,12,2023-01-21,0,"fdom",15.7861531150811,"total"
"189",2023-01-22,12,2023-01-21,-1,"fdom",15.8690226817717,"total"
"190",2023-01-23,12,2023-01-21,-2,"fdom",16.1298738850449,"total"
