"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-27,1,2023-01-27,0,"fdom",15.5347913340853,"total"
"2",2023-01-28,1,2023-01-27,-1,"fdom",15.1402770864649,"total"
"3",2023-01-29,1,2023-01-27,-2,"fdom",15.6207802086159,"total"
"4",2023-01-30,1,2023-01-27,-3,"fdom",16.1199835221454,"total"
"5",2023-01-31,1,2023-01-27,-4,"fdom",15.5981806778138,"total"
"6",2023-02-01,1,2023-01-27,-5,"fdom",15.9482290080181,"total"
"7",2023-02-02,1,2023-01-27,-6,"fdom",15.5836473389734,"total"
"8",2023-02-03,1,2023-01-27,-7,"fdom",15.8786521854492,"total"
"9",2023-02-04,1,2023-01-27,-8,"fdom",16.6352600828823,"total"
"10",2023-02-05,1,2023-01-27,-9,"fdom",16.2460487213322,"total"
"11",2023-02-06,1,2023-01-27,-10,"fdom",16.1359794270869,"total"
"12",2023-02-07,1,2023-01-27,-11,"fdom",16.8981980495999,"total"
"13",2023-02-08,1,2023-01-27,-12,"fdom",17.3697957411476,"total"
"14",2023-02-09,1,2023-01-27,-13,"fdom",17.3757689985155,"total"
"15",2023-02-10,1,2023-01-27,-14,"fdom",18.1836704976256,"total"
"16",2023-02-11,1,2023-01-27,-15,"fdom",19.5760045274138,"total"
"17",2023-02-12,1,2023-01-27,-16,"fdom",19.0443028420631,"total"
"18",2023-01-27,2,2023-01-27,0,"fdom",15.6552270940851,"total"
"19",2023-01-28,2,2023-01-27,-1,"fdom",15.2130509869941,"total"
"20",2023-01-29,2,2023-01-27,-2,"fdom",16.0054140089655,"total"
"21",2023-01-30,2,2023-01-27,-3,"fdom",15.8653161356148,"total"
"22",2023-01-31,2,2023-01-27,-4,"fdom",15.7411309815291,"total"
"23",2023-02-01,2,2023-01-27,-5,"fdom",15.9864461084863,"total"
"24",2023-02-02,2,2023-01-27,-6,"fdom",15.2163759745623,"total"
"25",2023-02-03,2,2023-01-27,-7,"fdom",14.5869761147752,"total"
"26",2023-02-04,2,2023-01-27,-8,"fdom",13.8645910713293,"total"
"27",2023-02-05,2,2023-01-27,-9,"fdom",12.7745240063455,"total"
"28",2023-02-06,2,2023-01-27,-10,"fdom",11.8219970404607,"total"
"29",2023-02-07,2,2023-01-27,-11,"fdom",12.0489813282693,"total"
"30",2023-02-08,2,2023-01-27,-12,"fdom",11.6703491103617,"total"
"31",2023-02-09,2,2023-01-27,-13,"fdom",11.899808104869,"total"
"32",2023-02-10,2,2023-01-27,-14,"fdom",12.0004290734095,"total"
"33",2023-02-11,2,2023-01-27,-15,"fdom",12.9395130854322,"total"
"34",2023-02-12,2,2023-01-27,-16,"fdom",12.8015630511741,"total"
"35",2023-01-27,3,2023-01-27,0,"fdom",15.6835904305926,"total"
"36",2023-01-28,3,2023-01-27,-1,"fdom",16.5944183320813,"total"
"37",2023-01-29,3,2023-01-27,-2,"fdom",17.1242784805115,"total"
"38",2023-01-30,3,2023-01-27,-3,"fdom",16.7909688951639,"total"
"39",2023-01-31,3,2023-01-27,-4,"fdom",16.4089327740651,"total"
"40",2023-02-01,3,2023-01-27,-5,"fdom",16.1604442413673,"total"
"41",2023-02-02,3,2023-01-27,-6,"fdom",16.0582093663378,"total"
"42",2023-02-03,3,2023-01-27,-7,"fdom",15.8739668062642,"total"
"43",2023-02-04,3,2023-01-27,-8,"fdom",15.8372397309898,"total"
"44",2023-02-05,3,2023-01-27,-9,"fdom",15.5507296762257,"total"
"45",2023-02-06,3,2023-01-27,-10,"fdom",15.6680466355165,"total"
"46",2023-02-07,3,2023-01-27,-11,"fdom",16.4896695560895,"total"
"47",2023-02-08,3,2023-01-27,-12,"fdom",16.068182573437,"total"
"48",2023-02-09,3,2023-01-27,-13,"fdom",15.6786560188426,"total"
"49",2023-02-10,3,2023-01-27,-14,"fdom",16.1853328600614,"total"
"50",2023-02-11,3,2023-01-27,-15,"fdom",16.4163777093637,"total"
"51",2023-02-12,3,2023-01-27,-16,"fdom",17.0578381642661,"total"
"52",2023-01-27,4,2023-01-27,0,"fdom",15.6225565198152,"total"
"53",2023-01-28,4,2023-01-27,-1,"fdom",14.5709106446166,"total"
"54",2023-01-29,4,2023-01-27,-2,"fdom",14.8876233419752,"total"
"55",2023-01-30,4,2023-01-27,-3,"fdom",14.3121806504338,"total"
"56",2023-01-31,4,2023-01-27,-4,"fdom",13.1847573613242,"total"
"57",2023-02-01,4,2023-01-27,-5,"fdom",12.5278229777699,"total"
"58",2023-02-02,4,2023-01-27,-6,"fdom",12.0205950485107,"total"
"59",2023-02-03,4,2023-01-27,-7,"fdom",11.5611556806909,"total"
"60",2023-02-04,4,2023-01-27,-8,"fdom",11.2993910056094,"total"
"61",2023-02-05,4,2023-01-27,-9,"fdom",11.4828023975722,"total"
"62",2023-02-06,4,2023-01-27,-10,"fdom",11.6384993462206,"total"
"63",2023-02-07,4,2023-01-27,-11,"fdom",11.6683622025424,"total"
"64",2023-02-08,4,2023-01-27,-12,"fdom",11.7954450635854,"total"
"65",2023-02-09,4,2023-01-27,-13,"fdom",11.8227178555427,"total"
"66",2023-02-10,4,2023-01-27,-14,"fdom",11.9118259719697,"total"
"67",2023-02-11,4,2023-01-27,-15,"fdom",11.9510176067417,"total"
"68",2023-02-12,4,2023-01-27,-16,"fdom",11.4332158032787,"total"
"69",2023-01-27,5,2023-01-27,0,"fdom",15.6428255418714,"total"
"70",2023-01-28,5,2023-01-27,-1,"fdom",15.4569521715867,"total"
"71",2023-01-29,5,2023-01-27,-2,"fdom",15.6275457272786,"total"
"72",2023-01-30,5,2023-01-27,-3,"fdom",15.455582611481,"total"
"73",2023-01-31,5,2023-01-27,-4,"fdom",15.8916089086987,"total"
"74",2023-02-01,5,2023-01-27,-5,"fdom",15.7587608706702,"total"
"75",2023-02-02,5,2023-01-27,-6,"fdom",16.1545275293296,"total"
"76",2023-02-03,5,2023-01-27,-7,"fdom",16.1906089765169,"total"
"77",2023-02-04,5,2023-01-27,-8,"fdom",16.3390043544162,"total"
"78",2023-02-05,5,2023-01-27,-9,"fdom",16.4617705175391,"total"
"79",2023-02-06,5,2023-01-27,-10,"fdom",16.5834833670172,"total"
"80",2023-02-07,5,2023-01-27,-11,"fdom",16.1581983675715,"total"
"81",2023-02-08,5,2023-01-27,-12,"fdom",17.0326112820474,"total"
"82",2023-02-09,5,2023-01-27,-13,"fdom",16.4694990108972,"total"
"83",2023-02-10,5,2023-01-27,-14,"fdom",16.7627866800445,"total"
"84",2023-02-11,5,2023-01-27,-15,"fdom",16.7039939201637,"total"
"85",2023-02-12,5,2023-01-27,-16,"fdom",16.1229053951434,"total"
"86",2023-01-27,6,2023-01-27,0,"fdom",15.5796089127959,"total"
"87",2023-01-28,6,2023-01-27,-1,"fdom",15.4053522644915,"total"
"88",2023-01-29,6,2023-01-27,-2,"fdom",15.5531593737838,"total"
"89",2023-01-30,6,2023-01-27,-3,"fdom",15.6919191253585,"total"
"90",2023-01-31,6,2023-01-27,-4,"fdom",16.6984382179898,"total"
"91",2023-02-01,6,2023-01-27,-5,"fdom",17.1961656991328,"total"
"92",2023-02-02,6,2023-01-27,-6,"fdom",17.6515556866658,"total"
"93",2023-02-03,6,2023-01-27,-7,"fdom",16.7985091176781,"total"
"94",2023-02-04,6,2023-01-27,-8,"fdom",18.1603749109831,"total"
"95",2023-02-05,6,2023-01-27,-9,"fdom",18.3350274371294,"total"
"96",2023-02-06,6,2023-01-27,-10,"fdom",18.3800812479902,"total"
"97",2023-02-07,6,2023-01-27,-11,"fdom",18.4123404521378,"total"
"98",2023-02-08,6,2023-01-27,-12,"fdom",18.6147509609705,"total"
"99",2023-02-09,6,2023-01-27,-13,"fdom",18.7656706090928,"total"
"100",2023-02-10,6,2023-01-27,-14,"fdom",19.612975654904,"total"
"101",2023-02-11,6,2023-01-27,-15,"fdom",20.3387716088053,"total"
"102",2023-02-12,6,2023-01-27,-16,"fdom",20.0264992095537,"total"
"103",2023-01-27,7,2023-01-27,0,"fdom",15.7040222418369,"total"
"104",2023-01-28,7,2023-01-27,-1,"fdom",14.7924639814381,"total"
"105",2023-01-29,7,2023-01-27,-2,"fdom",14.3678367674735,"total"
"106",2023-01-30,7,2023-01-27,-3,"fdom",14.6040307878591,"total"
"107",2023-01-31,7,2023-01-27,-4,"fdom",14.3250579557904,"total"
"108",2023-02-01,7,2023-01-27,-5,"fdom",14.7304169497811,"total"
"109",2023-02-02,7,2023-01-27,-6,"fdom",14.4474499984835,"total"
"110",2023-02-03,7,2023-01-27,-7,"fdom",14.2632035364357,"total"
"111",2023-02-04,7,2023-01-27,-8,"fdom",14.199139345385,"total"
"112",2023-02-05,7,2023-01-27,-9,"fdom",14.5794857442999,"total"
"113",2023-02-06,7,2023-01-27,-10,"fdom",14.19519956985,"total"
"114",2023-02-07,7,2023-01-27,-11,"fdom",14.3514852218522,"total"
"115",2023-02-08,7,2023-01-27,-12,"fdom",13.2382044856608,"total"
"116",2023-02-09,7,2023-01-27,-13,"fdom",14.3948805466314,"total"
"117",2023-02-10,7,2023-01-27,-14,"fdom",14.228125012987,"total"
"118",2023-02-11,7,2023-01-27,-15,"fdom",13.0900401410321,"total"
"119",2023-02-12,7,2023-01-27,-16,"fdom",13.6928253704961,"total"
"120",2023-01-27,8,2023-01-27,0,"fdom",15.7600154844165,"total"
"121",2023-01-28,8,2023-01-27,-1,"fdom",15.601343613678,"total"
"122",2023-01-29,8,2023-01-27,-2,"fdom",15.9988483461141,"total"
"123",2023-01-30,8,2023-01-27,-3,"fdom",15.8273203968193,"total"
"124",2023-01-31,8,2023-01-27,-4,"fdom",16.0890657244208,"total"
"125",2023-02-01,8,2023-01-27,-5,"fdom",15.6178511773146,"total"
"126",2023-02-02,8,2023-01-27,-6,"fdom",14.7624193074537,"total"
"127",2023-02-03,8,2023-01-27,-7,"fdom",14.8656646252922,"total"
"128",2023-02-04,8,2023-01-27,-8,"fdom",14.0587609502631,"total"
"129",2023-02-05,8,2023-01-27,-9,"fdom",13.7629152589314,"total"
"130",2023-02-06,8,2023-01-27,-10,"fdom",14.1021109090083,"total"
"131",2023-02-07,8,2023-01-27,-11,"fdom",12.9083906708757,"total"
"132",2023-02-08,8,2023-01-27,-12,"fdom",13.0163256220586,"total"
"133",2023-02-09,8,2023-01-27,-13,"fdom",12.2263301206867,"total"
"134",2023-02-10,8,2023-01-27,-14,"fdom",12.558922436607,"total"
"135",2023-02-11,8,2023-01-27,-15,"fdom",12.477825811439,"total"
"136",2023-02-12,8,2023-01-27,-16,"fdom",12.318039693558,"total"
"137",2023-01-27,9,2023-01-27,0,"fdom",15.7049531106599,"total"
"138",2023-01-28,9,2023-01-27,-1,"fdom",15.7011979619176,"total"
"139",2023-01-29,9,2023-01-27,-2,"fdom",15.8680627330554,"total"
"140",2023-01-30,9,2023-01-27,-3,"fdom",16.6122518126221,"total"
"141",2023-01-31,9,2023-01-27,-4,"fdom",16.0599149937476,"total"
"142",2023-02-01,9,2023-01-27,-5,"fdom",15.3585031538014,"total"
"143",2023-02-02,9,2023-01-27,-6,"fdom",14.8123939776453,"total"
"144",2023-02-03,9,2023-01-27,-7,"fdom",15.3128277831383,"total"
"145",2023-02-04,9,2023-01-27,-8,"fdom",15.0433920577399,"total"
"146",2023-02-05,9,2023-01-27,-9,"fdom",15.3993244204086,"total"
"147",2023-02-06,9,2023-01-27,-10,"fdom",15.5813372673287,"total"
"148",2023-02-07,9,2023-01-27,-11,"fdom",14.6517349642371,"total"
"149",2023-02-08,9,2023-01-27,-12,"fdom",14.241016820121,"total"
"150",2023-02-09,9,2023-01-27,-13,"fdom",14.2534315816948,"total"
"151",2023-02-10,9,2023-01-27,-14,"fdom",14.5836307291561,"total"
"152",2023-02-11,9,2023-01-27,-15,"fdom",13.3535607394548,"total"
"153",2023-02-12,9,2023-01-27,-16,"fdom",14.794662212923,"total"
"154",2023-01-27,10,2023-01-27,0,"fdom",15.7615807606768,"total"
"155",2023-01-28,10,2023-01-27,-1,"fdom",15.4435364302401,"total"
"156",2023-01-29,10,2023-01-27,-2,"fdom",15.5076268685529,"total"
"157",2023-01-30,10,2023-01-27,-3,"fdom",14.5048139907771,"total"
"158",2023-01-31,10,2023-01-27,-4,"fdom",15.2523681125583,"total"
"159",2023-02-01,10,2023-01-27,-5,"fdom",14.8416771106142,"total"
"160",2023-02-02,10,2023-01-27,-6,"fdom",14.4489504578883,"total"
"161",2023-02-03,10,2023-01-27,-7,"fdom",13.9495542872807,"total"
"162",2023-02-04,10,2023-01-27,-8,"fdom",14.5667789969578,"total"
"163",2023-02-05,10,2023-01-27,-9,"fdom",14.1977953666081,"total"
"164",2023-02-06,10,2023-01-27,-10,"fdom",13.9105974362287,"total"
"165",2023-02-07,10,2023-01-27,-11,"fdom",13.2187054221483,"total"
"166",2023-02-08,10,2023-01-27,-12,"fdom",12.4992951485601,"total"
"167",2023-02-09,10,2023-01-27,-13,"fdom",12.6624271234845,"total"
"168",2023-02-10,10,2023-01-27,-14,"fdom",12.8859119426734,"total"
"169",2023-02-11,10,2023-01-27,-15,"fdom",12.8318137241094,"total"
"170",2023-02-12,10,2023-01-27,-16,"fdom",12.9207374044282,"total"
"171",2023-01-27,11,2023-01-27,0,"fdom",15.5644172244306,"total"
"172",2023-01-28,11,2023-01-27,-1,"fdom",16.359863067063,"total"
"173",2023-01-29,11,2023-01-27,-2,"fdom",15.7954159772326,"total"
"174",2023-01-30,11,2023-01-27,-3,"fdom",15.9971166604435,"total"
"175",2023-01-31,11,2023-01-27,-4,"fdom",15.5436700041767,"total"
"176",2023-02-01,11,2023-01-27,-5,"fdom",15.4868176433445,"total"
"177",2023-02-02,11,2023-01-27,-6,"fdom",16.0820740458452,"total"
"178",2023-02-03,11,2023-01-27,-7,"fdom",15.9755671452863,"total"
"179",2023-02-04,11,2023-01-27,-8,"fdom",16.2783858131056,"total"
"180",2023-02-05,11,2023-01-27,-9,"fdom",16.4145670732683,"total"
"181",2023-02-06,11,2023-01-27,-10,"fdom",16.6949775301445,"total"
"182",2023-02-07,11,2023-01-27,-11,"fdom",17.1142231783814,"total"
"183",2023-02-08,11,2023-01-27,-12,"fdom",17.2659194443134,"total"
"184",2023-02-09,11,2023-01-27,-13,"fdom",17.3584064915327,"total"
"185",2023-02-10,11,2023-01-27,-14,"fdom",17.631890393761,"total"
"186",2023-02-11,11,2023-01-27,-15,"fdom",17.365551225151,"total"
"187",2023-02-12,11,2023-01-27,-16,"fdom",17.1417614030137,"total"
"188",2023-01-27,12,2023-01-27,0,"fdom",15.6715822870951,"total"
"189",2023-01-28,12,2023-01-27,-1,"fdom",15.0844714861764,"total"
"190",2023-01-29,12,2023-01-27,-2,"fdom",15.2208611629285,"total"
"191",2023-01-30,12,2023-01-27,-3,"fdom",15.4449695651021,"total"
"192",2023-01-31,12,2023-01-27,-4,"fdom",16.0939352374808,"total"
"193",2023-02-01,12,2023-01-27,-5,"fdom",15.2723321590958,"total"
