"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-07,1,2023-01-07,0,"fdom",16.5536756504734,"total"
"2",2023-01-08,1,2023-01-07,-1,"fdom",16.606299928653,"total"
"3",2023-01-09,1,2023-01-07,-2,"fdom",16.8092002886523,"total"
"4",2023-01-10,1,2023-01-07,-3,"fdom",15.814052540172,"total"
"5",2023-01-11,1,2023-01-07,-4,"fdom",16.1525059845616,"total"
"6",2023-01-12,1,2023-01-07,-5,"fdom",16.182774728425,"total"
"7",2023-01-13,1,2023-01-07,-6,"fdom",15.3382381362998,"total"
"8",2023-01-14,1,2023-01-07,-7,"fdom",15.0069673705881,"total"
"9",2023-01-15,1,2023-01-07,-8,"fdom",15.3777307623848,"total"
"10",2023-01-16,1,2023-01-07,-9,"fdom",15.7188802413385,"total"
"11",2023-01-17,1,2023-01-07,-10,"fdom",15.1727480149711,"total"
"12",2023-01-18,1,2023-01-07,-11,"fdom",14.64319025815,"total"
"13",2023-01-19,1,2023-01-07,-12,"fdom",14.87278578106,"total"
"14",2023-01-20,1,2023-01-07,-13,"fdom",15.1571868296499,"total"
"15",2023-01-21,1,2023-01-07,-14,"fdom",15.3600350960647,"total"
"16",2023-01-22,1,2023-01-07,-15,"fdom",15.564668394793,"total"
"17",2023-01-23,1,2023-01-07,-16,"fdom",14.7006768029509,"total"
"18",2023-01-07,2,2023-01-07,0,"fdom",16.6972220451334,"total"
"19",2023-01-08,2,2023-01-07,-1,"fdom",16.4913241111752,"total"
"20",2023-01-09,2,2023-01-07,-2,"fdom",16.2662228972664,"total"
"21",2023-01-10,2,2023-01-07,-3,"fdom",16.0554764993941,"total"
"22",2023-01-11,2,2023-01-07,-4,"fdom",15.5418896461759,"total"
"23",2023-01-12,2,2023-01-07,-5,"fdom",16.1841462252424,"total"
"24",2023-01-13,2,2023-01-07,-6,"fdom",15.3973717539715,"total"
"25",2023-01-14,2,2023-01-07,-7,"fdom",15.5853145847358,"total"
"26",2023-01-15,2,2023-01-07,-8,"fdom",14.5282389952834,"total"
"27",2023-01-16,2,2023-01-07,-9,"fdom",14.5362511599802,"total"
"28",2023-01-17,2,2023-01-07,-10,"fdom",15.2053936180072,"total"
"29",2023-01-18,2,2023-01-07,-11,"fdom",15.1299262022523,"total"
"30",2023-01-19,2,2023-01-07,-12,"fdom",14.8483387446233,"total"
"31",2023-01-20,2,2023-01-07,-13,"fdom",14.4114214195866,"total"
"32",2023-01-21,2,2023-01-07,-14,"fdom",14.1781215830615,"total"
"33",2023-01-22,2,2023-01-07,-15,"fdom",13.6287660516832,"total"
"34",2023-01-23,2,2023-01-07,-16,"fdom",13.4310872007366,"total"
"35",2023-01-07,3,2023-01-07,0,"fdom",16.7863600945261,"total"
"36",2023-01-08,3,2023-01-07,-1,"fdom",15.6896741784629,"total"
"37",2023-01-09,3,2023-01-07,-2,"fdom",16.0804085381255,"total"
"38",2023-01-10,3,2023-01-07,-3,"fdom",16.9597604463173,"total"
"39",2023-01-11,3,2023-01-07,-4,"fdom",16.5435468882651,"total"
"40",2023-01-12,3,2023-01-07,-5,"fdom",16.8167458313596,"total"
"41",2023-01-13,3,2023-01-07,-6,"fdom",16.3015133783858,"total"
"42",2023-01-14,3,2023-01-07,-7,"fdom",15.1668616660789,"total"
"43",2023-01-15,3,2023-01-07,-8,"fdom",15.3289593904499,"total"
"44",2023-01-16,3,2023-01-07,-9,"fdom",16.3608468414777,"total"
"45",2023-01-17,3,2023-01-07,-10,"fdom",15.8384981510082,"total"
"46",2023-01-18,3,2023-01-07,-11,"fdom",15.1202142494373,"total"
"47",2023-01-19,3,2023-01-07,-12,"fdom",16.1678704003945,"total"
"48",2023-01-20,3,2023-01-07,-13,"fdom",15.8948416723996,"total"
"49",2023-01-21,3,2023-01-07,-14,"fdom",16.260798779607,"total"
"50",2023-01-22,3,2023-01-07,-15,"fdom",16.0436010612284,"total"
"51",2023-01-23,3,2023-01-07,-16,"fdom",16.1690210372011,"total"
"52",2023-01-07,4,2023-01-07,0,"fdom",16.7173444941654,"total"
"53",2023-01-08,4,2023-01-07,-1,"fdom",16.912556597351,"total"
"54",2023-01-09,4,2023-01-07,-2,"fdom",16.9334985371363,"total"
"55",2023-01-10,4,2023-01-07,-3,"fdom",17.0017202535005,"total"
"56",2023-01-11,4,2023-01-07,-4,"fdom",16.3517938130429,"total"
"57",2023-01-12,4,2023-01-07,-5,"fdom",15.260615041747,"total"
"58",2023-01-13,4,2023-01-07,-6,"fdom",15.0645365422255,"total"
"59",2023-01-14,4,2023-01-07,-7,"fdom",15.2370270822881,"total"
"60",2023-01-15,4,2023-01-07,-8,"fdom",15.1543966164488,"total"
"61",2023-01-16,4,2023-01-07,-9,"fdom",15.7138586021265,"total"
"62",2023-01-17,4,2023-01-07,-10,"fdom",15.9901132292334,"total"
"63",2023-01-18,4,2023-01-07,-11,"fdom",15.6814199725916,"total"
"64",2023-01-19,4,2023-01-07,-12,"fdom",15.8360495710306,"total"
"65",2023-01-20,4,2023-01-07,-13,"fdom",16.2593345629296,"total"
