"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-19,1,2023-01-19,0,"fdom",15.87215841892,"total"
"2",2023-01-20,1,2023-01-19,-1,"fdom",14.7964931979758,"total"
"3",2023-01-21,1,2023-01-19,-2,"fdom",14.5177831518768,"total"
"4",2023-01-22,1,2023-01-19,-3,"fdom",14.5376038369537,"total"
"5",2023-01-23,1,2023-01-19,-4,"fdom",15.2817208848652,"total"
"6",2023-01-24,1,2023-01-19,-5,"fdom",14.7895423223189,"total"
"7",2023-01-25,1,2023-01-19,-6,"fdom",14.8159245377938,"total"
"8",2023-01-26,1,2023-01-19,-7,"fdom",13.7976886356602,"total"
"9",2023-01-27,1,2023-01-19,-8,"fdom",12.2321863086155,"total"
"10",2023-01-28,1,2023-01-19,-9,"fdom",12.0260374280701,"total"
"11",2023-01-29,1,2023-01-19,-10,"fdom",12.2178830591345,"total"
"12",2023-01-30,1,2023-01-19,-11,"fdom",12.7017754092419,"total"
"13",2023-01-31,1,2023-01-19,-12,"fdom",12.7598272179607,"total"
"14",2023-02-01,1,2023-01-19,-13,"fdom",13.4302015750823,"total"
"15",2023-02-02,1,2023-01-19,-14,"fdom",13.8519162246669,"total"
"16",2023-02-03,1,2023-01-19,-15,"fdom",13.2501756096082,"total"
"17",2023-02-04,1,2023-01-19,-16,"fdom",13.2149119705759,"total"
"18",2023-01-19,2,2023-01-19,0,"fdom",16.0931514368708,"total"
"19",2023-01-20,2,2023-01-19,-1,"fdom",15.2858195160114,"total"
"20",2023-01-21,2,2023-01-19,-2,"fdom",15.4476672353108,"total"
"21",2023-01-22,2,2023-01-19,-3,"fdom",14.5123198310063,"total"
"22",2023-01-23,2,2023-01-19,-4,"fdom",14.1211581974413,"total"
"23",2023-01-24,2,2023-01-19,-5,"fdom",13.725096705359,"total"
"24",2023-01-25,2,2023-01-19,-6,"fdom",14.0544902397346,"total"
"25",2023-01-26,2,2023-01-19,-7,"fdom",12.8708475891602,"total"
"26",2023-01-27,2,2023-01-19,-8,"fdom",11.4859893557083,"total"
"27",2023-01-28,2,2023-01-19,-9,"fdom",10.8314401887812,"total"
"28",2023-01-29,2,2023-01-19,-10,"fdom",12.2059674458901,"total"
"29",2023-01-30,2,2023-01-19,-11,"fdom",11.6276837495121,"total"
"30",2023-01-31,2,2023-01-19,-12,"fdom",10.8080620833232,"total"
"31",2023-02-01,2,2023-01-19,-13,"fdom",11.1007806351044,"total"
"32",2023-02-02,2,2023-01-19,-14,"fdom",10.5511231900937,"total"
"33",2023-02-03,2,2023-01-19,-15,"fdom",11.5767994409268,"total"
"34",2023-02-04,2,2023-01-19,-16,"fdom",10.3809074869755,"total"
"35",2023-01-19,3,2023-01-19,0,"fdom",15.9975953223734,"total"
"36",2023-01-20,3,2023-01-19,-1,"fdom",15.1120167890308,"total"
"37",2023-01-21,3,2023-01-19,-2,"fdom",15.6629678455015,"total"
"38",2023-01-22,3,2023-01-19,-3,"fdom",15.3811142062599,"total"
"39",2023-01-23,3,2023-01-19,-4,"fdom",14.6893887209034,"total"
"40",2023-01-24,3,2023-01-19,-5,"fdom",14.7002732181745,"total"
"41",2023-01-25,3,2023-01-19,-6,"fdom",14.7604631033917,"total"
"42",2023-01-26,3,2023-01-19,-7,"fdom",14.2349061000897,"total"
"43",2023-01-27,3,2023-01-19,-8,"fdom",15.3741942406087,"total"
"44",2023-01-28,3,2023-01-19,-9,"fdom",14.7634588361986,"total"
"45",2023-01-29,3,2023-01-19,-10,"fdom",15.0001491901796,"total"
"46",2023-01-30,3,2023-01-19,-11,"fdom",15.0104310349556,"total"
"47",2023-01-31,3,2023-01-19,-12,"fdom",14.2165865995985,"total"
"48",2023-02-01,3,2023-01-19,-13,"fdom",13.4230489117205,"total"
"49",2023-02-02,3,2023-01-19,-14,"fdom",12.9581560384769,"total"
"50",2023-02-03,3,2023-01-19,-15,"fdom",12.0195929358304,"total"
"51",2023-02-04,3,2023-01-19,-16,"fdom",11.8484328389416,"total"
"52",2023-01-19,4,2023-01-19,0,"fdom",15.9995968650948,"total"
"53",2023-01-20,4,2023-01-19,-1,"fdom",15.6246065474651,"total"
"54",2023-01-21,4,2023-01-19,-2,"fdom",15.9059138330335,"total"
"55",2023-01-22,4,2023-01-19,-3,"fdom",15.4922399850513,"total"
"56",2023-01-23,4,2023-01-19,-4,"fdom",15.0005222135176,"total"
"57",2023-01-24,4,2023-01-19,-5,"fdom",14.967130787262,"total"
"58",2023-01-25,4,2023-01-19,-6,"fdom",14.5057074257841,"total"
"59",2023-01-26,4,2023-01-19,-7,"fdom",14.8287478556801,"total"
"60",2023-01-27,4,2023-01-19,-8,"fdom",13.5761254164462,"total"
"61",2023-01-28,4,2023-01-19,-9,"fdom",13.1820027586537,"total"
"62",2023-01-29,4,2023-01-19,-10,"fdom",12.7462288092699,"total"
"63",2023-01-30,4,2023-01-19,-11,"fdom",11.9615512845235,"total"
"64",2023-01-31,4,2023-01-19,-12,"fdom",12.8602468868331,"total"
"65",2023-02-01,4,2023-01-19,-13,"fdom",12.0494318549091,"total"
"66",2023-02-02,4,2023-01-19,-14,"fdom",11.9760594717459,"total"
"67",2023-02-03,4,2023-01-19,-15,"fdom",11.8783035536162,"total"
"68",2023-02-04,4,2023-01-19,-16,"fdom",12.6175834398143,"total"
"69",2023-01-19,5,2023-01-19,0,"fdom",16.011510066537,"total"
"70",2023-01-20,5,2023-01-19,-1,"fdom",15.1870828292792,"total"
"71",2023-01-21,5,2023-01-19,-2,"fdom",15.0568079757293,"total"
"72",2023-01-22,5,2023-01-19,-3,"fdom",16.1509340104332,"total"
"73",2023-01-23,5,2023-01-19,-4,"fdom",17.3307059822558,"total"
"74",2023-01-24,5,2023-01-19,-5,"fdom",17.0851489100705,"total"
"75",2023-01-25,5,2023-01-19,-6,"fdom",17.449934633598,"total"
"76",2023-01-26,5,2023-01-19,-7,"fdom",17.4167981375427,"total"
"77",2023-01-27,5,2023-01-19,-8,"fdom",17.3112910077233,"total"
"78",2023-01-28,5,2023-01-19,-9,"fdom",17.0294880611026,"total"
"79",2023-01-29,5,2023-01-19,-10,"fdom",17.19187231833,"total"
"80",2023-01-30,5,2023-01-19,-11,"fdom",17.2665065201558,"total"
"81",2023-01-31,5,2023-01-19,-12,"fdom",17.2210100631076,"total"
"82",2023-02-01,5,2023-01-19,-13,"fdom",16.7548605729294,"total"
"83",2023-02-02,5,2023-01-19,-14,"fdom",16.4502865301016,"total"
"84",2023-02-03,5,2023-01-19,-15,"fdom",16.4924895545698,"total"
"85",2023-02-04,5,2023-01-19,-16,"fdom",16.4440490422065,"total"
"86",2023-01-19,6,2023-01-19,0,"fdom",16.0897861029736,"total"
"87",2023-01-20,6,2023-01-19,-1,"fdom",15.8758038941173,"total"
"88",2023-01-21,6,2023-01-19,-2,"fdom",16.5654746540103,"total"
"89",2023-01-22,6,2023-01-19,-3,"fdom",16.385458100117,"total"
"90",2023-01-23,6,2023-01-19,-4,"fdom",17.8065629917108,"total"
"91",2023-01-24,6,2023-01-19,-5,"fdom",17.6299434472444,"total"
"92",2023-01-25,6,2023-01-19,-6,"fdom",17.7431724593393,"total"
"93",2023-01-26,6,2023-01-19,-7,"fdom",16.9375539955569,"total"
"94",2023-01-27,6,2023-01-19,-8,"fdom",16.5388514558676,"total"
"95",2023-01-28,6,2023-01-19,-9,"fdom",17.2997934651815,"total"
"96",2023-01-29,6,2023-01-19,-10,"fdom",16.9003909692,"total"
"97",2023-01-30,6,2023-01-19,-11,"fdom",17.404249205679,"total"
"98",2023-01-31,6,2023-01-19,-12,"fdom",18.0375689592347,"total"
"99",2023-02-01,6,2023-01-19,-13,"fdom",18.0031325889532,"total"
"100",2023-02-02,6,2023-01-19,-14,"fdom",17.2826298980952,"total"
"101",2023-02-03,6,2023-01-19,-15,"fdom",17.5613154356813,"total"
"102",2023-02-04,6,2023-01-19,-16,"fdom",17.5701856861348,"total"
"103",2023-01-19,7,2023-01-19,0,"fdom",15.9465159324266,"total"
"104",2023-01-20,7,2023-01-19,-1,"fdom",15.4384176201363,"total"
"105",2023-01-21,7,2023-01-19,-2,"fdom",15.9293844173916,"total"
"106",2023-01-22,7,2023-01-19,-3,"fdom",15.2891964985353,"total"
"107",2023-01-23,7,2023-01-19,-4,"fdom",14.7043666454444,"total"
"108",2023-01-24,7,2023-01-19,-5,"fdom",15.3661140984465,"total"
"109",2023-01-25,7,2023-01-19,-6,"fdom",15.5047369199303,"total"
"110",2023-01-26,7,2023-01-19,-7,"fdom",15.6827871659112,"total"
"111",2023-01-27,7,2023-01-19,-8,"fdom",16.0243829016282,"total"
"112",2023-01-28,7,2023-01-19,-9,"fdom",15.8008887211038,"total"
"113",2023-01-29,7,2023-01-19,-10,"fdom",14.846035304968,"total"
"114",2023-01-30,7,2023-01-19,-11,"fdom",14.2222454570987,"total"
"115",2023-01-31,7,2023-01-19,-12,"fdom",14.7482704212854,"total"
"116",2023-02-01,7,2023-01-19,-13,"fdom",14.6260540546719,"total"
"117",2023-02-02,7,2023-01-19,-14,"fdom",13.9541010244084,"total"
"118",2023-02-03,7,2023-01-19,-15,"fdom",13.9229471867273,"total"
"119",2023-02-04,7,2023-01-19,-16,"fdom",13.4153189360566,"total"
"120",2023-01-19,8,2023-01-19,0,"fdom",15.879713298603,"total"
"121",2023-01-20,8,2023-01-19,-1,"fdom",15.3866513535065,"total"
"122",2023-01-21,8,2023-01-19,-2,"fdom",15.2012991247261,"total"
"123",2023-01-22,8,2023-01-19,-3,"fdom",14.8919398334138,"total"
"124",2023-01-23,8,2023-01-19,-4,"fdom",14.7486193136845,"total"
"125",2023-01-24,8,2023-01-19,-5,"fdom",14.7960421740194,"total"
"126",2023-01-25,8,2023-01-19,-6,"fdom",14.4874373075144,"total"
"127",2023-01-26,8,2023-01-19,-7,"fdom",15.1118760956824,"total"
"128",2023-01-27,8,2023-01-19,-8,"fdom",14.3618303322443,"total"
"129",2023-01-28,8,2023-01-19,-9,"fdom",14.1182298233425,"total"
"130",2023-01-29,8,2023-01-19,-10,"fdom",14.630170065574,"total"
"131",2023-01-30,8,2023-01-19,-11,"fdom",13.8270164709014,"total"
"132",2023-01-31,8,2023-01-19,-12,"fdom",12.8025242585384,"total"
"133",2023-02-01,8,2023-01-19,-13,"fdom",13.7248150716142,"total"
"134",2023-02-02,8,2023-01-19,-14,"fdom",12.8431605059694,"total"
"135",2023-02-03,8,2023-01-19,-15,"fdom",12.6629510335654,"total"
"136",2023-02-04,8,2023-01-19,-16,"fdom",12.6393354557902,"total"
"137",2023-01-19,9,2023-01-19,0,"fdom",15.9008121900523,"total"
"138",2023-01-20,9,2023-01-19,-1,"fdom",15.0013370049789,"total"
"139",2023-01-21,9,2023-01-19,-2,"fdom",14.7130325666512,"total"
"140",2023-01-22,9,2023-01-19,-3,"fdom",14.0626961102494,"total"
"141",2023-01-23,9,2023-01-19,-4,"fdom",12.6487917194423,"total"
"142",2023-01-24,9,2023-01-19,-5,"fdom",13.1992107720024,"total"
"143",2023-01-25,9,2023-01-19,-6,"fdom",13.8231096202403,"total"
"144",2023-01-26,9,2023-01-19,-7,"fdom",13.0211010125673,"total"
"145",2023-01-27,9,2023-01-19,-8,"fdom",13.4195852051383,"total"
"146",2023-01-28,9,2023-01-19,-9,"fdom",13.5728364702897,"total"
"147",2023-01-29,9,2023-01-19,-10,"fdom",13.6616640136761,"total"
"148",2023-01-30,9,2023-01-19,-11,"fdom",13.8448709085639,"total"
"149",2023-01-31,9,2023-01-19,-12,"fdom",13.5205806385594,"total"
"150",2023-02-01,9,2023-01-19,-13,"fdom",13.4110736093568,"total"
"151",2023-02-02,9,2023-01-19,-14,"fdom",13.7350179520075,"total"
"152",2023-02-03,9,2023-01-19,-15,"fdom",13.321896994002,"total"
"153",2023-02-04,9,2023-01-19,-16,"fdom",12.7445445897803,"total"
"154",2023-01-19,10,2023-01-19,0,"fdom",16.0704202798984,"total"
"155",2023-01-20,10,2023-01-19,-1,"fdom",16.601621778816,"total"
"156",2023-01-21,10,2023-01-19,-2,"fdom",16.010117616105,"total"
"157",2023-01-22,10,2023-01-19,-3,"fdom",15.571773564083,"total"
"158",2023-01-23,10,2023-01-19,-4,"fdom",14.9549053525073,"total"
"159",2023-01-24,10,2023-01-19,-5,"fdom",15.2219734957751,"total"
"160",2023-01-25,10,2023-01-19,-6,"fdom",14.8701003720485,"total"
"161",2023-01-26,10,2023-01-19,-7,"fdom",14.752670177633,"total"
"162",2023-01-27,10,2023-01-19,-8,"fdom",13.8261602410297,"total"
"163",2023-01-28,10,2023-01-19,-9,"fdom",14.0076426256117,"total"
"164",2023-01-29,10,2023-01-19,-10,"fdom",14.7814749455923,"total"
"165",2023-01-30,10,2023-01-19,-11,"fdom",14.2611311769778,"total"
"166",2023-01-31,10,2023-01-19,-12,"fdom",14.5719895598933,"total"
"167",2023-02-01,10,2023-01-19,-13,"fdom",14.079258150487,"total"
"168",2023-02-02,10,2023-01-19,-14,"fdom",13.5181184711542,"total"
"169",2023-02-03,10,2023-01-19,-15,"fdom",12.7298115061229,"total"
"170",2023-02-04,10,2023-01-19,-16,"fdom",13.09861708008,"total"
"171",2023-01-19,11,2023-01-19,0,"fdom",15.8814749523069,"total"
"172",2023-01-20,11,2023-01-19,-1,"fdom",15.8079519475951,"total"
"173",2023-01-21,11,2023-01-19,-2,"fdom",15.4969991049042,"total"
"174",2023-01-22,11,2023-01-19,-3,"fdom",16.2193690866226,"total"
"175",2023-01-23,11,2023-01-19,-4,"fdom",16.4139114680577,"total"
"176",2023-01-24,11,2023-01-19,-5,"fdom",16.1340169754814,"total"
"177",2023-01-25,11,2023-01-19,-6,"fdom",15.180465528502,"total"
"178",2023-01-26,11,2023-01-19,-7,"fdom",15.2036989010456,"total"
"179",2023-01-27,11,2023-01-19,-8,"fdom",14.0801551427354,"total"
"180",2023-01-28,11,2023-01-19,-9,"fdom",13.8886106904396,"total"
"181",2023-01-29,11,2023-01-19,-10,"fdom",12.948837970086,"total"
"182",2023-01-30,11,2023-01-19,-11,"fdom",13.8964788209284,"total"
"183",2023-01-31,11,2023-01-19,-12,"fdom",14.7413545948207,"total"
"184",2023-02-01,11,2023-01-19,-13,"fdom",14.8420718983494,"total"
"185",2023-02-02,11,2023-01-19,-14,"fdom",14.8118519207715,"total"
"186",2023-02-03,11,2023-01-19,-15,"fdom",15.4328532921294,"total"
"187",2023-02-04,11,2023-01-19,-16,"fdom",14.4290237438235,"total"
"188",2023-01-19,12,2023-01-19,0,"fdom",15.9641577743078,"total"
"189",2023-01-20,12,2023-01-19,-1,"fdom",15.5892275837215,"total"
"190",2023-01-21,12,2023-01-19,-2,"fdom",15.3257415328688,"total"
"191",2023-01-22,12,2023-01-19,-3,"fdom",14.8107494952029,"total"
"192",2023-01-23,12,2023-01-19,-4,"fdom",14.3403424055259,"total"
"193",2023-01-24,12,2023-01-19,-5,"fdom",14.232952593914,"total"
"194",2023-01-25,12,2023-01-19,-6,"fdom",14.6910864613282,"total"
"195",2023-01-26,12,2023-01-19,-7,"fdom",14.423977179515,"total"
"196",2023-01-27,12,2023-01-19,-8,"fdom",14.3954574701842,"total"
"197",2023-01-28,12,2023-01-19,-9,"fdom",14.2392842706004,"total"
"198",2023-01-29,12,2023-01-19,-10,"fdom",14.3462415235845,"total"
"199",2023-01-30,12,2023-01-19,-11,"fdom",13.8925736592888,"total"
"200",2023-01-31,12,2023-01-19,-12,"fdom",13.0951499260177,"total"
"201",2023-02-01,12,2023-01-19,-13,"fdom",13.1259209748401,"total"
"202",2023-02-02,12,2023-01-19,-14,"fdom",13.0423682658666,"total"
"203",2023-02-03,12,2023-01-19,-15,"fdom",12.4907412555568,"total"
"204",2023-02-04,12,2023-01-19,-16,"fdom",12.1132405943636,"total"
"205",2023-01-19,13,2023-01-19,0,"fdom",16.2568907023655,"total"
"206",2023-01-20,13,2023-01-19,-1,"fdom",16.7032532507766,"total"
"207",2023-01-21,13,2023-01-19,-2,"fdom",17.6560112170253,"total"
"208",2023-01-22,13,2023-01-19,-3,"fdom",17.1508460163947,"total"
"209",2023-01-23,13,2023-01-19,-4,"fdom",17.2159913303374,"total"
"210",2023-01-24,13,2023-01-19,-5,"fdom",17.610607623606,"total"
"211",2023-01-25,13,2023-01-19,-6,"fdom",17.8834163825314,"total"
"212",2023-01-26,13,2023-01-19,-7,"fdom",16.927798047262,"total"
"213",2023-01-27,13,2023-01-19,-8,"fdom",17.5600313027448,"total"
"214",2023-01-28,13,2023-01-19,-9,"fdom",16.8613001435045,"total"
"215",2023-01-29,13,2023-01-19,-10,"fdom",17.0288238939915,"total"
