"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-25,1,2023-01-25,0,"fdom",15.8886495252303,"total"
"2",2023-01-26,1,2023-01-25,-1,"fdom",15.8215398528483,"total"
"3",2023-01-27,1,2023-01-25,-2,"fdom",16.9615164072704,"total"
"4",2023-01-28,1,2023-01-25,-3,"fdom",16.3016036977077,"total"
"5",2023-01-29,1,2023-01-25,-4,"fdom",16.5204044436982,"total"
"6",2023-01-30,1,2023-01-25,-5,"fdom",16.3163222350395,"total"
"7",2023-01-31,1,2023-01-25,-6,"fdom",16.2289125682935,"total"
"8",2023-02-01,1,2023-01-25,-7,"fdom",16.2257157492611,"total"
"9",2023-02-02,1,2023-01-25,-8,"fdom",16.3381274941139,"total"
"10",2023-02-03,1,2023-01-25,-9,"fdom",15.8995801410962,"total"
"11",2023-02-04,1,2023-01-25,-10,"fdom",16.4220725628605,"total"
"12",2023-02-05,1,2023-01-25,-11,"fdom",16.4323032561334,"total"
"13",2023-02-06,1,2023-01-25,-12,"fdom",16.153130631574,"total"
"14",2023-02-07,1,2023-01-25,-13,"fdom",15.908084083085,"total"
"15",2023-02-08,1,2023-01-25,-14,"fdom",16.0305970256051,"total"
"16",2023-02-09,1,2023-01-25,-15,"fdom",17.0721224374957,"total"
"17",2023-02-10,1,2023-01-25,-16,"fdom",17.0456261915725,"total"
"18",2023-01-25,2,2023-01-25,0,"fdom",15.6774230429583,"total"
"19",2023-01-26,2,2023-01-25,-1,"fdom",14.1900811143875,"total"
"20",2023-01-27,2,2023-01-25,-2,"fdom",14.4689165102103,"total"
"21",2023-01-28,2,2023-01-25,-3,"fdom",14.7085652374036,"total"
"22",2023-01-29,2,2023-01-25,-4,"fdom",14.6937462019953,"total"
"23",2023-01-30,2,2023-01-25,-5,"fdom",14.3919060587711,"total"
"24",2023-01-31,2,2023-01-25,-6,"fdom",14.8079152208805,"total"
"25",2023-02-01,2,2023-01-25,-7,"fdom",14.027186429517,"total"
"26",2023-02-02,2,2023-01-25,-8,"fdom",13.3994291663936,"total"
"27",2023-02-03,2,2023-01-25,-9,"fdom",12.9131531534564,"total"
"28",2023-02-04,2,2023-01-25,-10,"fdom",12.5035609157917,"total"
"29",2023-02-05,2,2023-01-25,-11,"fdom",12.3986547591004,"total"
"30",2023-02-06,2,2023-01-25,-12,"fdom",12.3278422083281,"total"
"31",2023-02-07,2,2023-01-25,-13,"fdom",12.1293227457823,"total"
"32",2023-02-08,2,2023-01-25,-14,"fdom",10.9980877444932,"total"
"33",2023-02-09,2,2023-01-25,-15,"fdom",9.83605294146285,"total"
"34",2023-02-10,2,2023-01-25,-16,"fdom",9.97065804606869,"total"
"35",2023-01-25,3,2023-01-25,0,"fdom",15.6921856831589,"total"
"36",2023-01-26,3,2023-01-25,-1,"fdom",14.9733975705134,"total"
"37",2023-01-27,3,2023-01-25,-2,"fdom",14.5805755421848,"total"
"38",2023-01-28,3,2023-01-25,-3,"fdom",13.8896902638601,"total"
"39",2023-01-29,3,2023-01-25,-4,"fdom",14.4731927873258,"total"
"40",2023-01-30,3,2023-01-25,-5,"fdom",14.3563328010874,"total"
"41",2023-01-31,3,2023-01-25,-6,"fdom",14.729947706084,"total"
"42",2023-02-01,3,2023-01-25,-7,"fdom",14.0191227071868,"total"
"43",2023-02-02,3,2023-01-25,-8,"fdom",14.116633610738,"total"
"44",2023-02-03,3,2023-01-25,-9,"fdom",14.2934468618515,"total"
"45",2023-02-04,3,2023-01-25,-10,"fdom",14.9654264345691,"total"
"46",2023-02-05,3,2023-01-25,-11,"fdom",15.510716317735,"total"
"47",2023-02-06,3,2023-01-25,-12,"fdom",15.4550166640095,"total"
"48",2023-02-07,3,2023-01-25,-13,"fdom",15.7566859733448,"total"
"49",2023-02-08,3,2023-01-25,-14,"fdom",15.9868656084669,"total"
"50",2023-02-09,3,2023-01-25,-15,"fdom",15.7097366204452,"total"
"51",2023-02-10,3,2023-01-25,-16,"fdom",16.7274060855263,"total"
"52",2023-01-25,4,2023-01-25,0,"fdom",15.8254987461646,"total"
"53",2023-01-26,4,2023-01-25,-1,"fdom",15.8392364018763,"total"
"54",2023-01-27,4,2023-01-25,-2,"fdom",16.5550200833312,"total"
"55",2023-01-28,4,2023-01-25,-3,"fdom",17.7602282884517,"total"
"56",2023-01-29,4,2023-01-25,-4,"fdom",17.6903110170262,"total"
"57",2023-01-30,4,2023-01-25,-5,"fdom",16.9884861371699,"total"
"58",2023-01-31,4,2023-01-25,-6,"fdom",15.9152505579332,"total"
"59",2023-02-01,4,2023-01-25,-7,"fdom",15.0083676074183,"total"
"60",2023-02-02,4,2023-01-25,-8,"fdom",14.2051437379044,"total"
"61",2023-02-03,4,2023-01-25,-9,"fdom",14.6852427075333,"total"
"62",2023-02-04,4,2023-01-25,-10,"fdom",14.5718870598029,"total"
"63",2023-02-05,4,2023-01-25,-11,"fdom",14.4964343530327,"total"
"64",2023-02-06,4,2023-01-25,-12,"fdom",13.8808759678772,"total"
"65",2023-02-07,4,2023-01-25,-13,"fdom",13.8045347670796,"total"
"66",2023-02-08,4,2023-01-25,-14,"fdom",13.5632267083001,"total"
"67",2023-02-09,4,2023-01-25,-15,"fdom",12.3963757238522,"total"
"68",2023-02-10,4,2023-01-25,-16,"fdom",12.2898455909251,"total"
"69",2023-01-25,5,2023-01-25,0,"fdom",15.7914467088264,"total"
"70",2023-01-26,5,2023-01-25,-1,"fdom",16.1934686566655,"total"
"71",2023-01-27,5,2023-01-25,-2,"fdom",16.1663050843453,"total"
"72",2023-01-28,5,2023-01-25,-3,"fdom",15.2653821997344,"total"
"73",2023-01-29,5,2023-01-25,-4,"fdom",15.2790673027678,"total"
"74",2023-01-30,5,2023-01-25,-5,"fdom",15.9920134205765,"total"
"75",2023-01-31,5,2023-01-25,-6,"fdom",16.1780637883569,"total"
"76",2023-02-01,5,2023-01-25,-7,"fdom",15.764426495534,"total"
"77",2023-02-02,5,2023-01-25,-8,"fdom",15.9070128735199,"total"
"78",2023-02-03,5,2023-01-25,-9,"fdom",15.201087666971,"total"
"79",2023-02-04,5,2023-01-25,-10,"fdom",14.5417313285944,"total"
"80",2023-02-05,5,2023-01-25,-11,"fdom",14.5549734252438,"total"
"81",2023-02-06,5,2023-01-25,-12,"fdom",14.6685981530888,"total"
"82",2023-02-07,5,2023-01-25,-13,"fdom",14.6419584055763,"total"
"83",2023-02-08,5,2023-01-25,-14,"fdom",14.4478921718662,"total"
"84",2023-02-09,5,2023-01-25,-15,"fdom",14.3337391096427,"total"
"85",2023-02-10,5,2023-01-25,-16,"fdom",14.1756752757297,"total"
"86",2023-01-25,6,2023-01-25,0,"fdom",15.8069491961765,"total"
"87",2023-01-26,6,2023-01-25,-1,"fdom",15.8006274982595,"total"
"88",2023-01-27,6,2023-01-25,-2,"fdom",15.8552057308186,"total"
"89",2023-01-28,6,2023-01-25,-3,"fdom",16.796283276506,"total"
"90",2023-01-29,6,2023-01-25,-4,"fdom",16.2708765830851,"total"
"91",2023-01-30,6,2023-01-25,-5,"fdom",16.4714925433083,"total"
"92",2023-01-31,6,2023-01-25,-6,"fdom",15.9558181157481,"total"
"93",2023-02-01,6,2023-01-25,-7,"fdom",16.7897934366894,"total"
"94",2023-02-02,6,2023-01-25,-8,"fdom",17.2124495089629,"total"
"95",2023-02-03,6,2023-01-25,-9,"fdom",17.7413803611864,"total"
"96",2023-02-04,6,2023-01-25,-10,"fdom",18.6907700451443,"total"
"97",2023-02-05,6,2023-01-25,-11,"fdom",18.0433224319274,"total"
"98",2023-02-06,6,2023-01-25,-12,"fdom",17.8395967134801,"total"
"99",2023-02-07,6,2023-01-25,-13,"fdom",18.1015714417156,"total"
"100",2023-02-08,6,2023-01-25,-14,"fdom",17.6057541395889,"total"
"101",2023-02-09,6,2023-01-25,-15,"fdom",18.1337838377816,"total"
"102",2023-02-10,6,2023-01-25,-16,"fdom",18.5589676986419,"total"
"103",2023-01-25,7,2023-01-25,0,"fdom",15.6246732882829,"total"
"104",2023-01-26,7,2023-01-25,-1,"fdom",15.9231612796256,"total"
"105",2023-01-27,7,2023-01-25,-2,"fdom",16.3906996710357,"total"
"106",2023-01-28,7,2023-01-25,-3,"fdom",16.2567287673373,"total"
"107",2023-01-29,7,2023-01-25,-4,"fdom",16.0161314648795,"total"
"108",2023-01-30,7,2023-01-25,-5,"fdom",17.0981524087384,"total"
"109",2023-01-31,7,2023-01-25,-6,"fdom",17.3570079314101,"total"
"110",2023-02-01,7,2023-01-25,-7,"fdom",17.4245895692756,"total"
"111",2023-02-02,7,2023-01-25,-8,"fdom",16.7411228623108,"total"
"112",2023-02-03,7,2023-01-25,-9,"fdom",16.6248320663034,"total"
"113",2023-02-04,7,2023-01-25,-10,"fdom",17.3311255654653,"total"
"114",2023-02-05,7,2023-01-25,-11,"fdom",17.8221137429417,"total"
"115",2023-02-06,7,2023-01-25,-12,"fdom",16.0085674572366,"total"
"116",2023-02-07,7,2023-01-25,-13,"fdom",16.2538344582283,"total"
"117",2023-02-08,7,2023-01-25,-14,"fdom",15.6813561199948,"total"
"118",2023-02-09,7,2023-01-25,-15,"fdom",15.6095713987625,"total"
"119",2023-02-10,7,2023-01-25,-16,"fdom",16.6417724534927,"total"
"120",2023-01-25,8,2023-01-25,0,"fdom",15.7303159488713,"total"
"121",2023-01-26,8,2023-01-25,-1,"fdom",15.6258373671059,"total"
"122",2023-01-27,8,2023-01-25,-2,"fdom",16.268897957018,"total"
"123",2023-01-28,8,2023-01-25,-3,"fdom",15.4661729908526,"total"
"124",2023-01-29,8,2023-01-25,-4,"fdom",15.5006658772541,"total"
"125",2023-01-30,8,2023-01-25,-5,"fdom",15.3227111639097,"total"
"126",2023-01-31,8,2023-01-25,-6,"fdom",15.6532611353814,"total"
"127",2023-02-01,8,2023-01-25,-7,"fdom",15.3187960883844,"total"
"128",2023-02-02,8,2023-01-25,-8,"fdom",15.1186839610092,"total"
"129",2023-02-03,8,2023-01-25,-9,"fdom",14.4403810800729,"total"
"130",2023-02-04,8,2023-01-25,-10,"fdom",15.0476047334003,"total"
"131",2023-02-05,8,2023-01-25,-11,"fdom",15.7028514405941,"total"
"132",2023-02-06,8,2023-01-25,-12,"fdom",15.6873880807854,"total"
"133",2023-02-07,8,2023-01-25,-13,"fdom",16.2808030600104,"total"
"134",2023-02-08,8,2023-01-25,-14,"fdom",16.6933056193834,"total"
"135",2023-02-09,8,2023-01-25,-15,"fdom",16.9324328388496,"total"
"136",2023-02-10,8,2023-01-25,-16,"fdom",16.2680324742121,"total"
"137",2023-01-25,9,2023-01-25,0,"fdom",15.6796801440914,"total"
"138",2023-01-26,9,2023-01-25,-1,"fdom",15.1333405710254,"total"
"139",2023-01-27,9,2023-01-25,-2,"fdom",14.7753356652755,"total"
"140",2023-01-28,9,2023-01-25,-3,"fdom",13.7158712007374,"total"
"141",2023-01-29,9,2023-01-25,-4,"fdom",13.9477551360032,"total"
"142",2023-01-30,9,2023-01-25,-5,"fdom",12.3802712418646,"total"
"143",2023-01-31,9,2023-01-25,-6,"fdom",12.1977751622024,"total"
"144",2023-02-01,9,2023-01-25,-7,"fdom",12.057208105921,"total"
"145",2023-02-02,9,2023-01-25,-8,"fdom",11.3617380830906,"total"
"146",2023-02-03,9,2023-01-25,-9,"fdom",12.316999427301,"total"
"147",2023-02-04,9,2023-01-25,-10,"fdom",11.8285316424923,"total"
"148",2023-02-05,9,2023-01-25,-11,"fdom",13.5428712630135,"total"
"149",2023-02-06,9,2023-01-25,-12,"fdom",13.4306308830453,"total"
"150",2023-02-07,9,2023-01-25,-13,"fdom",13.4512167823038,"total"
