"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-18,1,2023-01-18,0,"fdom",16.3192772570338,"total"
"2",2023-01-19,1,2023-01-18,-1,"fdom",14.8966064634039,"total"
"3",2023-01-20,1,2023-01-18,-2,"fdom",14.4261160808261,"total"
"4",2023-01-21,1,2023-01-18,-3,"fdom",15.4200095961364,"total"
"5",2023-01-22,1,2023-01-18,-4,"fdom",15.339963850338,"total"
"6",2023-01-23,1,2023-01-18,-5,"fdom",14.8078116886997,"total"
"7",2023-01-24,1,2023-01-18,-6,"fdom",14.2195767084284,"total"
"8",2023-01-25,1,2023-01-18,-7,"fdom",14.7892101177035,"total"
"9",2023-01-26,1,2023-01-18,-8,"fdom",14.9030319935339,"total"
"10",2023-01-27,1,2023-01-18,-9,"fdom",14.6137974716439,"total"
"11",2023-01-28,1,2023-01-18,-10,"fdom",15.1625788501151,"total"
"12",2023-01-29,1,2023-01-18,-11,"fdom",15.2627005185622,"total"
"13",2023-01-30,1,2023-01-18,-12,"fdom",14.4223612258876,"total"
"14",2023-01-31,1,2023-01-18,-13,"fdom",14.8170761264219,"total"
"15",2023-02-01,1,2023-01-18,-14,"fdom",14.273415032163,"total"
"16",2023-02-02,1,2023-01-18,-15,"fdom",13.6706206271865,"total"
"17",2023-02-03,1,2023-01-18,-16,"fdom",13.7627893773294,"total"
"18",2023-01-18,2,2023-01-18,0,"fdom",16.3349604854953,"total"
"19",2023-01-19,2,2023-01-18,-1,"fdom",16.7011480952794,"total"
"20",2023-01-20,2,2023-01-18,-2,"fdom",16.2723805356417,"total"
"21",2023-01-21,2,2023-01-18,-3,"fdom",16.2227182245749,"total"
"22",2023-01-22,2,2023-01-18,-4,"fdom",16.4663159688511,"total"
"23",2023-01-23,2,2023-01-18,-5,"fdom",16.2050746148379,"total"
"24",2023-01-24,2,2023-01-18,-6,"fdom",14.9592955201214,"total"
"25",2023-01-25,2,2023-01-18,-7,"fdom",14.5835174381843,"total"
"26",2023-01-26,2,2023-01-18,-8,"fdom",13.6362735506249,"total"
"27",2023-01-27,2,2023-01-18,-9,"fdom",13.2231472419711,"total"
"28",2023-01-28,2,2023-01-18,-10,"fdom",13.2617494833232,"total"
"29",2023-01-29,2,2023-01-18,-11,"fdom",13.9153571828811,"total"
"30",2023-01-30,2,2023-01-18,-12,"fdom",13.5442843557434,"total"
"31",2023-01-31,2,2023-01-18,-13,"fdom",13.3480133909196,"total"
"32",2023-02-01,2,2023-01-18,-14,"fdom",13.0956321232572,"total"
"33",2023-02-02,2,2023-01-18,-15,"fdom",13.5308590923515,"total"
"34",2023-02-03,2,2023-01-18,-16,"fdom",12.7520698574985,"total"
"35",2023-01-18,3,2023-01-18,0,"fdom",16.3058948018882,"total"
"36",2023-01-19,3,2023-01-18,-1,"fdom",16.6606663052255,"total"
"37",2023-01-20,3,2023-01-18,-2,"fdom",15.441497662041,"total"
"38",2023-01-21,3,2023-01-18,-3,"fdom",15.2996494502914,"total"
