"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-26,1,2023-01-26,0,"fdom",15.7887580949295,"total"
"2",2023-01-27,1,2023-01-26,-1,"fdom",16.1504908050154,"total"
"3",2023-01-28,1,2023-01-26,-2,"fdom",15.574171027243,"total"
"4",2023-01-29,1,2023-01-26,-3,"fdom",15.4478593961649,"total"
"5",2023-01-30,1,2023-01-26,-4,"fdom",14.5375211217811,"total"
"6",2023-01-31,1,2023-01-26,-5,"fdom",14.3905679923677,"total"
"7",2023-02-01,1,2023-01-26,-6,"fdom",14.1249826587403,"total"
"8",2023-02-02,1,2023-01-26,-7,"fdom",14.4212604309775,"total"
"9",2023-02-03,1,2023-01-26,-8,"fdom",13.5102061598184,"total"
"10",2023-02-04,1,2023-01-26,-9,"fdom",14.3860306837453,"total"
"11",2023-02-05,1,2023-01-26,-10,"fdom",13.5379922976416,"total"
"12",2023-02-06,1,2023-01-26,-11,"fdom",13.9078611997905,"total"
"13",2023-02-07,1,2023-01-26,-12,"fdom",14.0886916892019,"total"
"14",2023-02-08,1,2023-01-26,-13,"fdom",14.2090252739257,"total"
"15",2023-02-09,1,2023-01-26,-14,"fdom",13.1871247566508,"total"
"16",2023-02-10,1,2023-01-26,-15,"fdom",12.9128650750384,"total"
"17",2023-02-11,1,2023-01-26,-16,"fdom",12.9961224007093,"total"
"18",2023-01-26,2,2023-01-26,0,"fdom",15.6800137521993,"total"
"19",2023-01-27,2,2023-01-26,-1,"fdom",14.7700515965092,"total"
"20",2023-01-28,2,2023-01-26,-2,"fdom",14.1920093709717,"total"
"21",2023-01-29,2,2023-01-26,-3,"fdom",12.2353524139391,"total"
"22",2023-01-30,2,2023-01-26,-4,"fdom",11.5780663860127,"total"
"23",2023-01-31,2,2023-01-26,-5,"fdom",11.3781942950951,"total"
"24",2023-02-01,2,2023-01-26,-6,"fdom",10.7574423507076,"total"
"25",2023-02-02,2,2023-01-26,-7,"fdom",11.2222945441002,"total"
"26",2023-02-03,2,2023-01-26,-8,"fdom",11.3840933512183,"total"
"27",2023-02-04,2,2023-01-26,-9,"fdom",11.1309703744391,"total"
"28",2023-02-05,2,2023-01-26,-10,"fdom",10.9619703661024,"total"
"29",2023-02-06,2,2023-01-26,-11,"fdom",10.5791902891884,"total"
"30",2023-02-07,2,2023-01-26,-12,"fdom",10.2239603344553,"total"
"31",2023-02-08,2,2023-01-26,-13,"fdom",9.08765806370234,"total"
"32",2023-02-09,2,2023-01-26,-14,"fdom",8.76159922547311,"total"
"33",2023-02-10,2,2023-01-26,-15,"fdom",8.63481389098679,"total"
"34",2023-02-11,2,2023-01-26,-16,"fdom",8.45214967356739,"total"
"35",2023-01-26,3,2023-01-26,0,"fdom",15.8954727226202,"total"
"36",2023-01-27,3,2023-01-26,-1,"fdom",15.7114236551514,"total"
"37",2023-01-28,3,2023-01-26,-2,"fdom",15.846969237921,"total"
"38",2023-01-29,3,2023-01-26,-3,"fdom",15.8953251259203,"total"
