"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-14,1,2023-01-14,0,"fdom",16.4544633464057,"total"
"2",2023-01-15,1,2023-01-14,-1,"fdom",16.1481845751514,"total"
"3",2023-01-16,1,2023-01-14,-2,"fdom",15.9786849096878,"total"
"4",2023-01-17,1,2023-01-14,-3,"fdom",15.3450553615843,"total"
"5",2023-01-18,1,2023-01-14,-4,"fdom",16.0392262497497,"total"
"6",2023-01-19,1,2023-01-14,-5,"fdom",15.5356840893745,"total"
"7",2023-01-20,1,2023-01-14,-6,"fdom",15.1966218136112,"total"
"8",2023-01-21,1,2023-01-14,-7,"fdom",14.6147017691049,"total"
"9",2023-01-22,1,2023-01-14,-8,"fdom",14.8624439392127,"total"
"10",2023-01-23,1,2023-01-14,-9,"fdom",15.7510109929573,"total"
"11",2023-01-24,1,2023-01-14,-10,"fdom",15.9266069308049,"total"
"12",2023-01-25,1,2023-01-14,-11,"fdom",15.502710808175,"total"
"13",2023-01-26,1,2023-01-14,-12,"fdom",14.8688109574693,"total"
"14",2023-01-27,1,2023-01-14,-13,"fdom",15.7099000652866,"total"
"15",2023-01-28,1,2023-01-14,-14,"fdom",15.6152238520052,"total"
"16",2023-01-29,1,2023-01-14,-15,"fdom",14.5404024351823,"total"
"17",2023-01-30,1,2023-01-14,-16,"fdom",14.0628475176727,"total"
"18",2023-01-14,2,2023-01-14,0,"fdom",16.5299459268282,"total"
"19",2023-01-15,2,2023-01-14,-1,"fdom",17.4640977269338,"total"
"20",2023-01-16,2,2023-01-14,-2,"fdom",18.1177654898487,"total"
"21",2023-01-17,2,2023-01-14,-3,"fdom",19.2090349003175,"total"
"22",2023-01-18,2,2023-01-14,-4,"fdom",19.0772907851785,"total"
"23",2023-01-19,2,2023-01-14,-5,"fdom",18.7645487229564,"total"
"24",2023-01-20,2,2023-01-14,-6,"fdom",20.2828972433371,"total"
"25",2023-01-21,2,2023-01-14,-7,"fdom",20.3639557956747,"total"
"26",2023-01-22,2,2023-01-14,-8,"fdom",19.9139116483111,"total"
"27",2023-01-23,2,2023-01-14,-9,"fdom",19.8640216877817,"total"
"28",2023-01-24,2,2023-01-14,-10,"fdom",19.1503832420735,"total"
"29",2023-01-25,2,2023-01-14,-11,"fdom",18.1517505150351,"total"
"30",2023-01-26,2,2023-01-14,-12,"fdom",18.5852847282482,"total"
"31",2023-01-27,2,2023-01-14,-13,"fdom",18.104530903531,"total"
"32",2023-01-28,2,2023-01-14,-14,"fdom",18.1557519291668,"total"
"33",2023-01-29,2,2023-01-14,-15,"fdom",17.6228071273919,"total"
"34",2023-01-30,2,2023-01-14,-16,"fdom",17.3480443529607,"total"
"35",2023-01-14,3,2023-01-14,0,"fdom",16.3413186346557,"total"
"36",2023-01-15,3,2023-01-14,-1,"fdom",16.1766503737038,"total"
"37",2023-01-16,3,2023-01-14,-2,"fdom",15.8015984712657,"total"
