"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-03-20,1,2023-03-20,0,"fdom",11.0316879393827,"total"
"2",2023-03-21,1,2023-03-20,-1,"fdom",11.5236002451751,"total"
"3",2023-03-22,1,2023-03-20,-2,"fdom",12.2239088614233,"total"
"4",2023-03-23,1,2023-03-20,-3,"fdom",11.1264090002134,"total"
"5",2023-03-24,1,2023-03-20,-4,"fdom",12.8078654547438,"total"
"6",2023-03-25,1,2023-03-20,-5,"fdom",12.0168776532595,"total"
"7",2023-03-26,1,2023-03-20,-6,"fdom",11.7161349570752,"total"
"8",2023-03-27,1,2023-03-20,-7,"fdom",11.0834543343783,"total"
"9",2023-03-28,1,2023-03-20,-8,"fdom",10.6770296679414,"total"
"10",2023-03-29,1,2023-03-20,-9,"fdom",10.3385935723339,"total"
"11",2023-03-30,1,2023-03-20,-10,"fdom",10.5181056080068,"total"
"12",2023-03-31,1,2023-03-20,-11,"fdom",10.3835159164748,"total"
"13",2023-04-01,1,2023-03-20,-12,"fdom",11.1017331499548,"total"
"14",2023-04-02,1,2023-03-20,-13,"fdom",10.9879866520497,"total"
"15",2023-04-03,1,2023-03-20,-14,"fdom",11.580924437363,"total"
"16",2023-04-04,1,2023-03-20,-15,"fdom",11.1733626846971,"total"
"17",2023-04-05,1,2023-03-20,-16,"fdom",12.4609728374375,"total"
"18",2023-03-20,2,2023-03-20,0,"fdom",10.9369935950194,"total"
"19",2023-03-21,2,2023-03-20,-1,"fdom",12.8138089984918,"total"
"20",2023-03-22,2,2023-03-20,-2,"fdom",12.0568084771439,"total"
"21",2023-03-23,2,2023-03-20,-3,"fdom",12.8363789178781,"total"
"22",2023-03-24,2,2023-03-20,-4,"fdom",13.0931996335261,"total"
"23",2023-03-25,2,2023-03-20,-5,"fdom",13.2619383583651,"total"
"24",2023-03-26,2,2023-03-20,-6,"fdom",12.5408828028309,"total"
"25",2023-03-27,2,2023-03-20,-7,"fdom",13.2383488551206,"total"
"26",2023-03-28,2,2023-03-20,-8,"fdom",13.4613000666574,"total"
"27",2023-03-29,2,2023-03-20,-9,"fdom",14.6037034902596,"total"
"28",2023-03-30,2,2023-03-20,-10,"fdom",14.6855950326726,"total"
