"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-03-26,1,2023-03-26,0,"fdom",10.1350260959618,"total"
"2",2023-03-27,1,2023-03-26,-1,"fdom",10.1602560954811,"total"
"3",2023-03-28,1,2023-03-26,-2,"fdom",10.602980610005,"total"
"4",2023-03-29,1,2023-03-26,-3,"fdom",10.9669280022924,"total"
"5",2023-03-30,1,2023-03-26,-4,"fdom",10.1864618152409,"total"
"6",2023-03-31,1,2023-03-26,-5,"fdom",11.0915348279603,"total"
"7",2023-04-01,1,2023-03-26,-6,"fdom",11.3470701632916,"total"
"8",2023-04-02,1,2023-03-26,-7,"fdom",11.7016430401378,"total"
"9",2023-04-03,1,2023-03-26,-8,"fdom",11.4667787264944,"total"
"10",2023-04-04,1,2023-03-26,-9,"fdom",10.9488820402049,"total"
"11",2023-04-05,1,2023-03-26,-10,"fdom",9.72321890760693,"total"
"12",2023-04-06,1,2023-03-26,-11,"fdom",9.7053903793102,"total"
"13",2023-04-07,1,2023-03-26,-12,"fdom",9.21099345645686,"total"
"14",2023-04-08,1,2023-03-26,-13,"fdom",9.97144580629331,"total"
"15",2023-04-09,1,2023-03-26,-14,"fdom",10.2979675440212,"total"
"16",2023-04-10,1,2023-03-26,-15,"fdom",11.209169818232,"total"
"17",2023-04-11,1,2023-03-26,-16,"fdom",11.1875003492143,"total"
"18",2023-03-26,2,2023-03-26,0,"fdom",10.1132487351185,"total"
"19",2023-03-27,2,2023-03-26,-1,"fdom",10.9862894977346,"total"
"20",2023-03-28,2,2023-03-26,-2,"fdom",11.3297290207508,"total"
"21",2023-03-29,2,2023-03-26,-3,"fdom",11.7367948828178,"total"
"22",2023-03-30,2,2023-03-26,-4,"fdom",11.7938618064842,"total"
"23",2023-03-31,2,2023-03-26,-5,"fdom",12.7859829354297,"total"
"24",2023-04-01,2,2023-03-26,-6,"fdom",12.7213596496414,"total"
"25",2023-04-02,2,2023-03-26,-7,"fdom",13.7287093365293,"total"
"26",2023-04-03,2,2023-03-26,-8,"fdom",14.4889756142755,"total"
"27",2023-04-04,2,2023-03-26,-9,"fdom",14.5366501243346,"total"
"28",2023-04-05,2,2023-03-26,-10,"fdom",15.244658829801,"total"
"29",2023-04-06,2,2023-03-26,-11,"fdom",15.4767704855743,"total"
"30",2023-04-07,2,2023-03-26,-12,"fdom",14.8154347856082,"total"
"31",2023-04-08,2,2023-03-26,-13,"fdom",15.9643486751486,"total"
"32",2023-04-09,2,2023-03-26,-14,"fdom",16.4044057916257,"total"
"33",2023-04-10,2,2023-03-26,-15,"fdom",17.6717701162785,"total"
