"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-01-13,1,2023-01-13,0,"fdom",16.7447853126913,"total"
"2",2023-01-14,1,2023-01-13,-1,"fdom",16.7951485158284,"total"
"3",2023-01-15,1,2023-01-13,-2,"fdom",16.6632907698609,"total"
"4",2023-01-16,1,2023-01-13,-3,"fdom",16.3997836569816,"total"
"5",2023-01-17,1,2023-01-13,-4,"fdom",16.6004977044456,"total"
"6",2023-01-18,1,2023-01-13,-5,"fdom",16.2512757292135,"total"
"7",2023-01-19,1,2023-01-13,-6,"fdom",16.5212038690791,"total"
"8",2023-01-20,1,2023-01-13,-7,"fdom",15.8416712657963,"total"
"9",2023-01-21,1,2023-01-13,-8,"fdom",15.5926849173794,"total"
"10",2023-01-22,1,2023-01-13,-9,"fdom",15.7320080088876,"total"
"11",2023-01-23,1,2023-01-13,-10,"fdom",16.5192877542851,"total"
"12",2023-01-24,1,2023-01-13,-11,"fdom",16.174388911734,"total"
"13",2023-01-25,1,2023-01-13,-12,"fdom",15.5403276701313,"total"
"14",2023-01-26,1,2023-01-13,-13,"fdom",14.759719824847,"total"
"15",2023-01-27,1,2023-01-13,-14,"fdom",14.7481567442868,"total"
"16",2023-01-28,1,2023-01-13,-15,"fdom",14.3417232070163,"total"
"17",2023-01-29,1,2023-01-13,-16,"fdom",13.7627022528451,"total"
"18",2023-01-13,2,2023-01-13,0,"fdom",16.7644279733221,"total"
"19",2023-01-14,2,2023-01-13,-1,"fdom",17.1105360123957,"total"
"20",2023-01-15,2,2023-01-13,-2,"fdom",17.4856436681255,"total"
"21",2023-01-16,2,2023-01-13,-3,"fdom",17.3393933648244,"total"
"22",2023-01-17,2,2023-01-13,-4,"fdom",17.3326259403554,"total"
"23",2023-01-18,2,2023-01-13,-5,"fdom",17.7763744991177,"total"
"24",2023-01-19,2,2023-01-13,-6,"fdom",18.0789251558028,"total"
"25",2023-01-20,2,2023-01-13,-7,"fdom",18.0080470475712,"total"
"26",2023-01-21,2,2023-01-13,-8,"fdom",18.5070665994048,"total"
"27",2023-01-22,2,2023-01-13,-9,"fdom",19.1799085908138,"total"
"28",2023-01-23,2,2023-01-13,-10,"fdom",19.555341111638,"total"
"29",2023-01-24,2,2023-01-13,-11,"fdom",20.0924927635736,"total"
