"","forecast_date","ensemble_member","reference_datetime","Horizon","forecast_variable","value","uc_type"
"1",2023-02-18,1,2023-02-18,0,"fdom",14.3371018259934,"total"
"2",2023-02-19,1,2023-02-18,-1,"fdom",14.7589423442919,"total"
"3",2023-02-20,1,2023-02-18,-2,"fdom",13.9106056500842,"total"
"4",2023-02-21,1,2023-02-18,-3,"fdom",13.5106109169645,"total"
"5",2023-02-22,1,2023-02-18,-4,"fdom",13.330177639611,"total"
"6",2023-02-23,1,2023-02-18,-5,"fdom",11.6749790048287,"total"
"7",2023-02-24,1,2023-02-18,-6,"fdom",11.2450687315935,"total"
"8",2023-02-25,1,2023-02-18,-7,"fdom",11.0511193271966,"total"
"9",2023-02-26,1,2023-02-18,-8,"fdom",11.0170026695408,"total"
"10",2023-02-27,1,2023-02-18,-9,"fdom",11.266100590593,"total"
"11",2023-02-28,1,2023-02-18,-10,"fdom",11.2398844103708,"total"
"12",2023-03-01,1,2023-02-18,-11,"fdom",11.9278727580443,"total"
"13",2023-03-02,1,2023-02-18,-12,"fdom",11.8854256910819,"total"
"14",2023-03-03,1,2023-02-18,-13,"fdom",12.0177199276092,"total"
"15",2023-03-04,1,2023-02-18,-14,"fdom",12.3508874657274,"total"
"16",2023-03-05,1,2023-02-18,-15,"fdom",12.020207035136,"total"
"17",2023-03-06,1,2023-02-18,-16,"fdom",12.0242264668819,"total"
"18",2023-02-18,2,2023-02-18,0,"fdom",14.4070362303462,"total"
"19",2023-02-19,2,2023-02-18,-1,"fdom",13.9373281331915,"total"
"20",2023-02-20,2,2023-02-18,-2,"fdom",14.5934441804096,"total"
"21",2023-02-21,2,2023-02-18,-3,"fdom",15.5030300931949,"total"
"22",2023-02-22,2,2023-02-18,-4,"fdom",15.635968112013,"total"
"23",2023-02-23,2,2023-02-18,-5,"fdom",15.5401920699818,"total"
"24",2023-02-24,2,2023-02-18,-6,"fdom",15.3836350011537,"total"
"25",2023-02-25,2,2023-02-18,-7,"fdom",15.3721528994543,"total"
"26",2023-02-26,2,2023-02-18,-8,"fdom",15.6640079535031,"total"
"27",2023-02-27,2,2023-02-18,-9,"fdom",15.2211568781148,"total"
"28",2023-02-28,2,2023-02-18,-10,"fdom",15.6592647913948,"total"
"29",2023-03-01,2,2023-02-18,-11,"fdom",15.9132868632029,"total"
"30",2023-03-02,2,2023-02-18,-12,"fdom",16.1387021993318,"total"
"31",2023-03-03,2,2023-02-18,-13,"fdom",16.7089835340147,"total"
"32",2023-03-04,2,2023-02-18,-14,"fdom",17.1549283032504,"total"
"33",2023-03-05,2,2023-02-18,-15,"fdom",17.5934107966567,"total"
"34",2023-03-06,2,2023-02-18,-16,"fdom",17.7177259508539,"total"
"35",2023-02-18,3,2023-02-18,0,"fdom",14.4317245263482,"total"
"36",2023-02-19,3,2023-02-18,-1,"fdom",14.7694810107641,"total"
"37",2023-02-20,3,2023-02-18,-2,"fdom",14.2921417807929,"total"
"38",2023-02-21,3,2023-02-18,-3,"fdom",13.5655995471183,"total"
"39",2023-02-22,3,2023-02-18,-4,"fdom",13.5199587545406,"total"
"40",2023-02-23,3,2023-02-18,-5,"fdom",13.4028848467989,"total"
"41",2023-02-24,3,2023-02-18,-6,"fdom",13.0133504378308,"total"
"42",2023-02-25,3,2023-02-18,-7,"fdom",12.8636675465712,"total"
"43",2023-02-26,3,2023-02-18,-8,"fdom",12.8944565549629,"total"
"44",2023-02-27,3,2023-02-18,-9,"fdom",13.1357286069354,"total"
"45",2023-02-28,3,2023-02-18,-10,"fdom",12.8890772038448,"total"
"46",2023-03-01,3,2023-02-18,-11,"fdom",13.4601485270469,"total"
"47",2023-03-02,3,2023-02-18,-12,"fdom",12.9280249733013,"total"
"48",2023-03-03,3,2023-02-18,-13,"fdom",12.3928488510265,"total"
"49",2023-03-04,3,2023-02-18,-14,"fdom",11.9136803663622,"total"
"50",2023-03-05,3,2023-02-18,-15,"fdom",12.3345672778065,"total"
"51",2023-03-06,3,2023-02-18,-16,"fdom",10.9907646403695,"total"
"52",2023-02-18,4,2023-02-18,0,"fdom",14.1438310404114,"total"
"53",2023-02-19,4,2023-02-18,-1,"fdom",13.9346324893527,"total"
"54",2023-02-20,4,2023-02-18,-2,"fdom",13.9102862046403,"total"
"55",2023-02-21,4,2023-02-18,-3,"fdom",13.6908018609977,"total"
"56",2023-02-22,4,2023-02-18,-4,"fdom",13.9711198867748,"total"
"57",2023-02-23,4,2023-02-18,-5,"fdom",14.4390933141947,"total"
"58",2023-02-24,4,2023-02-18,-6,"fdom",14.4259335473536,"total"
"59",2023-02-25,4,2023-02-18,-7,"fdom",14.4164021542933,"total"
"60",2023-02-26,4,2023-02-18,-8,"fdom",13.8313524998958,"total"
"61",2023-02-27,4,2023-02-18,-9,"fdom",14.7689543983735,"total"
"62",2023-02-28,4,2023-02-18,-10,"fdom",14.5824129499707,"total"
"63",2023-03-01,4,2023-02-18,-11,"fdom",14.6253409422602,"total"
"64",2023-03-02,4,2023-02-18,-12,"fdom",13.8912619628137,"total"
"65",2023-03-03,4,2023-02-18,-13,"fdom",15.0600146756685,"total"
"66",2023-03-04,4,2023-02-18,-14,"fdom",15.2852393051669,"total"
"67",2023-03-05,4,2023-02-18,-15,"fdom",15.7742885987403,"total"
"68",2023-03-06,4,2023-02-18,-16,"fdom",16.1567704940587,"total"
"69",2023-02-18,5,2023-02-18,0,"fdom",14.339474244282,"total"
"70",2023-02-19,5,2023-02-18,-1,"fdom",13.4412728431407,"total"
"71",2023-02-20,5,2023-02-18,-2,"fdom",13.3394173878828,"total"
"72",2023-02-21,5,2023-02-18,-3,"fdom",14.0128558385589,"total"
"73",2023-02-22,5,2023-02-18,-4,"fdom",14.1192050899795,"total"
"74",2023-02-23,5,2023-02-18,-5,"fdom",14.1989498293925,"total"
"75",2023-02-24,5,2023-02-18,-6,"fdom",12.9912668452524,"total"
"76",2023-02-25,5,2023-02-18,-7,"fdom",13.0124349697896,"total"
"77",2023-02-26,5,2023-02-18,-8,"fdom",13.2070558231512,"total"
"78",2023-02-27,5,2023-02-18,-9,"fdom",12.8521958186456,"total"
"79",2023-02-28,5,2023-02-18,-10,"fdom",12.153202768031,"total"
"80",2023-03-01,5,2023-02-18,-11,"fdom",11.1836457663244,"total"
"81",2023-03-02,5,2023-02-18,-12,"fdom",10.5512818115551,"total"
"82",2023-03-03,5,2023-02-18,-13,"fdom",10.5172895332417,"total"
"83",2023-03-04,5,2023-02-18,-14,"fdom",10.7364126255018,"total"
"84",2023-03-05,5,2023-02-18,-15,"fdom",10.7262805296834,"total"
"85",2023-03-06,5,2023-02-18,-16,"fdom",10.8157433214915,"total"
"86",2023-02-18,6,2023-02-18,0,"fdom",14.3477918176043,"total"
"87",2023-02-19,6,2023-02-18,-1,"fdom",14.1632468467823,"total"
"88",2023-02-20,6,2023-02-18,-2,"fdom",14.5326781067415,"total"
"89",2023-02-21,6,2023-02-18,-3,"fdom",15.1941231078353,"total"
"90",2023-02-22,6,2023-02-18,-4,"fdom",14.8482894888062,"total"
"91",2023-02-23,6,2023-02-18,-5,"fdom",14.6370384366451,"total"
"92",2023-02-24,6,2023-02-18,-6,"fdom",14.3005280829667,"total"
"93",2023-02-25,6,2023-02-18,-7,"fdom",14.2611987254929,"total"
"94",2023-02-26,6,2023-02-18,-8,"fdom",13.9788466866551,"total"
"95",2023-02-27,6,2023-02-18,-9,"fdom",13.8653882798444,"total"
"96",2023-02-28,6,2023-02-18,-10,"fdom",13.4278176359163,"total"
"97",2023-03-01,6,2023-02-18,-11,"fdom",13.9192215001158,"total"
"98",2023-03-02,6,2023-02-18,-12,"fdom",14.9119846271387,"total"
"99",2023-03-03,6,2023-02-18,-13,"fdom",15.0387338505929,"total"
"100",2023-03-04,6,2023-02-18,-14,"fdom",16.0847372965638,"total"
"101",2023-03-05,6,2023-02-18,-15,"fdom",17.2035427190721,"total"
"102",2023-03-06,6,2023-02-18,-16,"fdom",17.1267878755019,"total"
"103",2023-02-18,7,2023-02-18,0,"fdom",14.3251605985437,"total"
"104",2023-02-19,7,2023-02-18,-1,"fdom",14.9573349666688,"total"
"105",2023-02-20,7,2023-02-18,-2,"fdom",14.5482579819428,"total"
"106",2023-02-21,7,2023-02-18,-3,"fdom",15.2673438065727,"total"
"107",2023-02-22,7,2023-02-18,-4,"fdom",15.7349600118515,"total"
"108",2023-02-23,7,2023-02-18,-5,"fdom",16.6110777283448,"total"
"109",2023-02-24,7,2023-02-18,-6,"fdom",16.4592170021171,"total"
"110",2023-02-25,7,2023-02-18,-7,"fdom",16.0938056806547,"total"
"111",2023-02-26,7,2023-02-18,-8,"fdom",16.2795614471191,"total"
"112",2023-02-27,7,2023-02-18,-9,"fdom",16.7353164889697,"total"
"113",2023-02-28,7,2023-02-18,-10,"fdom",17.2630516410892,"total"
"114",2023-03-01,7,2023-02-18,-11,"fdom",17.7262612526639,"total"
"115",2023-03-02,7,2023-02-18,-12,"fdom",17.4889155693298,"total"
"116",2023-03-03,7,2023-02-18,-13,"fdom",17.4671029826441,"total"
"117",2023-03-04,7,2023-02-18,-14,"fdom",17.7605833549879,"total"
"118",2023-03-05,7,2023-02-18,-15,"fdom",17.1048666163405,"total"
"119",2023-03-06,7,2023-02-18,-16,"fdom",17.6923251396521,"total"
"120",2023-02-18,8,2023-02-18,0,"fdom",14.3589473807731,"total"
"121",2023-02-19,8,2023-02-18,-1,"fdom",14.0518915340216,"total"
"122",2023-02-20,8,2023-02-18,-2,"fdom",13.9969679452655,"total"
"123",2023-02-21,8,2023-02-18,-3,"fdom",13.5798838882492,"total"
"124",2023-02-22,8,2023-02-18,-4,"fdom",13.1846426986288,"total"
"125",2023-02-23,8,2023-02-18,-5,"fdom",12.779961953386,"total"
"126",2023-02-24,8,2023-02-18,-6,"fdom",12.9877970219058,"total"
"127",2023-02-25,8,2023-02-18,-7,"fdom",13.3140180211739,"total"
"128",2023-02-26,8,2023-02-18,-8,"fdom",13.7034069602046,"total"
"129",2023-02-27,8,2023-02-18,-9,"fdom",13.7013892508,"total"
"130",2023-02-28,8,2023-02-18,-10,"fdom",14.0952053896603,"total"
"131",2023-03-01,8,2023-02-18,-11,"fdom",14.6959861347987,"total"
"132",2023-03-02,8,2023-02-18,-12,"fdom",14.3488776146289,"total"
"133",2023-03-03,8,2023-02-18,-13,"fdom",14.9033758775767,"total"
"134",2023-03-04,8,2023-02-18,-14,"fdom",15.3489174786834,"total"
"135",2023-03-05,8,2023-02-18,-15,"fdom",15.5859808783611,"total"
"136",2023-03-06,8,2023-02-18,-16,"fdom",16.1099727740805,"total"
"137",2023-02-18,9,2023-02-18,0,"fdom",14.437226165152,"total"
"138",2023-02-19,9,2023-02-18,-1,"fdom",14.5667298885952,"total"
"139",2023-02-20,9,2023-02-18,-2,"fdom",14.2269555722782,"total"
"140",2023-02-21,9,2023-02-18,-3,"fdom",12.8918667315948,"total"
"141",2023-02-22,9,2023-02-18,-4,"fdom",13.0909747010444,"total"
"142",2023-02-23,9,2023-02-18,-5,"fdom",13.7487235536595,"total"
"143",2023-02-24,9,2023-02-18,-6,"fdom",13.4094037276253,"total"
"144",2023-02-25,9,2023-02-18,-7,"fdom",12.7890150748323,"total"
"145",2023-02-26,9,2023-02-18,-8,"fdom",12.2500975445733,"total"
"146",2023-02-27,9,2023-02-18,-9,"fdom",11.3304035607978,"total"
"147",2023-02-28,9,2023-02-18,-10,"fdom",11.2845872351105,"total"
"148",2023-03-01,9,2023-02-18,-11,"fdom",10.426948360997,"total"
"149",2023-03-02,9,2023-02-18,-12,"fdom",10.3275272794578,"total"
"150",2023-03-03,9,2023-02-18,-13,"fdom",9.84252576658697,"total"
"151",2023-03-04,9,2023-02-18,-14,"fdom",9.65108468115764,"total"
"152",2023-03-05,9,2023-02-18,-15,"fdom",9.73362886849272,"total"
"153",2023-03-06,9,2023-02-18,-16,"fdom",9.43859233482758,"total"
"154",2023-02-18,10,2023-02-18,0,"fdom",14.2873520981385,"total"
"155",2023-02-19,10,2023-02-18,-1,"fdom",14.5597476942607,"total"
"156",2023-02-20,10,2023-02-18,-2,"fdom",15.364019249794,"total"
"157",2023-02-21,10,2023-02-18,-3,"fdom",16.2139564713154,"total"
"158",2023-02-22,10,2023-02-18,-4,"fdom",17.0828668541085,"total"
"159",2023-02-23,10,2023-02-18,-5,"fdom",18.0394638827774,"total"
"160",2023-02-24,10,2023-02-18,-6,"fdom",19.9640021558609,"total"
"161",2023-02-25,10,2023-02-18,-7,"fdom",20.6698192371164,"total"
"162",2023-02-26,10,2023-02-18,-8,"fdom",21.5486108943022,"total"
"163",2023-02-27,10,2023-02-18,-9,"fdom",21.2290759487991,"total"
"164",2023-02-28,10,2023-02-18,-10,"fdom",22.2539999388793,"total"
"165",2023-03-01,10,2023-02-18,-11,"fdom",23.740785158142,"total"
"166",2023-03-02,10,2023-02-18,-12,"fdom",25.203794948833,"total"
"167",2023-03-03,10,2023-02-18,-13,"fdom",25.7612581446148,"total"
"168",2023-03-04,10,2023-02-18,-14,"fdom",25.9506482894671,"total"
"169",2023-03-05,10,2023-02-18,-15,"fdom",26.6272726042692,"total"
"170",2023-03-06,10,2023-02-18,-16,"fdom",26.6258621961928,"total"
"171",2023-02-18,11,2023-02-18,0,"fdom",14.3280784385431,"total"
"172",2023-02-19,11,2023-02-18,-1,"fdom",15.168878602428,"total"
"173",2023-02-20,11,2023-02-18,-2,"fdom",15.0162184449426,"total"
"174",2023-02-21,11,2023-02-18,-3,"fdom",14.6002305831608,"total"
"175",2023-02-22,11,2023-02-18,-4,"fdom",15.5777761324434,"total"
"176",2023-02-23,11,2023-02-18,-5,"fdom",16.5273369265987,"total"
"177",2023-02-24,11,2023-02-18,-6,"fdom",17.0359289782959,"total"
"178",2023-02-25,11,2023-02-18,-7,"fdom",17.055832871728,"total"
"179",2023-02-26,11,2023-02-18,-8,"fdom",17.301383195716,"total"
"180",2023-02-27,11,2023-02-18,-9,"fdom",16.5474505295936,"total"
"181",2023-02-28,11,2023-02-18,-10,"fdom",17.0341779400414,"total"
"182",2023-03-01,11,2023-02-18,-11,"fdom",17.1980872447651,"total"
"183",2023-03-02,11,2023-02-18,-12,"fdom",17.4494644752098,"total"
"184",2023-03-03,11,2023-02-18,-13,"fdom",17.2604768596751,"total"
"185",2023-03-04,11,2023-02-18,-14,"fdom",17.3444398558303,"total"
"186",2023-03-05,11,2023-02-18,-15,"fdom",16.9236916850757,"total"
"187",2023-03-06,11,2023-02-18,-16,"fdom",16.9791679790361,"total"
"188",2023-02-18,12,2023-02-18,0,"fdom",14.307760737179,"total"
"189",2023-02-19,12,2023-02-18,-1,"fdom",14.0287541718307,"total"
"190",2023-02-20,12,2023-02-18,-2,"fdom",14.0225269046525,"total"
"191",2023-02-21,12,2023-02-18,-3,"fdom",13.9990187982908,"total"
"192",2023-02-22,12,2023-02-18,-4,"fdom",14.0809000972774,"total"
"193",2023-02-23,12,2023-02-18,-5,"fdom",14.5338090125229,"total"
"194",2023-02-24,12,2023-02-18,-6,"fdom",13.9310539517704,"total"
"195",2023-02-25,12,2023-02-18,-7,"fdom",14.4184221934093,"total"
"196",2023-02-26,12,2023-02-18,-8,"fdom",13.5926069004176,"total"
"197",2023-02-27,12,2023-02-18,-9,"fdom",13.3810085885766,"total"
"198",2023-02-28,12,2023-02-18,-10,"fdom",14.420597181368,"total"
"199",2023-03-01,12,2023-02-18,-11,"fdom",14.2612854118087,"total"
"200",2023-03-02,12,2023-02-18,-12,"fdom",14.361164961623,"total"
"201",2023-03-03,12,2023-02-18,-13,"fdom",14.9032943908912,"total"
"202",2023-03-04,12,2023-02-18,-14,"fdom",14.4225885792646,"total"
"203",2023-03-05,12,2023-02-18,-15,"fdom",14.736839633215,"total"
"204",2023-03-06,12,2023-02-18,-16,"fdom",15.2338104687835,"total"
"205",2023-02-18,13,2023-02-18,0,"fdom",14.434037955998,"total"
